presentation_id,title,speaker,conference_year,series,public_path,meso_codes,needs_place,needs_time
PRES_5e65d5094d,Двести лет санскритской лексикографии (1819‒2019),М. Ю. Гасунс,2019,Zograf Readings,p/dvesti-let-sanskritskoi-leksikografii-1819-2019.html,history_of_indology,1,1
PRES_5868b82012,Индийские и тибетские лингвистические штудии Д. Г. Мессершмидта,А. В. Зорин,2019,Zograf Readings,p/indiiskie-i-tibetskie-lingvisticheskie-shtudii-d-g-messershmidta.html,history_of_indology|tibetology_himalaya,0,1
PRES_f72bae1c5e,Индийские языки и нарративы на Маврикии: Рама-катха и поэзия на бходжпури,М. Б. Демченко,2019,Zograf Readings,p/indiiskie-yazyki-i-narrativy-na-mavrikii-rama-katkha-i-poeziya-na-bkhodzhpuri.html,comparative_analysis,0,1
PRES_f72bae1c5e,Индийские языки и нарративы на Маврикии: Рама-катха и поэзия на бходжпури,М. Рамдхари,2019,Zograf Readings,p/indiiskie-yazyki-i-narrativy-na-mavrikii-rama-katkha-i-poeziya-na-bkhodzhpuri.html,comparative_analysis,0,1
PRES_c0a5930788,К вопросу о дхарани и Дхаранипитаке,Д. И. Жутаев,2019,Roerich Readings,p/k-voprosu-o-dkharani-i-dkharanipitake.html,buddhist_studies,1,1
PRES_913d0cd9c3,К вопросу о замещениях (pratinidhi) при проведении шраута-ритуалов,Н. А. Корнеева,2019,Roerich Readings,p/k-voprosu-o-zameshcheniyakh-pratinidhi-pri-provedenii-shrauta-ritualov.html,ritual_studies,1,1
PRES_42c1647dee,Как уложить пять формул в одну строфу? «Архивирующие» возможности санскрита в математических сочинениях средневековой Индии,Г. Г. Хмуркин,2019,Roerich Readings,p/kak-ulozhit-pyat-formul-v-odnu-strofu-arkhiviruyushchie-vozmozhnosti-sanskrita-v-matematicheskik.html,,0,1
PRES_c1ad2a3387,Категория санграха в буддийском философском дискурсе,Е. П. Островская,2019,Zograf Readings,p/kategoriya-sangrakha-v-buddiiskom-filosofskom-diskurse.html,buddhist_studies|philosophy_epistemology,1,1
PRES_c416cbbb2d,Конь без всадника и дерево джамбу: к интерпретации рельефа на восточных воротах Большой Ступы в Санчи,Н. В. Александрова,2019,Zograf Readings,p/kon-bez-vsadnika-i-derevo-dzhambu-k-interpretatsii-relefa-na-vostochnykh-vorotakh-bolshoi-stupy.html,manuscripts_epigraphy,1,1
PRES_65b2f8a154,Кукольный театр Западной Бенгалии,М. А. Фаградян,2019,Zograf Readings,p/kukolnyi-teatr-zapadnoi-bengalii-f8a154.html,bengal|ethnography_performance,0,1
PRES_127e5ca611,Мифология танца и образ Индры в джайнизме,М. Н. Яковлева,2019,Zograf Readings,p/mifologiya-tantsa-i-obraz-indry-v-dzhainizme.html,jain_studies,1,1
PRES_f86793d7d0,Монгольские ритуалы в русских летописях,Ю. И. Дробышев,2019,Roerich Readings,p/mongolskie-ritualy-v-russkikh-letopisyakh.html,china_mongolia_inner_asia,0,1
PRES_0f8aeee7b2,Музыкальные колонны Южной Индии,Д. Н. Воробьева,2019,Roerich Readings,p/muzykalnye-kolonny-yuzhnoi-indii.html,dravidology_south_india,0,1
PRES_b95533a2eb,"Народные песни о Хардоле, принце Орччхи",Т. И. Оранская,2019,Zograf Readings,p/narodnye-pesni-o-khardole-printse-orchchkhi.html,,1,1
PRES_02f8421750,О двух подходах к одному тексту «Калачакра-тантры»,В. С. Дылыкова,2019,Roerich Readings,p/o-dvukh-podkhodakh-k-odnomu-tekstu-kalachakra-tantry.html,buddhist_studies,1,1
PRES_d09e98a1d7,О некоторых специфических жестах в бытовом этикете сингалов,Н. Г. Краснодембская,2019,Zograf Readings,p/o-nekotorykh-spetsificheskikh-zhestakh-v-bytovom-etikete-singalov.html,,1,1
PRES_32ded99bdf,О предмете индийской философии,В. Г. Лысенко,2019,Zograf Readings,p/o-predmete-indiiskoi-filosofii.html,,0,1
PRES_40c79b3a10,"О стихах, приписываемых Бхартрихари",С. С. Тавастшерна,2019,Roerich Readings,p/o-stikhakh-pripisyvaemykh-bkhartrikhari.html,,1,1
PRES_ce31fa073d,Образ Ганеши в японском буддизме,Е. С. Лепехова,2019,Roerich Readings,p/obraz-ganeshi-v-yaponskom-buddizme.html,buddhist_studies,0,1
PRES_11e2a3c771,Обряд адхивасана («вселение») и его роль в формировании образов храма и города,Е. В. Тюлина,2019,Roerich Readings,p/obryad-adkhivasana-vselenie-i-ego-rol-v-formirovanii-obrazov-khrama-i-goroda.html,ritual_studies,1,1
PRES_12417b5ae3,Опыт передачи эпической шлоки в русской переводческой традиции,М. В. Леонов,2019,Roerich Readings,p/opyt-peredachi-epicheskoi-shloki-v-russkoi-perevodcheskoi-traditsii.html,translation_reception,1,1
PRES_69a8bd7229,Основные сюжеты и персонажи индийского театра теней,Е. В. Столярова,2019,Zograf Readings,p/osnovnye-syuzhety-i-personazhi-indiiskogo-teatra-tenei.html,visual_material_culture,0,1
PRES_2f78b4f0f2,"Отношение к женщине в эпосе (на примере «Рамаяны» Вальмики, «Адбхута Рамаяны» и «Адхьятма Рамаяны»)",Р. Н. Сабирова,2019,Zograf Readings,p/otnoshenie-k-zhenshchine-v-epose-na-primere-ramayany-valmiki-adbkhuta-ramayany-i-adkhyatma-ramay.html,epic_ramayana_mahabharata,1,1
PRES_4d86ceb847,Понимание искусства в учении Ошо,Ю. А. Уймина,2019,Zograf Readings,p/ponimanie-iskusstva-v-uchenii-osho.html,,1,1
PRES_e7a6d5efa9,Понятие nirodha в истории буддийской философии,С. Л. Бурмистров,2019,Zograf Readings,p/ponyatie-nirodha-v-istorii-buddiiskoi-filosofii.html,buddhist_studies,1,1
PRES_edf0bd4014,Понятие блаженства (ананды) в индуистском тантризме,С. В. Пахомов,2019,Zograf Readings,p/ponyatie-blazhenstva-anandy-v-induistskom-tantrizme.html,,1,1
PRES_08c41efd17,Почитание Индры в Непале: живая архаика,М. Ф. Альбедиль,2019,Zograf Readings,p/pochitanie-indry-v-nepale-zhivaya-arkhaika.html,nepal_newar_kathmandu,0,1
PRES_b3d5e8155e,Поэзия народов мунда,А. С. Крылова,2019,Zograf Readings,p/poeziya-narodov-munda.html,,1,1
PRES_b3d5e8155e,Поэзия народов мунда,Е. А. Ренковская,2019,Zograf Readings,p/poeziya-narodov-munda.html,,1,1
PRES_e1d74ec461,Прием лейтмотива в классической индийской поэзии,А. М. Дубянский,2019,Zograf Readings,p/priem-leitmotiva-v-klassicheskoi-indiiskoi-poezii.html,literary_studies,0,1
PRES_df9726f3c8,Рай Амитабхи в традиции школы ньигма,Е. Д. Огнева,2019,Roerich Readings,p/rai-amitabkhi-v-traditsii-shkoly-nigma.html,tibetology_himalaya,0,1
PRES_8c7d8555e5,Реминисценции мифа Вала в припамирском регионе,В. Ю. Крюкова,2019,Zograf Readings,p/reministsentsii-mifa-vala-v-pripamirskom-regione.html,comparative_analysis,1,1
PRES_9631572f2e,Речь во сне и грезы наяву в классической санскритской драме,Е. А. Юдицкая,2019,Zograf Readings,p/rech-vo-sne-i-grezy-nayavu-v-klassicheskoi-sanskritskoi-drame.html,literary_studies,1,1
PRES_6732ab26f0,Ритуалы жизненного цикла у народности лимбу,Л. А. Стрельцова,2019,Zograf Readings,p/ritualy-zhiznennogo-tsikla-u-narodnosti-limbu.html,life_cycle_rituals|himalaya,0,1
PRES_83479bd0dd,Ритуальная жизнь делийского даргаха,Г. Д. Стукалин,2019,Zograf Readings,p/ritualnaya-zhizn-deliiskogo-dargakha.html,,1,1
PRES_ff3d302713,Роль Умапати Шивачарьи в формировании окончательной редакции канона шайва-сиддханты,О. П. Вечерина,2019,Zograf Readings,p/rol-umapati-shivachari-v-formirovanii-okonchatelnoi-redaktsii-kanona-shaiva-siddkhanty.html,,1,1
PRES_1343fa2056,Роль представителя династии Тхакури (Тхакуджуджу) в ритуальной передаче власти в Непале,К. П. Шрестха,2019,Roerich Readings,p/rol-predstavitelya-dinastii-tkhakuri-tkhakudzhudzhu-v-ritualnoi-peredache-vlasti-v-nepale.html,nepal_newar_kathmandu,0,1
PRES_251dbeeac8,Санскритские очки европейской лингвистики XIX века,О. А. Волошина,2019,Zograf Readings,p/sanskritskie-ochki-evropeiskoi-lingvistiki-xix-veka.html,history_of_indology,1,1
PRES_68422ddbdf,Семантика терминологии родства в языке брахуи в общедравидийском контексте,А. А. Смирнитская,2019,Zograf Readings,p/semantika-terminologii-rodstva-v-yazyke-brakhui-v-obshchedravidiiskom-kontekste.html,dravidology_south_india,0,1
PRES_6afe58ed13,"Серайкела, Майюрбхандж, Пурулиа: феномен чхау на плато Чхота Нагпур (Восточная Индия)",С. И. Рыжакова,2019,Zograf Readings,p/seraikela-maiyurbkhandzh-purulia-fenomen-chkhau-na-plato-chkhota-nagpur-vostochnaya-indiya.html,ethnography_performance,0,1
PRES_6f2867c6e7,Современные баулы: мистики или артисты,С. С. Донченко,2019,Zograf Readings,p/sovremennye-bauly-mistiki-ili-artisty.html,bengal,0,1
PRES_fb613d9f3f,Социовозрастная инициация и монашеское посвящение в неварском буддизме,А. Г. Рыбакова,2019,Zograf Readings,p/sotsiovozrastnaya-initsiatsiya-i-monasheskoe-posvyashchenie-v-nevarskom-buddizme.html,nepal_newar_kathmandu|ritual_studies,0,1
PRES_52c5571365,Способы сокрытия мантр в тантрических текстах,А. П. Ковалевская,2019,Zograf Readings,p/sposoby-sokrytiya-mantr-v-tantricheskikh-tekstakh.html,,1,1
PRES_914c6126f3,Старый парк Пушпакарандаки (одна из загадок «Глиняной повозки»),Ю. М. Алиханова,2019,Roerich Readings,p/staryi-park-pushpakarandaki-odna-iz-zagadok-glinyanoi-povozki.html,literary_studies,1,1
PRES_4eabd67999,Структура «Чарья-гити»,Е. К. Бросалина,2019,Zograf Readings,p/struktura-charya-giti.html,,1,1
PRES_4da8793f25,Сюжет встречи с Дипанкарой: функциональная роль в текстовой традиции и возможные генетические связи,Н. В. Александрова,2019,Roerich Readings,p/syuzhet-vstrechi-s-dipankaroi-funktsionalnaya-rol-v-tekstovoi-traditsii-i-vozmozhnye-genetichesk.html,buddhist_studies,1,1
PRES_01ee046380,Сюжетные схемы санскритских джатак Харибхатты (IV–V в.),А. Г. Гурия,2019,Roerich Readings,p/syuzhetnye-skhemy-sanskritskikh-dzhatak-kharibkhatty-iv-v-v.html,buddhist_studies,1,1
PRES_62dd4b0700,Тибето-китайские параллели в наименованиях и титулах регентов на примере текста декрета Далай-ламы V о назначении Сангье Гьяцо дэсридом (1679 г.),А. Г. Люлина,2019,Roerich Readings,p/tibeto-kitaiskie-paralleli-v-naimenovaniyakh-i-titulakh-regentov-na-primere-teksta-dekreta-dalai.html,tibetology_himalaya|china_mongolia_inner_asia,0,1
PRES_5dbf69741d,Трансформации культурной идентичности парсов Бомбея,Н. В. Гузеватая,2019,Zograf Readings,p/transformatsii-kulturnoi-identichnosti-parsov-bombeya.html,modern_society_politics,1,1
PRES_220562c90f,Феномен недосказанной речи ардхокти в санскритской драме,Е. А. Юдицкая,2019,Roerich Readings,p/fenomen-nedoskazannoi-rechi-ardkhokti-v-sanskritskoi-drame.html,,1,1
PRES_e09ac364ea,Фронтальное и трёхчетвертное изображение лица в западно-индийской миниатюре XII–XV вв,А. Н. Бабин,2019,Roerich Readings,p/frontalnoe-i-trekhchetvertnoe-izobrazhenie-litsa-v-zapadno-indiiskoi-miniatyure-xii-xv-vv.html,visual_material_culture,0,1
PRES_a8118f87c2,Функции вождя в традиционном обществе веддов в прошлом и настоящем,Т. А. Зимина,2019,Zograf Readings,p/funktsii-vozhdya-v-traditsionnom-obshchestve-veddov-v-proshlom-i-nastoyashchem.html,,0,1
PRES_6916d4ad70,Четыре народа в «Йогини-тантре»,А. А. Игнатьев,2019,Zograf Readings,p/chetyre-naroda-v-iogini-tantre.html,,1,1
PRES_49cd2d08bb,Элементы шаманских практик в воинских традициях Индии,А. Ю. Курочкин,2019,Zograf Readings,p/elementy-shamanskikh-praktik-v-voinskikh-traditsiyakh-indii.html,,0,1
PRES_2cf93e8bf4,Эстетика религиозной драмы: теория и практика драмы в контексте бенгальского вайшнавизма,Э. И. Введенская,2019,Zograf Readings,p/estetika-religioznoi-dramy-teoriya-i-praktika-dramy-v-kontekste-bengalskogo-vaishnavizma.html,bengal_bhakti_modernity|bhakti_vaishnava,0,1
PRES_d8833f6520,Work of Patañjali on Yoga Philosophy and Sanskrit Vyākaraṇa,V. Shukla,2020,Zograf Readings,p/work-of-pata-jali-on-yoga-philosophy-and-sanskrit-vy-kara-a.html,yoga_ayurveda|sanskrit_grammar_panini,1,1
PRES_215f0bcf2e,"«Во отдаленном краю границы пребывающий, исповедая веру манджушринову»: о буддийском дискурсе в калмыцкой политике императора Юнчжэна (1723–1735)",Б. У. Китинов,2020,Roerich Readings,p/vo-otdalennom-krayu-granitsy-prebyvayushchii-ispovedaya-veru-mandzhushrinovu-o-buddiiskom-diskur.html,china_mongolia_inner_asia|buddhist_studies,0,1
PRES_373b5afd66,«Мини-Бхагавадгита» в четвертой «книге» «Рамаяны» Вальмики,С. Д. Серебряный,2020,Zograf Readings,p/mini-bkhagavadgita-v-chetvertoi-knige-ramayany-valmiki.html,epic_ramayana_mahabharata,1,1
PRES_f58d301aed,Абсолютная встреча как феномен трансцендентальной герменевтики Г. Оберхаммера,В. Н. Белов,2020,Zograf Readings,p/absolyutnaya-vstrecha-kak-fenomen-transtsendentalnoi-germenevtiki-g-oberkhammera.html,philosophy_epistemology,1,1
PRES_3e16a82f3c,Абхидхарма как когнитивная стратегия,В. Б. Коробов,2020,Zograf Readings,p/abkhidkharma-kak-kognitivnaya-strategiya.html,buddhist_studies,1,1
PRES_4c303a7d1a,Антропоморфная образность «игры знания»: телесная метафора и метафора путешествия,Е. О. Кузина,2020,Roerich Readings,p/antropomorfnaya-obraznost-igry-znaniya-telesnaya-metafora-i-metafora-puteshestviya.html,philosophy_epistemology,1,1
PRES_074b8a684c,Буддизм пудгалавады: к постановке вопроса о субъекте-пудгале,Л. И. Титлин,2020,Zograf Readings,p/buddizm-pudgalavady-k-postanovke-voprosa-o-subekte-pudgale.html,buddhist_studies,1,1
PRES_9fecb411f8,Великая галлюцинация сознания по «Вимшике» Васубандху,В. Г. Лысенко,2020,Zograf Readings,p/velikaya-gallyutsinatsiya-soznaniya-po-vimshike-vasubandkhu.html,buddhist_studies|philosophy_epistemology,1,1
PRES_ffeeb0bec0,Г. Оберхаммер и проблема исследования когнитивного потенциала религиозного опыта,Л. Э. Крыштоп,2020,Zograf Readings,p/g-oberkhammer-i-problema-issledovaniya-kognitivnogo-potentsiala-religioznogo-opyta.html,history_of_indology,1,1
PRES_8d5bea6a53,Д. Д. Руднев как радетель пополнения коллекций МАЭ РАН,Н. Г. Краснодембская,2020,Zograf Readings,p/d-d-rudnev-kak-radetel-popolneniya-kollektsii-mae-ran.html,museum_collections|history_of_indology,1,1
PRES_8d5bea6a53,Д. Д. Руднев как радетель пополнения коллекций МАЭ РАН,Е. С. Соболева,2020,Zograf Readings,p/d-d-rudnev-kak-radetel-popolneniya-kollektsii-mae-ran.html,museum_collections|history_of_indology,1,1
PRES_ffd2c4b14a,Две тханки из собрания И.П. Минаева (МАЭ РАН) и традиция странствующих рассказчиков (лама манипа) в Гималайском регионе,А. Н. Бабин,2020,Roerich Readings,p/dve-tkhanki-iz-sobraniya-i-p-minaeva-mae-ran-i-traditsiya-stranstvuyushchikh-rasskazchikov-lama.html,tibetology_himalaya|museum_collections,0,1
PRES_0805f65a3c,Дискурсивные слова в языке хинди,Е. А. Костина,2020,Zograf Readings,p/diskursivnye-slova-v-yazyke-khindi.html,hindi_urdu_new_indo_aryan,1,1
PRES_f4b07bef1a,Еще раз к вопросу о теме нейдаль в тамильской поэзии,А. М. Дубянский,2020,Zograf Readings,p/eshche-raz-k-voprosu-o-teme-neidal-v-tamilskoi-poezii.html,dravidology_south_india|literary_studies,0,1
PRES_fac07beb0f,"Загадка эдуки – монумента опрокинутого мира (эпиграфика, эпос, пураны)",В. В. Вертоградова,2020,Roerich Readings,p/zagadka-eduki-monumenta-oprokinutogo-mira-epigrafika-epos-purany.html,epic_ramayana_mahabharata|manuscripts_epigraphy,1,1
PRES_6dd65d8a45,Индийский мифологический сериал как средство идеологической пропаганды,Р. Н. Сабирова,2020,Zograf Readings,p/indiiskii-mifologicheskii-serial-kak-sredstvo-ideologicheskoi-propagandy.html,modern_society_politics,0,1
PRES_9a4fc39037,Инклюзивизм как концептуальное средство для изучения индийской культуры,Е. А. Десницкая,2020,Zograf Readings,p/inklyuzivizm-kak-kontseptualnoe-sredstvo-dlya-izucheniya-indiiskoi-kultury.html,comparative_analysis,0,1
PRES_2bb37e704c,Интерпретация датировки появления буддизма в Японии в традиционных источниках и храмовых хрониках энги,Е. С. Лепехова,2020,Roerich Readings,p/interpretatsiya-datirovki-poyavleniya-buddizma-v-yaponii-v-traditsionnykh-istochnikakh-i-khramov.html,buddhist_studies,0,1
PRES_595e914a21,Интерпретация кровавых событий раздела Индии и Пакистана в романе Кхушванта Сингха «Поезд в Пакистан»,К. В. Лемешкина,2020,Zograf Readings,p/interpretatsiya-krovavykh-sobytii-razdela-indii-i-pakistana-v-romane-kkhushvanta-singkha-poezd-v.html,modern_literature|modern_society_politics,0,1
PRES_5221bd081a,К (посмертному) изданию полного перевода (В. С. Семенцова) «Гитабхашьи» Рамануджи на русском языке,Р. В. Псху,2020,Zograf Readings,p/k-posmertnomu-izdaniyu-polnogo-perevoda-v-s-sementsova-gitabkhashi-ramanudzhi-na-russkom-yazyke.html,vaishnava|translation_reception,1,1
PRES_3dae1c5d38,К вопросу об определении понятия apratiṣṭhita-nirvāṇa,С. Л. Бурмистров,2020,Zograf Readings,p/k-voprosu-ob-opredelenii-ponyatiya-apratis-hita-nirv-a.html,buddhist_studies,1,1
PRES_c29a39d88c,Кангдзей: «Подношения гневным божеcтвам»,Е. Д. Огнева,2020,Roerich Readings,p/kangdzei-podnosheniya-gnevnym-bozhectvam.html,tibetology_himalaya|buddhist_studies,0,1
PRES_8c8a78a7c6,Модели мотивации понятий «муж» и «жена» в дравидийских языках,А. А. Смирнитская,2020,Roerich Readings,p/modeli-motivatsii-ponyatii-muzh-i-zhena-v-dravidiiskikh-yazykakh.html,dravidology_south_india,0,1
PRES_705d6f4e9c,Мотивный анализ сюжета «Джатаки о павлине» Харибхатты (IV–V вв. н.э.),А. В. Фивейская,2020,Roerich Readings,p/motivnyi-analiz-syuzheta-dzhataki-o-pavline-kharibkhatty-iv-v-vv-n-e.html,literary_studies|buddhist_studies,1,1
PRES_492441fb51,Небывальщины и парадоксы в древнеиндийской поэзии,С. С. Тавастшерна,2020,Roerich Readings,p/nebyvalshchiny-i-paradoksy-v-drevneindiiskoi-poezii.html,literary_studies,1,1
PRES_5e3f146897,Небывальщины и парадоксы в средневековой североиндийской поэзии,С. О. Цветкова,2020,Roerich Readings,p/nebyvalshchiny-i-paradoksy-v-srednevekovoi-severoindiiskoi-poezii.html,literary_studies,1,1
PRES_54c018c9f5,Некоторые особенности праздника семи неварских селений юго-западной части Долины Катманду,К. П. Шрестха,2020,Roerich Readings,p/nekotorye-osobennosti-prazdnika-semi-nevarskikh-selenii-yugo-zapadnoi-chasti-doliny-katmandu.html,nepal_newar_kathmandu|ethnography_performance,0,1
PRES_23ce849cd3,Некоторые особенности текстов по вастувидье в пуранах и их интерпретация в современной массовой культуре,Е. В. Тюлина,2020,Roerich Readings,p/nekotorye-osobennosti-tekstov-po-vastuvide-v-puranakh-i-ikh-interpretatsiya-v-sovremennoi-massov.html,ritual_studies,1,1
PRES_5927c1b975,О некоторых основных понятиях пратьябхиджни,С. Ч. Офертас,2020,Roerich Readings,p/o-nekotorykh-osnovnykh-ponyatiyakh-pratyabkhidzhni.html,philosophy_epistemology,1,1
PRES_9f9afead1c,О некоторых особенностях языка «Калачакра-тантры»,А. Г. Мехакян,2020,Zograf Readings,p/o-nekotorykh-osobennostyakh-yazyka-kalachakra-tantry.html,buddhist_studies|tibetology_himalaya,0,1
PRES_c21cf157cd,О сравнениях в индийской философской литературе,А. В. Парибок,2020,Zograf Readings,p/o-sravneniyakh-v-indiiskoi-filosofskoi-literature.html,comparative_analysis|philosophy_epistemology,0,1
PRES_6c55861922,О телесном и духовном бессмертии в индуистском тантризме,С. В. Пахомов,2020,Zograf Readings,p/o-telesnom-i-dukhovnom-bessmertii-v-induistskom-tantrizme.html,ritual_studies,1,1
PRES_4593027f55,"О толковании первой строфы «Аштанга-хридаи» средневековыми комментаторами (на примере Арунадатты, Хемадри и Инду)",В. Ю. Дружинин,2020,Zograf Readings,p/o-tolkovanii-pervoi-strofy-ashtanga-khridai-srednevekovymi-kommentatorami-na-primere-arunadatty.html,yoga_ayurveda,1,1
PRES_c1a46eb8bc,О философской и религиозной значимости некоторых текстов Веданта Дешики,Н. А. Сафина,2020,Zograf Readings,p/o-filosofskoi-i-religioznoi-znachimosti-nekotorykh-tekstov-vedanta-deshiki.html,vaishnava|philosophy_epistemology,1,1
PRES_cfe957f4c0,Об особенностях традиционной пищи веддов,Т. А. Зимина,2020,Zograf Readings,p/ob-osobennostyakh-traditsionnoi-pishchi-veddov.html,ethnography_performance,0,1
PRES_59888a0019,Онлайн-корпус текстов на языках южных мунда: задачи и специфика,А. С. Крылова,2020,Zograf Readings,p/onlain-korpus-tekstov-na-yazykakh-yuzhnykh-munda-zadachi-i-spetsifika.html,fieldwork,1,1
PRES_59888a0019,Онлайн-корпус текстов на языках южных мунда: задачи и специфика,Е. А. Ренковская,2020,Zograf Readings,p/onlain-korpus-tekstov-na-yazykakh-yuzhnykh-munda-zadachi-i-spetsifika.html,fieldwork,1,1
PRES_492286eaea,Очаги обнаружения санскритских рукописей на территории Тибета,Т. В. Ермакова,2020,Zograf Readings,p/ochagi-obnaruzheniya-sanskritskikh-rukopisei-na-territorii-tibeta.html,tibetology_himalaya|manuscripts_epigraphy,0,1
PRES_9a160371a2,Параллельный санскритско-русский корпус,М. Ю. Гасунс,2020,Zograf Readings,p/parallelnyi-sanskritsko-russkii-korpus.html,sanskrit_grammar_panini,1,1
PRES_d50f809e09,Понятие религиозного инклюзивизма у П. Хакера,И. Е. Лапшин,2020,Zograf Readings,p/ponyatie-religioznogo-inklyuzivizma-u-p-khakera.html,comparative_analysis,1,1
PRES_37b0efbebb,Поэтический цикл Кабилара о князе Пари,Н. В. Гордийчук,2020,Roerich Readings,p/poeticheskii-tsikl-kabilara-o-knyaze-pari.html,literary_studies,1,1
PRES_4222cc5294,Проблемы атомизма по «Вимшике» Васубандху и «Аламбана-парикше» Дигнаги,В. Г. Лысенко,2020,Roerich Readings,p/problemy-atomizma-po-vimshike-vasubandkhu-i-alambana-parikshe-dignagi.html,philosophy_epistemology|buddhist_studies,1,1
PRES_9bd1af42a2,Разрази его гром! Метеорологические явления в песенном фольклоре на диалектах хинди Центральной Индии,Т. И. Оранская,2020,Zograf Readings,p/razrazi-ego-grom-meteorologicheskie-yavleniya-v-pesennom-folklore-na-dialektakh-khindi-tsentraln.html,ethnography_performance|hindi_urdu_new_indo_aryan,0,1
PRES_227fc50d83,Ритуалы божественной старости в неварском буддизме,А. Г. Рыбакова,2020,Zograf Readings,p/ritualy-bozhestvennoi-starosti-v-nevarskom-buddizme.html,nepal_newar_kathmandu|ritual_studies,0,1
PRES_c70b31e5b3,Роль «Тируттондар тирувандади» Намби Андар Намби в формировании шиваитского канона,О. П. Вечерина,2020,Roerich Readings,p/rol-tiruttondar-tiruvandadi-nambi-andar-nambi-v-formirovanii-shivaitskogo-kanona.html,buddhist_studies,1,1
PRES_bdc2b8783d,Санскрит и индийская философия в творчестве композитора А.Н. Скрябина,А. Г. Мехакян,2020,Roerich Readings,p/sanskrit-i-indiiskaya-filosofiya-v-tvorchestve-kompozitora-a-n-skryabina.html,history_of_indology,0,1
PRES_75e95131c2,Санскритская грамматика и мирская мудрость,Е. А. Уланский,2020,Roerich Readings,p/sanskritskaya-grammatika-i-mirskaya-mudrost.html,sanskrit_grammar_panini,1,1
PRES_49cbcdc1b0,Санскритские наречия в трудах бенгальских грамматистов (Дживы Госвамина и Баларамы Панчананы),Р. Т. Блиндерман,2020,Zograf Readings,p/sanskritskie-narechiya-v-trudakh-bengalskikh-grammatistov-dzhivy-gosvamina-i-balaramy-panchanany.html,bengal|sanskrit_grammar_panini,0,1
PRES_33bcacf231,Смена парадигмы? Числовые «коды» в структуре индийских математических сочинений древности и средневековья,Г. Г. Хмуркин,2020,Roerich Readings,p/smena-paradigmy-chislovye-kody-v-strukture-indiiskikh-matematicheskikh-sochinenii-drevnosti-i-sr.html,,0,1
PRES_838219a1ee,Способы изображения животных в литературной санскритской джатаке,А. Г. Гурия,2020,Roerich Readings,p/sposoby-izobrazheniya-zhivotnykh-v-literaturnoi-sanskritskoi-dzhatake.html,literary_studies,1,1
PRES_fb18f5b018,Так называемый парадокс беллетристики и подсказки от компаративной онтологии,В. К. Шохин,2020,Zograf Readings,p/tak-nazyvaemyi-paradoks-belletristiki-i-podskazki-ot-komparativnoi-ontologii.html,comparative_analysis|philosophy_epistemology,1,1
PRES_920d574dbd,Танцы с сосудами и вокруг. Гарба Гуджарата и сходные обряды и представления Южной Азии,С. И. Рыжакова,2020,Zograf Readings,p/tantsy-s-sosudami-i-vokrug-garba-gudzharata-i-skhodnye-obryady-i-predstavleniya-yuzhnoi-azii.html,ethnography_performance,0,1
PRES_e3fe863ea8,Текущие переводческие проекты Фонда «Сохраним Тибет!» и изд-ва «Нартанг»,А. А. Терентьев,2020,Zograf Readings,p/tekushchie-perevodcheskie-proekty-fonda-sokhranim-tibet-i-izd-va-nartang.html,tibetology_himalaya|translation_reception,0,1
PRES_31f4f272dd,Терминология родства в гондванских языках,А. А. Смирнитская,2020,Zograf Readings,p/terminologiya-rodstva-v-gondvanskikh-yazykakh.html,dravidology_south_india,0,1
PRES_aafda61458,Техническая терминология тантрийской йоги в «Виджняна Бхайрава тантре»,О. Н. Ерченков,2020,Zograf Readings,p/tekhnicheskaya-terminologiya-tantriiskoi-iogi-v-vidzhnyana-bkhairava-tantre.html,yoga_ayurveda|ritual_studies,1,1
PRES_936504e955,Традиции и ритуалы почитания манускриптов в писаниях шайва,А. П. Ковалевская,2020,Zograf Readings,p/traditsii-i-ritualy-pochitaniya-manuskriptov-v-pisaniyakh-shaiva.html,ritual_studies|manuscripts_epigraphy,1,1
PRES_200e0161a7,Трактовка состояний удрученности и умопомешательства в буддийских экзегетических источниках,Е. П. Островская,2020,Zograf Readings,p/traktovka-sostoyanii-udruchennosti-i-umopomeshatelstva-v-buddiiskikh-ekzegeticheskikh-istochnika.html,buddhist_studies,1,1
PRES_4d1ebe16f0,Тханки в собрании И. П. Минаева (МАЭ РАН),А. Н. Бабин,2020,Zograf Readings,p/tkhanki-v-sobranii-i-p-minaeva-mae-ran.html,museum_collections|tibetology_himalaya,0,1
PRES_a95408ba26,Феномен речевого сбоя как средство художественной выразительности в структуре классической санскритской драмы,Е. А. Юдицкая,2020,Roerich Readings,p/fenomen-rechevogo-sboya-kak-sredstvo-khudozhestvennoi-vyrazitelnosti-v-strukture-klassicheskoi-s.html,literary_studies,1,1
PRES_15b5fbdc83,Что отличает индийскую эпистемическую культуру от западной?,Н. А. Канаева,2020,Roerich Readings,p/chto-otlichaet-indiiskuyu-epistemicheskuyu-kulturu-ot-zapadnoi.html,comparative_analysis,0,1
PRES_273faaf1c4,"Шива Саптасварамурти из Пареля. Иконография, интерпретации, параллели",Д. Н. Воробьева,2020,Roerich Readings,p/shiva-saptasvaramurti-iz-parelya-ikonografiya-interpretatsii-paralleli.html,visual_material_culture,1,1
