post_id,type,url,width,height,position,post_url,date,year,excerpt,likes,reposts,comments,views,tags,engagement_tier,is_outlier
21741,photo,"https://sun9-52.userapi.com/s/v1/ig2/-Ay8RrXFK2xanm_jFM7AGp0uFMU7VYnvuLJ6UQfMrBfvGRyQn12A_RG0Jbn6JRvNSWQQa7aWRUhudRvPpJbwkXmH.jpg?quality=95&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_21741,2024-05-26,2024,,11,1,0,750,,low,0
21740,photo,"https://sun9-83.userapi.com/s/v1/ig2/DMWE2iC8ZWcGfEx2rvhUozfXZ2sv0nHLGpDeb_R1RmVdAFFFXbxN6qDrnqKPX33Hk15vISemI3aZJLLB8f1qSz2d.jpg?quality=95&as=32x53,48x80,72x120,108x180,160x267,240x401,360x601,480x801,532x888&from=bu&cs=532x0",532,888,0,https://vk.com/wall-88831040_21740,2024-05-25,2024,Brill's encyclopedia of Hinduism Vol. 2: Brill's encyclopedia of Hinduism. Vol. 2: Sacred texts and languages. Rritual traditions. Arts. Concepts / Ed. by Knut ,35,14,3,1721,,high,0
21740,photo,"https://sun9-6.userapi.com/s/v1/ig2/tIuQSi5kZlhJorqCK7uCNg98EnQCfog6yvn4-0n3jf31xoodpyWucn2URFfA9vYfyVL3TBQFsVv99TS5Xzs9q6tb.jpg?quality=95&as=32x53,48x80,72x120,108x180,160x267,240x401,360x601,480x801,532x888&from=bu&cs=532x0",532,888,1,https://vk.com/wall-88831040_21740,2024-05-25,2024,Brill's encyclopedia of Hinduism Vol. 2: Brill's encyclopedia of Hinduism. Vol. 2: Sacred texts and languages. Rritual traditions. Arts. Concepts / Ed. by Knut ,35,14,3,1721,,high,0
21740,doc,https://vk.com/doc14488224_674904390?hash=FnEQZ28DSBROIOMf0Sz5JLnSts3WJa9yvRxZ7Oo2McH&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21740,2024-05-25,2024,Brill's encyclopedia of Hinduism Vol. 2: Brill's encyclopedia of Hinduism. Vol. 2: Sacred texts and languages. Rritual traditions. Arts. Concepts / Ed. by Knut ,35,14,3,1721,,high,0
21739,photo,"https://sun9-13.userapi.com/s/v1/ig2/GAGjEj1Oha3HX9CeThz1y0d-U7SPIHzheB21r2FFSwsl_lsr8q6AB1hdbvFZNo-2xN4OYfkJc_beqKPmDLBtAmq3.jpg?quality=95&as=32x26,48x38,72x58,108x86,160x128,240x192,360x288,480x384,540x432,640x512,720x576,1080x864,1280x1024,1440x1152,2048x1638&from=bu&cs=2048x0",2048,1638,0,https://vk.com/wall-88831040_21739,2024-05-25,2024,"Мировая конференция по санскриту в Катманду, Непал сдвигается с декабря 2024 на 26-30 июня 2025 года. Подача докладов до 15 августа.",23,4,0,888,,mid_high,0
21738,photo,"https://sun9-16.userapi.com/s/v1/ig2/05gJObGL7xTD9LfzOxJt_qhkvUEH8v4ijgCEABlJHkpkhLLBH20Kkg907Ne37g0KA5CKqT99vQ3kLBp08nXJQS8m.jpg?quality=95&as=32x51,48x77,72x116,108x174,160x257,240x386,360x579,480x772,540x868,553x889&from=bu&cs=553x0",553,889,0,https://vk.com/wall-88831040_21738,2024-05-23,2024,Brill's encyclopedia of Hinduism [Vol. 1]: Brill's encyclopedia of Hinduism. [Vol. 1] : Regions. Pilgrimage. Deities / Ed. by Knut A. Jacobsen; Associated eds. ,30,12,0,978,,high,0
21738,photo,"https://sun9-21.userapi.com/s/v1/ig2/OD6h8Q5cRVTYY7sPy91Bk7pNXEJ36QbCnq7Hls8b2wbSAGKhle3k4alHB_lttPldJlbu-KbJ4dshR8MHBJs51sOG.jpg?quality=95&as=32x51,48x77,72x116,108x174,160x257,240x386,360x579,480x772,540x868,553x889&from=bu&cs=553x0",553,889,1,https://vk.com/wall-88831040_21738,2024-05-23,2024,Brill's encyclopedia of Hinduism [Vol. 1]: Brill's encyclopedia of Hinduism. [Vol. 1] : Regions. Pilgrimage. Deities / Ed. by Knut A. Jacobsen; Associated eds. ,30,12,0,978,,high,0
21738,doc,https://vk.com/doc14488224_674904248?hash=GBDW27oSTVRcBrXaIMECPgWYY7aNTPdeXEAM2ly88AT&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21738,2024-05-23,2024,Brill's encyclopedia of Hinduism [Vol. 1]: Brill's encyclopedia of Hinduism. [Vol. 1] : Regions. Pilgrimage. Deities / Ed. by Knut A. Jacobsen; Associated eds. ,30,12,0,978,,high,0
21733,photo,"https://sun9-80.userapi.com/s/v1/ig2/KvmqVjoDUOF4x9_U50YF5PPUzWTXeUG7G0T8o7G2gWK0NFWOuQTSH6gwL8vLXUyoJf7--rCuVdOJByiDjFQaLdPV.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,564x564&from=bu&cs=564x0",564,564,0,https://vk.com/wall-88831040_21733,2024-05-23,2024,"🔥 СВАХА (др.-инд. svā́hā) 🔥
 
В древнеиндийской мифологии это слово употребляется как восклицание при жертвоприношении богам (типа: да будет благо!, во здравие!",48,14,5,942,,high,0
21730,photo,"https://sun9-12.userapi.com/s/v1/ig2/dNyX6HbX4-eHqTqG9_C6y1FltSXb3Aua71QNQCSAvYvhNMa36JuLLbzoISKGP6Reg4WYaiKvcYeuR_HUEvTwQgFh.jpg?quality=95&as=32x21,48x31,72x47,108x70,160x104,240x156,360x233,480x311,540x350,640x415,720x467,1080x700,1280x830,1440x934,2560x1660&from=bu&cs=2560x0",2560,1660,0,https://vk.com/wall-88831040_21730,2024-05-22,2024,"45-е Зографские чтения завершились, как обычно, в середине мая. Состав участников заметно помолодел, из 53 докладчиков — 5 молодых. Рад видеть собственных учени",58,3,1,1755,,high,0
21695,photo,"https://sun9-64.userapi.com/s/v1/ig2/oGyysNTDmOBlp-FpydZbG9AJA6CC56JBVVNAIhysgHucbOTAYeeM7sTupxzLotT0uXvGLHIgg_PVoQ2-YM2yxkty.jpg?quality=95&as=32x44,48x66,72x99,108x149,160x221,240x332,360x497,480x663,540x746,640x884,650x898&from=bu&cs=650x0",650,898,0,https://vk.com/wall-88831040_21695,2024-05-21,2024,"Алаев,Л.Б. Индуизм. Джайнизм. Сикхизм: Словарь / Алаев Л.Б., Алиханова Ю.М., Альбедиль М.Ф. и др.; Под общ. ред. Альбедиль М.Ф. и Дубянского А.М. - Москва, 1996",67,38,5,1823,,viral,1
21695,photo,"https://sun9-70.userapi.com/s/v1/ig2/nIR3S2hR8OvGMYOO7MO3zu7TU5NvWyVC1LPM1vAdZLBagtKxb_KuClD8-ZWAqWcu2sVHkGtcko5svCngHqVaLbQt.jpg?quality=95&as=32x44,48x66,72x99,108x149,160x220,240x330,360x496,480x661,540x743,640x881,648x892&from=bu&cs=648x0",648,892,1,https://vk.com/wall-88831040_21695,2024-05-21,2024,"Алаев,Л.Б. Индуизм. Джайнизм. Сикхизм: Словарь / Алаев Л.Б., Алиханова Ю.М., Альбедиль М.Ф. и др.; Под общ. ред. Альбедиль М.Ф. и Дубянского А.М. - Москва, 1996",67,38,5,1823,,viral,1
21695,doc,https://vk.com/doc1116419_677961014?hash=jLIhM762GKdrGdGqoV64t8Av7ZtPZkKlotiDMbeaZQH&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21695,2024-05-21,2024,"Алаев,Л.Б. Индуизм. Джайнизм. Сикхизм: Словарь / Алаев Л.Б., Алиханова Ю.М., Альбедиль М.Ф. и др.; Под общ. ред. Альбедиль М.Ф. и Дубянского А.М. - Москва, 1996",67,38,5,1823,,viral,1
21677,photo,"https://sun9-54.userapi.com/s/v1/ig2/Qr6lho8yG1TC01UCB6sM0hK9blKu5eemrRC3O2kL3xyApv2jKT_8Dmu-k_M4RGNBlSAOfBHRXmWa5wruSt3aGgIt.jpg?quality=95&as=32x45,48x67,72x101,108x152,160x225,240x337,360x506,390x548&from=bu&cs=390x0",390,548,0,https://vk.com/wall-88831040_21677,2024-05-21,2024,"Данная моноргамма, будучи семенным/порождающим слогом (тиб. snying po) мандалы Калачакры, представляет собой сущность всего учения Калачакры и является одним из",43,14,2,1430,,high,0
21675,photo,"https://sun9-56.userapi.com/s/v1/ig2/5lek02scXbINq49gVFMDQoxak6F7lCYYSDAo_kYdmL_OLkSYO9rtla36F0tu9koqVi4iUAoRQuUXkHjaOIF-u_4L.jpg?quality=95&as=32x19,48x29,72x43,108x65,160x96,240x144,360x216,480x289,540x325,640x385,720x433,1080x649,1280x770,1402x843&from=bu&cs=1402x0",1402,843,0,https://vk.com/wall-88831040_21675,2024-05-20,2024,"Об устремлениях Петра Великого к региону Южной Азии 
(в связи с сингальскими раритетами в императорской коллекции)",10,1,0,611,,low,0
21675,doc,https://vk.com/doc1116419_678342907?hash=a8leLWCxW0itzQ1PSAR4YALCgloNSYPBicnvnTasiBo&api=1&no_preview=1,,,1,https://vk.com/wall-88831040_21675,2024-05-20,2024,"Об устремлениях Петра Великого к региону Южной Азии 
(в связи с сингальскими раритетами в императорской коллекции)",10,1,0,611,,low,0
21674,photo,"https://sun9-25.userapi.com/s/v1/ig2/xLLwPgxTqlii9Qqo4fx1CXyhZOL236loPrENUnMenUXXlgkWv6EGTnx4xEHTPDOMuHUzGhUScuUtH52tTGhplEQb.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",2560,1920,0,https://vk.com/wall-88831040_21674,2024-05-20,2024,"🗣 САНСКРИТ ОНЛАЙН ПО УТРАМ ВТОРНИКОВ 
 
Во вторник, 21-го в 09:00 утра по мск запускается новая онлайн-группа в скайпе по санскритской грамматике, а первые два ",5,0,0,468,,low,0
21647,photo,"https://sun9-71.userapi.com/s/v1/ig2/XuKrgYTDdRnmHKX3f6C5-aGJls0J6ZoYa6Cb6WkhOi0sRlwnj95HmviJr1DltQ_OAkHYHviyOBOZk09MMnYvlGw4.jpg?quality=95&as=32x53,48x80,72x120,108x179,160x266,240x399,360x598,480x798,535x889&from=bu&cs=535x0",535,889,0,https://vk.com/wall-88831040_21647,2024-05-19,2024,"Mamoria,C.B. Tribal demography in India / By C. B. Mamoria. With a foreword by S. Chandrasekhar. - Allahabad [a.о.] : Kitab Mahal, 1957. - XVI, 151 p., 1 l. tab",10,0,0,573,,low,0
21647,photo,"https://sun9-16.userapi.com/s/v1/ig2/KRXBqxRu5qf07QSmthvDzpf-H2XFHZDuMhDNg_pS5sM16SWG1Wn1-Xfhp3YBJm6W9H4N7h_KZNBbYFHmpv8e8HoG.jpg?quality=95&as=32x53,48x80,72x120,108x179,160x266,240x399,360x598,480x798,535x889&from=bu&cs=535x0",535,889,1,https://vk.com/wall-88831040_21647,2024-05-19,2024,"Mamoria,C.B. Tribal demography in India / By C. B. Mamoria. With a foreword by S. Chandrasekhar. - Allahabad [a.о.] : Kitab Mahal, 1957. - XVI, 151 p., 1 l. tab",10,0,0,573,,low,0
21647,doc,https://vk.com/doc14488224_674903931?hash=T00a6q1UwiCq8NOBKeU9bUOI0VcKWSUtqmDtEB0GIug&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21647,2024-05-19,2024,"Mamoria,C.B. Tribal demography in India / By C. B. Mamoria. With a foreword by S. Chandrasekhar. - Allahabad [a.о.] : Kitab Mahal, 1957. - XVI, 151 p., 1 l. tab",10,0,0,573,,low,0
21629,photo,"https://sun9-60.userapi.com/s/v1/ig2/L_bVd8Pf61RwkUD9aUSK6LiKCstD6cmEp9JOi-kZVwRmsViMtciyyMDxlQos_osi45HFfQrhNAMyDmeZvV4Ms3nQ.jpg?quality=95&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_21629,2024-05-19,2024,,21,3,0,896,,mid_low,0
21625,link,https://sun9-76.userapi.com/impg/hy0Nut_a9u9sgKixZRMCNsug0REY1OH8oC_lxw/eAi6tnYs1mk.jpg?size=1074x478&quality=96&sign=05e815d14bb8cdf07a5d9f33a7859700&c_uniq_tag=i5kCsYEEpF3nv__ESUxdws-11ZpTmg_QNZ-Q8ygqvx8&type=share,1074,478,0,https://vk.com/wall-88831040_21625,2024-05-18,2024,"Не пора ли написать правила для юного санскритолога?

https://samskrtam.ru/shuman/",10,2,1,697,,mid_low,0
21619,photo,"https://sun9-53.userapi.com/s/v1/ig2/8-7AkHtBiOeH2nuVx-4JNF1gAhV_NWmN66DOm8MXFRPAVKPJ3wrvOhOj6UKbLNIFZSmiO-Db74LI81GM2Agd05kL.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480&from=bu&cs=480x0",480,480,0,https://vk.com/wall-88831040_21619,2024-05-18,2024,"prāptāḥ śriyaḥ sakalakāmadughāstataḥ kiṃ 
nyastaṃ padaṃ śirasi vidviṣatāṃ tataḥ kim | 
saṃpāditāḥ praṇayino vibhavaistataḥ kiṃ 
kalpasthitāstanubhṛtāṃ tanavasta",44,16,2,1781,,high,0
21618,photo,"https://sun9-28.userapi.com/s/v1/ig2/7vpVYen8RX3jkFuD_EBPQz4LRObgNCJiHmki8gpys0HY6Em1aPIp00CfkS5s8SF7-b8DLIijlLOEu6sbJM0H_aBS.jpg?quality=95&as=32x54,48x81,72x121,108x182,160x269,240x404,360x605,480x807,528x888&from=bu&cs=528x0",528,888,0,https://vk.com/wall-88831040_21618,2024-05-17,2024,"Ганди,Махандас Карамчанд Моя жизнь [1959] / Пер. с англ. под общ. ред. Р. А. Ульяновского. - Москва : Издательство восточной литературы, 1959. - 442 с., портр. ",24,12,0,836,,high,0
21618,photo,"https://sun9-54.userapi.com/s/v1/ig2/KIEd-Ej2P_oHYqQ2X5DY3bC7hm7QXLvRyb2Zp6ytmsLQdia1o2A_w1Jg4uBgu-KWDuCxbVAYeOjMg_9RQ34hk0qG.jpg?quality=95&as=32x54,48x81,72x121,108x182,160x269,240x404,360x605,480x807,528x888&from=bu&cs=528x0",528,888,1,https://vk.com/wall-88831040_21618,2024-05-17,2024,"Ганди,Махандас Карамчанд Моя жизнь [1959] / Пер. с англ. под общ. ред. Р. А. Ульяновского. - Москва : Издательство восточной литературы, 1959. - 442 с., портр. ",24,12,0,836,,high,0
21618,doc,https://vk.com/doc14488224_674904534?hash=nmWqgeJGi3tRv1xDGuzt7qAg0CGPa9Dgw3sit1p2pxz&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21618,2024-05-17,2024,"Ганди,Махандас Карамчанд Моя жизнь [1959] / Пер. с англ. под общ. ред. Р. А. Ульяновского. - Москва : Издательство восточной литературы, 1959. - 442 с., портр. ",24,12,0,836,,high,0
21617,video,https://iv.okcdn.ru/getVideoPreview?id=6182437784067&idx=11&type=39&tkn=G4vXo8DcpLX2uhRfWWM-jgr1VZQ&fn=vid_w,1280,720,0,https://vk.com/wall-88831040_21617,2024-05-17,2024,,16,0,0,873,,low,0
21614,photo,"https://sun9-71.userapi.com/s/v1/ig2/iwn8r1Yhmn-mkWTVIVAICL_GpkVxFv5752mBSHbKoT8RxBTS7v444JW3sg63smtzd_scOsjxdGa_ngDD7CwyloKK.jpg?quality=96&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,604x403&from=bu&cs=604x0",604,403,0,https://vk.com/wall-88831040_21614,2024-05-16,2024,"Приглашение от Алёны Масленниковой, дружественной йогини:

Дорогие женщины, приглашаю Вас в женский молитвенный клуб. 
https://vk.com/mantraklub 
 
Этот клуб со",8,0,0,569,,low,0
21608,photo,"https://sun9-58.userapi.com/s/v1/ig2/R9knBMSAKSpJivItlbQ76GVmkw0kt7_NWAfihwv1y2LmaDnBG7dp3AcrL0C4JEuwrUw94gquylTKBEWtjM7dc8Yk.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,564x564&from=bu&cs=564x0",564,564,0,https://vk.com/wall-88831040_21608,2024-05-16,2024,"📜 Из рассказов Аль Бируни об Индии 📜
 
Названия дней недели у них — это самые известные названия семи светил, а вместо недели они употребляют слово бара, которо",56,9,2,1515,бируни индия планеты,high,0
21605,photo,"https://sun9-43.userapi.com/s/v1/ig2/HM27QbVEhflc-H4b4u95-J0VsbCx70RgyuaFYIUWJUkSHhZelYOKU1VHCfZvq3qgFu3v4Ljq6IXfmCj7VkDvhTxi.jpg?quality=95&as=32x20,48x30,72x44,108x67,160x99,240x148,360x222,480x296,540x333,640x395,720x445,1080x667,1280x790,1440x889,1529x944&from=bu&cs=1529x0",1529,944,0,https://vk.com/wall-88831040_21605,2024-05-15,2024,Летом с семейством Бетлинг отдыхал в деревне Вока (нем. Choudleigh),8,1,4,723,,mid_low,0
21604,photo,"https://sun9-47.userapi.com/s/v1/ig2/Zrt0y6TfN1-nLJtCRMXQjubiNqSGbj3LoLYqlVu2FZOqTxjkdYhvRkQvfrb1wb9NqJvJxAlQYsUoEAeE6vWmqMbY.jpg?quality=95&as=32x54,48x80,72x120,108x181,160x268,240x401,360x602,480x803,531x888&from=bu&cs=531x0",531,888,0,https://vk.com/wall-88831040_21604,2024-05-15,2024,"Fuchs, Stephen. The Aboriginal tribes of India. - Delhi [a.o.] : Macmillan India, cop. 1973. - VI, 307 p. - Указ. с.305-307. 
 
Предметная рубрика Этнология • И",15,2,0,744,,mid_low,0
21604,photo,"https://sun9-72.userapi.com/s/v1/ig2/WQutNk616B2hF-YO1Pt2FRnXhQfd2TTmZCd-TsO9ofL5kj3evL3uNHvbx0z6VfXVPygHywx1Zj_stk_zFWIg1oE9.jpg?quality=95&as=32x54,48x80,72x120,108x181,160x268,240x401,360x602,480x803,531x888&from=bu&cs=531x0",531,888,1,https://vk.com/wall-88831040_21604,2024-05-15,2024,"Fuchs, Stephen. The Aboriginal tribes of India. - Delhi [a.o.] : Macmillan India, cop. 1973. - VI, 307 p. - Указ. с.305-307. 
 
Предметная рубрика Этнология • И",15,2,0,744,,mid_low,0
21604,doc,https://vk.com/doc14488224_674869067?hash=PCnPwvrx2zj64LQp9eCkz71gPyuPFAGaZ0aJYnaS7f8&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21604,2024-05-15,2024,"Fuchs, Stephen. The Aboriginal tribes of India. - Delhi [a.o.] : Macmillan India, cop. 1973. - VI, 307 p. - Указ. с.305-307. 
 
Предметная рубрика Этнология • И",15,2,0,744,,mid_low,0
21602,photo,"https://sun9-39.userapi.com/s/v1/ig2/syawEKtJncjvLDcOtAhgQP26pAG2Xr238tFfFcTwIkUImz9qjZ6xX_6A3gvCjR6iIgI6RJf_ux5VB2-rXCcYoIbu.jpg?quality=95&as=32x16,48x24,72x36,108x53,160x79,240x119,360x178,480x238,540x267,640x317,720x356,1080x535,1280x634,1440x713,1919x950&from=bu&cs=1919x0",1919,950,0,https://vk.com/wall-88831040_21602,2024-05-15,2024,"Бетлинг в Петербурге 
https://yandex.ru/maps/?um=constructor%3A8c4d4f4af8995d1c8b4716d22574b25e1c10239420b6974657ddda42af16155d",3,0,0,380,,low,0
21602,link,https://sun9-7.userapi.com/NCqpvmyYHDmN8-_g_p18vd4FxgAyrmlINsZaqQ/sQg82vVMd8k.jpg,260,220,1,https://vk.com/wall-88831040_21602,2024-05-15,2024,"Бетлинг в Петербурге 
https://yandex.ru/maps/?um=constructor%3A8c4d4f4af8995d1c8b4716d22574b25e1c10239420b6974657ddda42af16155d",3,0,0,380,,low,0
21599,photo,"https://sun9-2.userapi.com/s/v1/ig2/_0EAoE-gRmFhK0cQ3iFvyDzj9m-8XOBMtL3fPecamR85z9kgjdg2cUhhMCZ38-GdO4fgMaGBsKV-Gm9I0AjIlKBT.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",2560,1920,0,https://vk.com/wall-88831040_21599,2024-05-15,2024,"2-й, философский день на Зографских чтениях.
25 участников очно и сколько заочно в зуме?
https://groups.google.com/g/nagari/c/r7m_SBCZFH4",6,0,0,402,,low,0
21599,link,https://sun9-44.userapi.com/L6ifGWrYtDQ14Aw4DlDB0GysQh4ijf1oZYY3mQ/mW6rsJ7hHs0.jpg,48,48,1,https://vk.com/wall-88831040_21599,2024-05-15,2024,"2-й, философский день на Зографских чтениях.
25 участников очно и сколько заочно в зуме?
https://groups.google.com/g/nagari/c/r7m_SBCZFH4",6,0,0,402,,low,0
21597,video,https://iv.okcdn.ru/getVideoPreview?id=6182417336835&idx=3&type=39&tkn=PJPcvVRgaXt4q03tIc6TO8VbDz0&fn=vid_w,1280,720,0,https://vk.com/wall-88831040_21597,2024-05-14,2024,,9,0,0,765,,low,0
21592,photo,"https://sun9-21.userapi.com/s/v1/ig2/XfiPEqq8O7o7opztrwLGyVYwx_2NvclH3nxK4TWxXBSllQWbkTeHT07ZArDKCBav4WItxuuYWxQRQ-FddXkWXD4N.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,564x564&from=bu&cs=564x0",564,564,0,https://vk.com/wall-88831040_21592,2024-05-14,2024,"🙏 DEVA - DEVĪ 🙏

* daiṷa- 'Бог, божество' (ж.р. *daiṷī-), позднее (с распространением зороастризма и других религий) в большинстве языков - 'ложное божество, зл",29,9,1,1070,,high,0
21589,link,https://sun9-83.userapi.com/impg/u-RajHEOPR5WrOV50dYF-e2OSz4MBQ2FV2TTVg/LW_Mqt0049Y.jpg?size=537x240&quality=96&sign=2b4b4b211a4cf1331f0e7ccb20ccaeb4&c_uniq_tag=uNQtR6OKQMpQ7mLIDw5LildDXzqIdiPkngl54cVn0fw&type=share,537,240,0,https://vk.com/wall-88831040_21589,2024-05-13,2024,"🗣 ПОСЛЕДНИЙ НАБОР В ЭТОМ УЧЕБНОМ ГОДУ 
 
Набираем новые группы по грамматике санскрита. Если Вы невыносимо долго ждёте и всё никак не решаетесь, возможно, время",10,1,1,1074,,mid_low,0
21585,photo,"https://sun9-84.userapi.com/s/v1/ig2/VtS__lvS-6r0pgZhwHGEy5EUD5HG9U2-Ehl55QQxjTV00iviBE1iG8_Arqm4B181gr7dZEin9nqHXIiVYzpSsUoN.jpg?quality=95&as=32x56,48x85,72x127,108x191,160x282,240x424,360x636,480x847,503x888&from=bu&cs=503x0",503,888,0,https://vk.com/wall-88831040_21585,2024-05-13,2024,"Gopal,Surendra Indians in Russia in the 17th and 18th centuries. - Calcutta : Indian Council of hist.research, New Delhi : Naya Prokash, 1988. - 322 p.: tab. - ",23,5,0,658,,mid_high,0
21585,photo,"https://sun9-84.userapi.com/s/v1/ig2/snISDptYdHn8xAPCKlSc_bdhkWJ4TOetsIOC3e6AyTjxOOH59piZHKKKGisMi_k9URTRTrLPd2nEt3fd67dF_m7c.jpg?quality=95&as=32x56,48x85,72x127,108x191,160x282,240x424,360x636,480x847,503x888&from=bu&cs=503x0",503,888,1,https://vk.com/wall-88831040_21585,2024-05-13,2024,"Gopal,Surendra Indians in Russia in the 17th and 18th centuries. - Calcutta : Indian Council of hist.research, New Delhi : Naya Prokash, 1988. - 322 p.: tab. - ",23,5,0,658,,mid_high,0
21585,doc,https://vk.com/doc14488224_674833168?hash=MxvcZB01QoIYsx3bKdkV4luYS0Z93BDrdw3zCpijQlT&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21585,2024-05-13,2024,"Gopal,Surendra Indians in Russia in the 17th and 18th centuries. - Calcutta : Indian Council of hist.research, New Delhi : Naya Prokash, 1988. - 322 p.: tab. - ",23,5,0,658,,mid_high,0
21580,photo,"https://sun9-43.userapi.com/s/v1/ig2/HV_0dP06hhNCgVO1hM1buKH7zdssLEgHuKnu6l9f_9W7QA7MMycUMCnDxj4EWlw1u957o-xPwPT-uSPUrPHXTtOv.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x720,1280x853,1440x960,2400x1600&from=bu&cs=2400x0",2400,1600,0,https://vk.com/wall-88831040_21580,2024-05-12,2024,"«ПРОБЛЕМЫ ИНТЕРПРЕТАЦИИ ТРАДИЦИОННОГО ИНДИЙСКОГО ТЕКСТА» 
XLV ЗОГРАФСКИЕ ЧТЕНИЯ Санкт-Петербург, 14 — 17 мая 2024 г.

Встречаемся в зуме онлайн и очно в Петербу",36,4,1,1407,,mid_high,0
21579,photo,"https://sun9-76.userapi.com/s/v1/ig2/u_GbNfyfXkKpBvkunTOwZPo-dvRawEyrRHCkQz5lYvyekqZS9nc2W5qPSO3FL74h7PyycFOHZk1_4S4KYcTwV4qf.jpg?quality=95&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_21579,2024-05-12,2024,,11,2,0,671,,low,0
21575,photo,"https://sun9-53.userapi.com/s/v1/ig2/2OT1YUlR0aaEyY1BlQMhPXMkirH3cUgbKceBd7yjETpDx23DsEx5k45-hd9W7KREjewoPkrs_KaXSpp9UEVSidzB.jpg?quality=95&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x426,720x479,892x594&from=bu&cs=892x0",892,594,0,https://vk.com/wall-88831040_21575,2024-05-11,2024,"И Начикетас, так же, как Заратустра, у самой Смерти исторг слова, которые хочется всегда слушать, и которые сочетают смерть с жизнью — светлою перевязью, морски",16,4,3,887,,mid_high,0
21575,link,https://ru.wikisource.org/wiki/%D0%98%D0%B7%D1%8A%D1%8F%D1%81%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B5_%D0%B7%D0%B0%D0%BC%D0%B5%D1%87%D0%B0%D0%BD%D0%B8%D1%8F._%D0%98%D0%BD%D0%B4%D0%B8%D1%8F_(%D0%91%D0%B0%D0%BB%D1%8C%D0%BC%D0%BE%D0%BD%D1%82)/1908_(%D0%92%D0%A2,,,1,https://vk.com/wall-88831040_21575,2024-05-11,2024,"И Начикетас, так же, как Заратустра, у самой Смерти исторг слова, которые хочется всегда слушать, и которые сочетают смерть с жизнью — светлою перевязью, морски",16,4,3,887,,mid_high,0
21574,photo,"https://sun9-59.userapi.com/s/v1/ig2/AzU2V6vejlitIpzZrw90ms2KeMvEDi_xMOUtkVqIP4Fa9s48fColw98HNy2oIRVY6tc366mSPea2M0l9tARE-BrD.jpg?quality=95&as=32x54,48x82,72x122,108x184,160x272,240x408,360x612,480x816,523x889&from=bu&cs=523x0",523,889,0,https://vk.com/wall-88831040_21574,2024-05-11,2024,"Буддийские комплексы Кара-тепе в Старом Термезе: Основные итоги работ,1978-1989: Материалы совместной археологической экспедиции на Кара-тепе / РАН.Ин-т востоко",36,19,0,1500,,high,0
21574,photo,"https://sun9-85.userapi.com/s/v1/ig2/SyfP6KFaNfxN-NEKBazvkDPXVsO51XpDhGN_xGRZJ1JYMWvzlWTPJwI-4YQzlZN_Vg2wgKRwIb2TvPWqUUITHW3F.jpg?quality=95&as=32x54,48x82,72x122,108x184,160x272,240x408,360x612,480x816,523x889&from=bu&cs=523x0",523,889,1,https://vk.com/wall-88831040_21574,2024-05-11,2024,"Буддийские комплексы Кара-тепе в Старом Термезе: Основные итоги работ,1978-1989: Материалы совместной археологической экспедиции на Кара-тепе / РАН.Ин-т востоко",36,19,0,1500,,high,0
21574,doc,https://vk.com/doc14488224_674832863?hash=wZkwC84lkb6Z56IsimkbMsRBOF417kNN85rzR7gPYUX&api=1&no_preview=1,,,2,https://vk.com/wall-88831040_21574,2024-05-11,2024,"Буддийские комплексы Кара-тепе в Старом Термезе: Основные итоги работ,1978-1989: Материалы совместной археологической экспедиции на Кара-тепе / РАН.Ин-т востоко",36,19,0,1500,,high,0
