post_id,year,tier,is_outlier,score,percentile
10639,2020,high,0,81.52,0.8834
10373,2020,high,0,82.92,0.8847
9942,2020,high,0,83.06,0.886
10519,2020,high,0,84.06,0.8873
9520,2020,high,0,85.18,0.8886
8942,2020,high,0,85.38,0.8899
9338,2020,high,0,86.72,0.8912
10831,2020,high,0,87.04,0.8925
9379,2020,high,0,87.24,0.8938
9546,2020,high,0,87.52,0.8951
9174,2020,high,0,87.58,0.8964
10694,2020,high,0,88.2,0.8977
9875,2020,high,0,89.0,0.899
9563,2020,high,0,90.08,0.9003
9059,2020,high,0,90.62,0.9016
10511,2020,high,0,90.88,0.9028
9924,2020,high,0,91.72,0.9041
10765,2020,high,0,91.86,0.9054
8784,2020,high,0,92.0,0.9067
8773,2020,high,0,92.34,0.908
8698,2020,high,0,92.66,0.9093
9870,2020,high,0,93.96,0.9106
9478,2020,high,0,94.54,0.9119
9471,2020,high,0,94.76,0.9132
9920,2020,high,0,95.82,0.9145
9320,2020,high,0,96.28,0.9158
9888,2020,high,0,96.32,0.9171
8655,2020,high,0,98.52,0.9184
9326,2020,high,0,99.14,0.9197
10675,2020,high,0,100.7,0.921
9362,2020,high,0,101.02,0.9223
10771,2020,high,0,101.8,0.9236
9521,2020,high,0,103.26,0.9249
10795,2020,high,0,103.56,0.9262
9193,2020,high,0,103.88,0.9275
9207,2020,high,0,104.42,0.9288
9594,2020,high,0,105.58,0.9301
8546,2020,high,0,105.86,0.9313
10752,2020,high,0,106.56,0.9326
10168,2020,high,0,108.18,0.9339
8869,2020,high,0,109.54,0.9352
9159,2020,high,0,110.1,0.9365
10751,2020,high,0,110.44,0.9378
8961,2020,high,0,111.52,0.9391
9220,2020,high,0,112.44,0.9404
9705,2020,high,0,112.78,0.9417
9503,2020,high,0,113.94,0.943
8825,2020,high,0,115.5,0.9443
9979,2020,high,0,115.64,0.9456
10770,2020,high,0,120.26,0.9469
9429,2020,high,0,120.28,0.9482
8851,2020,high,0,120.44,0.9495
9404,2020,viral,1,123.02,0.9508
10664,2020,viral,1,123.04,0.9521
9767,2020,viral,1,126.46,0.9534
9088,2020,viral,1,127.82,0.9547
9344,2020,viral,1,129.08,0.956
8810,2020,viral,1,129.88,0.9573
10302,2020,viral,1,131.32,0.9585
9242,2020,viral,1,134.38,0.9598
8974,2020,viral,1,136.06,0.9611
9384,2020,viral,1,139.08,0.9624
8834,2020,viral,1,141.54,0.9637
9263,2020,viral,1,145.7,0.965
9855,2020,viral,1,146.82,0.9663
10012,2020,viral,1,147.26,0.9676
8932,2020,viral,1,148.02,0.9689
8500,2020,viral,1,156.76,0.9702
10477,2020,viral,1,158.34,0.9715
9643,2020,viral,1,158.36,0.9728
9026,2020,viral,1,159.28,0.9741
8799,2020,viral,1,159.4,0.9754
10169,2020,viral,1,160.56,0.9767
10525,2020,viral,1,161.42,0.978
9081,2020,viral,1,165.98,0.9793
10658,2020,viral,1,175.94,0.9806
9558,2020,viral,1,177.26,0.9819
9496,2020,viral,1,180.86,0.9832
9140,2020,viral,1,184.9,0.9845
9864,2020,viral,1,191.78,0.9858
9969,2020,viral,1,192.84,0.987
10746,2020,viral,1,192.92,0.9883
8563,2020,viral,1,197.9,0.9896
9674,2020,viral,1,205.04,0.9909
8792,2020,viral,1,206.58,0.9922
8682,2020,viral,1,213.24,0.9935
9882,2020,viral,1,219.98,0.9948
9817,2020,viral,1,220.54,0.9961
10496,2020,viral,1,240.54,0.9974
9458,2020,viral,1,286.24,0.9987
8527,2020,viral,1,296.84,1.0
11697,2021,low,0,4.2,0.0014
11638,2021,low,0,5.4,0.0028
11648,2021,low,0,5.66,0.0042
11475,2021,low,0,5.74,0.0056
11914,2021,low,0,5.74,0.007
11905,2021,low,0,5.92,0.0083
11873,2021,low,0,6.14,0.0097
11885,2021,low,0,6.46,0.0111
11855,2021,low,0,6.66,0.0125
11907,2021,low,0,6.72,0.0139
11028,2021,low,0,6.82,0.0153
11046,2021,low,0,6.9,0.0167
11688,2021,low,0,6.9,0.0181
12097,2021,low,0,7.0,0.0195
11081,2021,low,0,7.04,0.0209
11726,2021,low,0,7.28,0.0223
11707,2021,low,0,7.42,0.0236
12164,2021,low,0,7.5,0.025
12091,2021,low,0,7.52,0.0264
11709,2021,low,0,7.6,0.0278
11755,2021,low,0,7.76,0.0292
11908,2021,low,0,7.94,0.0306
11530,2021,low,0,8.08,0.032
11891,2021,low,0,8.24,0.0334
11949,2021,low,0,8.32,0.0348
12081,2021,low,0,8.44,0.0362
11717,2021,low,0,8.46,0.0376
11020,2021,low,0,8.7,0.0389
11616,2021,low,0,8.74,0.0403
11655,2021,low,0,8.8,0.0417
12103,2021,low,0,9.04,0.0431
11929,2021,low,0,9.14,0.0445
11872,2021,low,0,9.18,0.0459
12223,2021,low,0,9.2,0.0473
12133,2021,low,0,9.3,0.0487
12232,2021,low,0,9.58,0.0501
11776,2021,low,0,9.62,0.0515
12042,2021,low,0,9.62,0.0529
12187,2021,low,0,9.7,0.0542
11578,2021,low,0,9.74,0.0556
11653,2021,low,0,9.74,0.057
11083,2021,low,0,9.76,0.0584
11730,2021,low,0,9.82,0.0598
11917,2021,low,0,9.84,0.0612
11665,2021,low,0,9.86,0.0626
11919,2021,low,0,9.86,0.064
12137,2021,low,0,9.94,0.0654
12108,2021,low,0,10.02,0.0668
11725,2021,low,0,10.06,0.0682
11945,2021,low,0,10.08,0.0695
11784,2021,low,0,10.16,0.0709
11836,2021,low,0,10.16,0.0723
11450,2021,low,0,10.2,0.0737
12002,2021,low,0,10.5,0.0751
12229,2021,low,0,10.52,0.0765
12260,2021,low,0,10.6,0.0779
11998,2021,low,0,10.62,0.0793
12055,2021,low,0,10.66,0.0807
11783,2021,low,0,10.68,0.0821
11759,2021,low,0,10.76,0.0834
11618,2021,low,0,10.82,0.0848
12026,2021,low,0,10.82,0.0862
11863,2021,low,0,10.98,0.0876
12039,2021,low,0,11.26,0.089
11739,2021,low,0,11.44,0.0904
11817,2021,low,0,11.68,0.0918
11926,2021,low,0,11.7,0.0932
12052,2021,low,0,11.8,0.0946
11037,2021,low,0,11.82,0.096
12048,2021,low,0,11.96,0.0974
12104,2021,low,0,12.16,0.0987
11832,2021,low,0,12.18,0.1001
11911,2021,low,0,12.18,0.1015
11291,2021,low,0,12.24,0.1029
10943,2021,low,0,12.28,0.1043
12063,2021,low,0,12.28,0.1057
11018,2021,low,0,12.46,0.1071
12231,2021,low,0,12.48,0.1085
10892,2021,low,0,12.56,0.1099
11605,2021,low,0,12.56,0.1113
11967,2021,low,0,12.64,0.1127
11068,2021,low,0,12.7,0.114
11761,2021,low,0,12.7,0.1154
11613,2021,low,0,13.06,0.1168
11733,2021,low,0,13.34,0.1182
11602,2021,low,0,13.36,0.1196
11087,2021,low,0,13.44,0.121
10935,2021,low,0,13.48,0.1224
11029,2021,low,0,13.5,0.1238
11723,2021,low,0,13.5,0.1252
11884,2021,low,0,13.82,0.1266
12244,2021,low,0,13.82,0.128
10904,2021,low,0,13.86,0.1293
11508,2021,low,0,13.88,0.1307
11747,2021,low,0,13.9,0.1321
12098,2021,low,0,14.02,0.1335
12457,2021,low,0,14.06,0.1349
11902,2021,low,0,14.08,0.1363
12600,2021,low,0,14.16,0.1377
11031,2021,low,0,14.24,0.1391
11886,2021,low,0,14.3,0.1405
11958,2021,low,0,14.32,0.1419
11599,2021,low,0,14.34,0.1433
11625,2021,low,0,14.4,0.1446
12115,2021,low,0,14.42,0.146
11070,2021,low,0,14.46,0.1474
11615,2021,low,0,14.46,0.1488
12003,2021,low,0,14.5,0.1502
11947,2021,low,0,14.56,0.1516
12134,2021,low,0,14.8,0.153
11827,2021,low,0,14.88,0.1544
12132,2021,low,0,14.9,0.1558
11358,2021,low,0,15.02,0.1572
11021,2021,low,0,15.06,0.1586
11385,2021,low,0,15.08,0.1599
11906,2021,low,0,15.24,0.1613
11985,2021,low,0,15.24,0.1627
12185,2021,low,0,15.28,0.1641
11513,2021,low,0,15.34,0.1655
12453,2021,low,0,15.42,0.1669
11621,2021,low,0,15.44,0.1683
12036,2021,low,0,15.56,0.1697
10906,2021,low,0,15.76,0.1711
11042,2021,low,0,15.78,0.1725
11720,2021,low,0,15.82,0.1739
11105,2021,low,0,15.98,0.1752
11798,2021,low,0,16.0,0.1766
12027,2021,low,0,16.1,0.178
11498,2021,low,0,16.28,0.1794
12595,2021,low,0,16.28,0.1808
12111,2021,low,0,16.42,0.1822
10919,2021,low,0,16.46,0.1836
11661,2021,low,0,16.46,0.185
12117,2021,low,0,16.46,0.1864
11964,2021,low,0,16.52,0.1878
11214,2021,low,0,16.54,0.1892
12239,2021,low,0,16.66,0.1905
12051,2021,low,0,16.8,0.1919
11494,2021,low,0,16.82,0.1933
11440,2021,low,0,16.86,0.1947
11085,2021,low,0,16.88,0.1961
11383,2021,low,0,17.02,0.1975
11351,2021,low,0,17.1,0.1989
11147,2021,low,0,17.24,0.2003
11536,2021,low,0,17.32,0.2017
12126,2021,low,0,17.32,0.2031
12138,2021,low,0,17.4,0.2045
11246,2021,low,0,17.42,0.2058
12268,2021,low,0,17.42,0.2072
12082,2021,low,0,17.48,0.2086
11138,2021,low,0,17.56,0.21
11468,2021,low,0,17.56,0.2114
11394,2021,low,0,17.74,0.2128
11868,2021,low,0,17.76,0.2142
11499,2021,low,0,17.78,0.2156
12598,2021,low,0,17.78,0.217
12568,2021,low,0,17.8,0.2184
11041,2021,low,0,17.84,0.2197
11743,2021,low,0,17.92,0.2211
12049,2021,low,0,17.92,0.2225
12129,2021,low,0,17.94,0.2239
11852,2021,low,0,18.0,0.2253
11718,2021,low,0,18.08,0.2267
12513,2021,low,0,18.2,0.2281
12196,2021,low,0,18.22,0.2295
11359,2021,low,0,18.5,0.2309
12533,2021,low,0,18.54,0.2323
12530,2021,low,0,18.64,0.2337
11841,2021,low,0,18.7,0.235
11234,2021,low,0,18.72,0.2364
12254,2021,low,0,18.82,0.2378
11647,2021,low,0,18.88,0.2392
11398,2021,low,0,18.9,0.2406
12089,2021,low,0,18.9,0.242
12035,2021,low,0,18.98,0.2434
11745,2021,low,0,19.0,0.2448
10887,2021,low,0,19.04,0.2462
11076,2021,low,0,19.06,0.2476
12518,2021,low,0,19.08,0.249
12570,2021,mid_low,0,19.18,0.2503
12025,2021,mid_low,0,19.24,0.2517
12366,2021,mid_low,0,19.36,0.2531
12024,2021,mid_low,0,19.52,0.2545
11704,2021,mid_low,0,19.56,0.2559
12029,2021,mid_low,0,19.66,0.2573
11977,2021,mid_low,0,19.72,0.2587
11652,2021,mid_low,0,19.74,0.2601
11032,2021,mid_low,0,20.08,0.2615
11871,2021,mid_low,0,20.08,0.2629
11473,2021,mid_low,0,20.1,0.2643
12520,2021,mid_low,0,20.14,0.2656
12228,2021,mid_low,0,20.2,0.267
11546,2021,mid_low,0,20.4,0.2684
11803,2021,mid_low,0,20.52,0.2698
11466,2021,mid_low,0,20.82,0.2712
12144,2021,mid_low,0,20.84,0.2726
12477,2021,mid_low,0,20.86,0.274
11636,2021,mid_low,0,20.88,0.2754
12501,2021,mid_low,0,20.88,0.2768
11197,2021,mid_low,0,20.92,0.2782
11386,2021,mid_low,0,21.02,0.2796
12106,2021,mid_low,0,21.08,0.2809
11848,2021,mid_low,0,21.12,0.2823
11620,2021,mid_low,0,21.14,0.2837
12367,2021,mid_low,0,21.28,0.2851
10857,2021,mid_low,0,21.34,0.2865
12183,2021,mid_low,0,21.38,0.2879
11500,2021,mid_low,0,21.4,0.2893
12092,2021,mid_low,0,21.46,0.2907
11078,2021,mid_low,0,21.5,0.2921
12558,2021,mid_low,0,21.5,0.2935
12207,2021,mid_low,0,21.7,0.2949
12487,2021,mid_low,0,21.7,0.2962
11754,2021,mid_low,0,21.76,0.2976
11881,2021,mid_low,0,21.76,0.299
12014,2021,mid_low,0,21.78,0.3004
11953,2021,mid_low,0,21.8,0.3018
12222,2021,mid_low,0,21.86,0.3032
11343,2021,mid_low,0,21.9,0.3046
11200,2021,mid_low,0,21.96,0.306
11948,2021,mid_low,0,21.98,0.3074
11695,2021,mid_low,0,22.08,0.3088
11889,2021,mid_low,0,22.1,0.3102
11984,2021,mid_low,0,22.18,0.3115
12194,2021,mid_low,0,22.24,0.3129
11614,2021,mid_low,0,22.26,0.3143
10886,2021,mid_low,0,22.34,0.3157
10888,2021,mid_low,0,22.42,0.3171
12369,2021,mid_low,0,22.56,0.3185
11481,2021,mid_low,0,22.58,0.3199
11072,2021,mid_low,0,22.66,0.3213
11729,2021,mid_low,0,22.76,0.3227
11062,2021,mid_low,0,22.78,0.3241
12192,2021,mid_low,0,22.88,0.3255
11467,2021,mid_low,0,22.96,0.3268
11096,2021,mid_low,0,23.04,0.3282
12182,2021,mid_low,0,23.06,0.3296
12155,2021,mid_low,0,23.08,0.331
11853,2021,mid_low,0,23.2,0.3324
10913,2021,mid_low,0,23.22,0.3338
11835,2021,mid_low,0,23.36,0.3352
11909,2021,mid_low,0,23.52,0.3366
11267,2021,mid_low,0,23.58,0.338
11915,2021,mid_low,0,23.66,0.3394
12261,2021,mid_low,0,23.72,0.3408
11145,2021,mid_low,0,23.9,0.3421
11922,2021,mid_low,0,24.44,0.3435
12474,2021,mid_low,0,24.76,0.3449
11925,2021,mid_low,0,24.78,0.3463
12255,2021,mid_low,0,24.86,0.3477
12135,2021,mid_low,0,24.92,0.3491
11640,2021,mid_low,0,25.06,0.3505
11687,2021,mid_low,0,25.06,0.3519
11479,2021,mid_low,0,25.1,0.3533
12511,2021,mid_low,0,25.18,0.3547
11840,2021,mid_low,0,25.54,0.3561
11091,2021,mid_low,0,25.56,0.3574
12151,2021,mid_low,0,25.6,0.3588
11095,2021,mid_low,0,25.66,0.3602
12471,2021,mid_low,0,25.66,0.3616
12307,2021,mid_low,0,25.72,0.363
12031,2021,mid_low,0,25.74,0.3644
12128,2021,mid_low,0,25.92,0.3658
11736,2021,mid_low,0,25.96,0.3672
12119,2021,mid_low,0,26.14,0.3686
11075,2021,mid_low,0,26.28,0.37
12640,2021,mid_low,0,26.28,0.3713
12087,2021,mid_low,0,26.38,0.3727
11999,2021,mid_low,0,26.44,0.3741
11619,2021,mid_low,0,26.6,0.3755
11934,2021,mid_low,0,26.64,0.3769
11737,2021,mid_low,0,26.8,0.3783
12013,2021,mid_low,0,26.84,0.3797
12060,2021,mid_low,0,26.92,0.3811
11734,2021,mid_low,0,26.94,0.3825
12479,2021,mid_low,0,27.02,0.3839
12011,2021,mid_low,0,27.28,0.3853
11050,2021,mid_low,0,27.32,0.3866
12560,2021,mid_low,0,27.66,0.388
12269,2021,mid_low,0,27.68,0.3894
11315,2021,mid_low,0,27.8,0.3908
12633,2021,mid_low,0,27.9,0.3922
11381,2021,mid_low,0,28.08,0.3936
11512,2021,mid_low,0,28.14,0.395
11033,2021,mid_low,0,28.2,0.3964
12401,2021,mid_low,0,28.26,0.3978
11724,2021,mid_low,0,28.3,0.3992
12263,2021,mid_low,0,28.32,0.4006
11845,2021,mid_low,0,28.42,0.4019
11702,2021,mid_low,0,28.58,0.4033
11847,2021,mid_low,0,28.68,0.4047
11713,2021,mid_low,0,28.9,0.4061
12517,2021,mid_low,0,28.9,0.4075
11701,2021,mid_low,0,29.02,0.4089
11399,2021,mid_low,0,29.06,0.4103
12067,2021,mid_low,0,29.08,0.4117
12532,2021,mid_low,0,29.18,0.4131
11419,2021,mid_low,0,29.28,0.4145
11051,2021,mid_low,0,29.44,0.4159
11384,2021,mid_low,0,29.6,0.4172
11410,2021,mid_low,0,29.7,0.4186
11637,2021,mid_low,0,29.72,0.42
10909,2021,mid_low,0,29.82,0.4214
11866,2021,mid_low,0,29.88,0.4228
11938,2021,mid_low,0,29.92,0.4242
11484,2021,mid_low,0,29.94,0.4256
11721,2021,mid_low,0,30.18,0.427
11233,2021,mid_low,0,30.4,0.4284
12512,2021,mid_low,0,30.74,0.4298
11396,2021,mid_low,0,30.8,0.4312
10945,2021,mid_low,0,30.88,0.4325
12516,2021,mid_low,0,30.88,0.4339
12618,2021,mid_low,0,30.94,0.4353
11497,2021,mid_low,0,30.98,0.4367
11389,2021,mid_low,0,31.02,0.4381
11932,2021,mid_low,0,31.08,0.4395
11241,2021,mid_low,0,31.1,0.4409
11623,2021,mid_low,0,31.16,0.4423
11789,2021,mid_low,0,31.16,0.4437
11981,2021,mid_low,0,31.18,0.4451
12195,2021,mid_low,0,31.18,0.4465
12300,2021,mid_low,0,31.58,0.4478
11854,2021,mid_low,0,31.92,0.4492
12141,2021,mid_low,0,32.12,0.4506
11715,2021,mid_low,0,32.16,0.452
11610,2021,mid_low,0,32.18,0.4534
11142,2021,mid_low,0,32.3,0.4548
11756,2021,mid_low,0,32.34,0.4562
11460,2021,mid_low,0,32.36,0.4576
11583,2021,mid_low,0,32.36,0.459
11920,2021,mid_low,0,32.44,0.4604
11869,2021,mid_low,0,32.52,0.4618
12054,2021,mid_low,0,32.52,0.4631
10883,2021,mid_low,0,32.58,0.4645
11874,2021,mid_low,0,32.62,0.4659
11188,2021,mid_low,0,32.72,0.4673
12238,2021,mid_low,0,32.76,0.4687
11472,2021,mid_low,0,32.82,0.4701
11612,2021,mid_low,0,33.44,0.4715
11464,2021,mid_low,0,33.46,0.4729
11495,2021,mid_low,0,33.46,0.4743
11799,2021,mid_low,0,33.52,0.4757
11461,2021,mid_low,0,33.62,0.4771
12248,2021,mid_low,0,33.64,0.4784
11587,2021,mid_low,0,33.68,0.4798
12177,2021,mid_low,0,33.68,0.4812
12161,2021,mid_low,0,33.7,0.4826
12482,2021,mid_low,0,33.86,0.484
11719,2021,mid_low,0,33.9,0.4854
10860,2021,mid_low,0,33.96,0.4868
12249,2021,mid_low,0,33.98,0.4882
12190,2021,mid_low,0,34.02,0.4896
11280,2021,mid_low,0,34.04,0.491
11986,2021,mid_low,0,34.26,0.4924
11375,2021,mid_low,0,34.28,0.4937
11321,2021,mid_low,0,34.32,0.4951
11413,2021,mid_low,0,34.32,0.4965
11487,2021,mid_low,0,34.38,0.4979
11517,2021,mid_low,0,34.38,0.4993
11542,2021,mid_high,0,34.56,0.5007
12569,2021,mid_high,0,34.68,0.5021
11810,2021,mid_high,0,34.7,0.5035
11825,2021,mid_high,0,34.72,0.5049
11831,2021,mid_high,0,34.84,0.5063
12044,2021,mid_high,0,34.92,0.5076
12021,2021,mid_high,0,35.22,0.509
12205,2021,mid_high,0,35.3,0.5104
11048,2021,mid_high,0,35.38,0.5118
11176,2021,mid_high,0,35.96,0.5132
11290,2021,mid_high,0,36.04,0.5146
12509,2021,mid_high,0,36.2,0.516
12329,2021,mid_high,0,36.4,0.5174
12068,2021,mid_high,0,36.48,0.5188
11972,2021,mid_high,0,36.5,0.5202
12028,2021,mid_high,0,36.58,0.5216
11728,2021,mid_high,0,36.64,0.5229
11732,2021,mid_high,0,36.66,0.5243
11402,2021,mid_high,0,36.7,0.5257
12524,2021,mid_high,0,36.72,0.5271
12147,2021,mid_high,0,36.74,0.5285
11662,2021,mid_high,0,36.76,0.5299
12076,2021,mid_high,0,36.8,0.5313
11390,2021,mid_high,0,37.02,0.5327
12145,2021,mid_high,0,37.14,0.5341
12493,2021,mid_high,0,37.16,0.5355
10932,2021,mid_high,0,37.26,0.5369
11355,2021,mid_high,0,37.26,0.5382
11968,2021,mid_high,0,37.3,0.5396
12030,2021,mid_high,0,37.32,0.541
11804,2021,mid_high,0,37.78,0.5424
12476,2021,mid_high,0,38.02,0.5438
11910,2021,mid_high,0,38.08,0.5452
11706,2021,mid_high,0,38.14,0.5466
11813,2021,mid_high,0,38.2,0.548
12256,2021,mid_high,0,38.2,0.5494
11205,2021,mid_high,0,38.3,0.5508
12045,2021,mid_high,0,38.48,0.5522
12016,2021,mid_high,0,38.66,0.5535
12033,2021,mid_high,0,38.76,0.5549
11084,2021,mid_high,0,38.84,0.5563
11352,2021,mid_high,0,38.9,0.5577
11310,2021,mid_high,0,38.96,0.5591
11987,2021,mid_high,0,38.96,0.5605
11950,2021,mid_high,0,39.0,0.5619
10920,2021,mid_high,0,39.26,0.5633
11035,2021,mid_high,0,39.62,0.5647
12107,2021,mid_high,0,39.72,0.5661
10907,2021,mid_high,0,39.94,0.5675
12262,2021,mid_high,0,39.96,0.5688
11663,2021,mid_high,0,39.98,0.5702
12561,2021,mid_high,0,40.42,0.5716
12219,2021,mid_high,0,40.6,0.573
12628,2021,mid_high,0,40.6,0.5744
11362,2021,mid_high,0,40.84,0.5758
11698,2021,mid_high,0,41.12,0.5772
12486,2021,mid_high,0,41.44,0.5786
11449,2021,mid_high,0,41.66,0.58
12078,2021,mid_high,0,42.1,0.5814
11741,2021,mid_high,0,42.14,0.5828
11181,2021,mid_high,0,42.16,0.5841
11458,2021,mid_high,0,42.16,0.5855
12796,2021,mid_high,0,42.22,0.5869
12368,2021,mid_high,0,42.44,0.5883
11888,2021,mid_high,0,42.48,0.5897
11239,2021,mid_high,0,42.68,0.5911
11474,2021,mid_high,0,43.12,0.5925
12176,2021,mid_high,0,43.24,0.5939
12468,2021,mid_high,0,43.64,0.5953
11245,2021,mid_high,0,43.66,0.5967
11139,2021,mid_high,0,43.68,0.5981
12636,2021,mid_high,0,43.68,0.5994
12118,2021,mid_high,0,43.82,0.6008
11990,2021,mid_high,0,44.04,0.6022
12143,2021,mid_high,0,44.32,0.6036
11529,2021,mid_high,0,44.38,0.605
11838,2021,mid_high,0,44.4,0.6064
12531,2021,mid_high,0,44.92,0.6078
12499,2021,mid_high,0,45.42,0.6092
12454,2021,mid_high,0,45.46,0.6106
11108,2021,mid_high,0,45.48,0.612
12007,2021,mid_high,0,45.82,0.6134
12466,2021,mid_high,0,45.96,0.6147
11880,2021,mid_high,0,46.28,0.6161
11478,2021,mid_high,0,46.36,0.6175
11604,2021,mid_high,0,46.4,0.6189
12023,2021,mid_high,0,46.54,0.6203
11459,2021,mid_high,0,46.8,0.6217
11711,2021,mid_high,0,46.82,0.6231
11121,2021,mid_high,0,46.84,0.6245
11790,2021,mid_high,0,46.92,0.6259
11071,2021,mid_high,0,47.1,0.6273
11237,2021,mid_high,0,47.1,0.6287
10868,2021,mid_high,0,47.18,0.63
12116,2021,mid_high,0,47.18,0.6314
11319,2021,mid_high,0,47.76,0.6328
11792,2021,mid_high,0,47.9,0.6342
11673,2021,mid_high,0,47.98,0.6356
12591,2021,mid_high,0,48.08,0.637
12110,2021,mid_high,0,48.18,0.6384
11699,2021,mid_high,0,48.32,0.6398
11367,2021,mid_high,0,48.44,0.6412
11528,2021,mid_high,0,48.56,0.6426
11038,2021,mid_high,0,48.62,0.6439
11357,2021,mid_high,0,48.68,0.6453
11511,2021,mid_high,0,49.0,0.6467
11040,2021,mid_high,0,49.14,0.6481
12259,2021,mid_high,0,49.14,0.6495
11666,2021,mid_high,0,49.38,0.6509
11903,2021,mid_high,0,49.6,0.6523
12508,2021,mid_high,0,50.3,0.6537
11441,2021,mid_high,0,50.52,0.6551
11452,2021,mid_high,0,50.64,0.6565
11148,2021,mid_high,0,50.74,0.6579
11571,2021,mid_high,0,50.96,0.6592
12514,2021,mid_high,0,51.04,0.6606
12086,2021,mid_high,0,51.22,0.662
11372,2021,mid_high,0,51.58,0.6634
11975,2021,mid_high,0,51.74,0.6648
11973,2021,mid_high,0,51.8,0.6662
11978,2021,mid_high,0,51.9,0.6676
12404,2021,mid_high,0,51.9,0.669
11130,2021,mid_high,0,51.94,0.6704
11585,2021,mid_high,0,51.98,0.6718
12504,2021,mid_high,0,52.14,0.6732
12635,2021,mid_high,0,52.14,0.6745
11943,2021,mid_high,0,52.4,0.6759
11727,2021,mid_high,0,52.62,0.6773
12637,2021,mid_high,0,52.66,0.6787
11577,2021,mid_high,0,52.7,0.6801
11165,2021,mid_high,0,52.78,0.6815
11862,2021,mid_high,0,52.86,0.6829
11892,2021,mid_high,0,52.92,0.6843
10878,2021,mid_high,0,53.06,0.6857
10891,2021,mid_high,0,53.12,0.6871
12227,2021,mid_high,0,53.12,0.6885
11140,2021,mid_high,0,53.18,0.6898
12099,2021,mid_high,0,53.22,0.6912
11538,2021,mid_high,0,53.48,0.6926
12057,2021,mid_high,0,53.58,0.694
12069,2021,mid_high,0,53.64,0.6954
11573,2021,mid_high,0,53.96,0.6968
12221,2021,mid_high,0,54.3,0.6982
12075,2021,mid_high,0,54.68,0.6996
11185,2021,mid_high,0,54.76,0.701
12193,2021,mid_high,0,55.12,0.7024
12500,2021,mid_high,0,55.2,0.7038
12181,2021,mid_high,0,55.26,0.7051
11416,2021,mid_high,0,55.7,0.7065
11936,2021,mid_high,0,56.34,0.7079
12607,2021,mid_high,0,56.84,0.7093
12475,2021,mid_high,0,57.08,0.7107
11562,2021,mid_high,0,57.74,0.7121
11626,2021,mid_high,0,57.76,0.7135
12522,2021,mid_high,0,57.8,0.7149
12590,2021,mid_high,0,57.86,0.7163
11209,2021,mid_high,0,58.12,0.7177
11476,2021,mid_high,0,58.34,0.7191
11293,2021,mid_high,0,58.46,0.7204
12589,2021,mid_high,0,58.54,0.7218
12606,2021,mid_high,0,58.76,0.7232
11631,2021,mid_high,0,59.02,0.7246
12150,2021,mid_high,0,59.02,0.726
12918,2021,mid_high,0,59.04,0.7274
11135,2021,mid_high,0,59.74,0.7288
11685,2021,mid_high,0,59.88,0.7302
11019,2021,mid_high,0,60.14,0.7316
11284,2021,mid_high,0,60.16,0.733
12233,2021,mid_high,0,60.66,0.7344
12539,2021,mid_high,0,61.24,0.7357
11295,2021,mid_high,0,61.36,0.7371
12112,2021,mid_high,0,61.38,0.7385
12469,2021,mid_high,0,61.48,0.7399
11387,2021,mid_high,0,61.68,0.7413
11593,2021,mid_high,0,61.68,0.7427
11365,2021,mid_high,0,61.8,0.7441
11431,2021,mid_high,0,61.96,0.7455
11323,2021,mid_high,0,61.98,0.7469
12679,2021,mid_high,0,61.98,0.7483
12146,2021,mid_high,0,62.64,0.7497
12165,2021,high,0,62.9,0.751
11539,2021,high,0,63.02,0.7524
11656,2021,high,0,63.04,0.7538
11744,2021,high,0,63.62,0.7552
11819,2021,high,0,63.96,0.7566
11156,2021,high,0,63.98,0.758
12211,2021,high,0,64.66,0.7594
11047,2021,high,0,64.76,0.7608
11453,2021,high,0,65.2,0.7622
12225,2021,high,0,65.42,0.7636
11243,2021,high,0,65.54,0.765
11678,2021,high,0,66.06,0.7663
12246,2021,high,0,66.82,0.7677
10938,2021,high,0,66.96,0.7691
11391,2021,high,0,67.26,0.7705
12655,2021,high,0,67.52,0.7719
12667,2021,high,0,67.56,0.7733
11470,2021,high,0,67.66,0.7747
12554,2021,high,0,67.74,0.7761
11931,2021,high,0,68.08,0.7775
11676,2021,high,0,68.74,0.7789
11079,2021,high,0,68.84,0.7803
12557,2021,high,0,69.74,0.7816
12642,2021,high,0,70.0,0.783
12648,2021,high,0,70.26,0.7844
11207,2021,high,0,70.4,0.7858
12090,2021,high,0,70.66,0.7872
12687,2021,high,0,70.88,0.7886
11887,2021,high,0,71.18,0.79
12685,2021,high,0,71.26,0.7914
11101,2021,high,0,71.78,0.7928
11167,2021,high,0,72.44,0.7942
12154,2021,high,0,73.44,0.7955
11294,2021,high,0,74.4,0.7969
11839,2021,high,0,74.44,0.7983
12301,2021,high,0,75.46,0.7997
11849,2021,high,0,75.78,0.8011
11961,2021,high,0,76.74,0.8025
12727,2021,high,0,77.24,0.8039
11624,2021,high,0,77.4,0.8053
12000,2021,high,0,77.9,0.8067
12718,2021,high,0,78.52,0.8081
12688,2021,high,0,78.62,0.8095
11787,2021,high,0,78.68,0.8108
11196,2021,high,0,78.72,0.8122
11271,2021,high,0,79.18,0.8136
11516,2021,high,0,79.34,0.815
12669,2021,high,0,79.5,0.8164
11433,2021,high,0,79.58,0.8178
11549,2021,high,0,79.86,0.8192
