id,url,date,year,excerpt,likes,views
16223,https://vk.com/wall-88831040_16223,2022-10-18T08:23:43,2022,"18 октября исполняется 90 лет Игорю Александровичу Мельчуку. 
«Курс общей морфологии» Мельчук - настольная книга лингвиста",27,778
16751,https://vk.com/wall-88831040_16751,2022-11-24T21:32:55,2022,"Klein Jared S.; Toward a discourse grammar of the Rigveda. Vol. 1: Coordinate conjunction. P. 1: Introduction; ca; utá; Исследование текста Ригведы (первой книги Вед; имеющей название ""Книга гимнов"") ",27,666
17865,https://vk.com/wall-88831040_17865,2023-03-18T15:41:41,2023,"Двухтомник Хонды по религиям Ындии 
 
Die Religionen Indiens. 1: Veda und alterer Hinduismus; Религия Индии. Т. 1. Ведическая религия и древнейший период индуизма; Место издания; Stuttgart; Издательст",27,1171
19578,https://vk.com/wall-88831040_19578,2023-08-12T11:00:00,2023,"📖 La civilisation de l'Inde ancienne d'apres les textes sanskrits. Renou Louis. 1950 📖

Renou; Louis; La civilisation de l'Inde ancienne d'apres les textes sanskrits [1950]; Место издания; Paris; Изда",27,901
24628,https://vk.com/wall-88831040_24628,2025-08-31T14:30:00,2025,"Институт восточных языков.Москва.Кафедра индийской филологии Учебные материалы на тамильском языке. - Москва : Издательство Московского университета, 1967. - 136 с., илл. 
 
Предметная рубрика Книги д",27,1084
5314,https://vk.com/wall-88831040_5314,2019-03-18T09:20:39,2019,Начинаем выкладывать серию сканов англоязычных книг (и не только) на тему кашмирского шиваизма. Или не стоит?,26,685
17248,https://vk.com/wall-88831040_17248,2023-01-15T16:09:00,2023,"Трехтомник по ведийской вариативности 💬

Bloomfield; Maurice; Vedic variants: A study of the variant readings in the repeated mantras of the Veda. Vol. 1: The verb; Другой автор; Edgerton; Franklin; E",26,1073
17258,https://vk.com/wall-88831040_17258,2023-01-17T11:09:00,2023,Кудрявский; Д.Н.; Славянская конструкция отрицательного глагола с родительным падежом и родственные явления других индоевропейских языков; Место издания; <нет данных>; Язык; Русский; Тематика; Языкозн,26,651
19119,https://vk.com/wall-88831040_19119,2023-07-12T12:00:00,2023,"📖Энциклопедический словарь Русского библиографического института Гранат. Т. 21: Звук - Индия. 1913📖

Энциклопедический словарь Русского библиографического института Гранат. Т. 21: Звук - Индия; Место ",26,851
19872,https://vk.com/wall-88831040_19872,2023-09-12T08:08:00,2023,"📔 БУДДИЙСКИЙ КИТАЙСКО-САНСКИТСКИЙ ГЛОССАРИЙ 📔

Harlez; Charles de; Vocabulaire bouddhique sanscrit-chinois: Precis de doctrine bouddhique; Место издания; Leiden; Издательство; Brill; Дата издания; 189",26,992
25334,https://vk.com/wall-88831040_25334,2026-03-10T14:30:00,2026,"🇮🇳📖 Bühler,Georg Indian paleography / By G. Buhler. - Reprint.-Plates & transliteration tabes 17. l Notes on preparation of plates Xp. - Calcutta : Mukhopadhyay, 1962. - VIII, 152 p. - (Indian studies",26,1289
10713,https://vk.com/wall-88831040_10713,2020-12-14T07:13:30,2020,"редкая книга 📓: 
Сто восемь буддийских икон из собрания Института восточных рукописей РАН / Авторы составители: А. В. Зорин, М. Б. Иохвин, Л. И. Крякина. Под общей редакцией А. В. Зорина. Научный конс",25,594
11049,https://vk.com/wall-88831040_11049,2021-01-13T12:32:00,2021,Первое в отечественной литературе исследование основных проблем жизни и творческого наследия великого поэта средневековой Индии. Произведения Кабира запечатлели ожесточенную работу идей в феодальной И,25,548
14029,https://vk.com/wall-88831040_14029,2022-05-02T15:30:00,2022,"Алексеев В.М.; Труды по китайской литературе: В 2. книгах. Кн.1; Москва; Восточная литература РАН; 2002; Литературоведение; Китайское литературоведение; История литературы 
 
Алексеев В.М.; Труды по к",25,838
14508,https://vk.com/wall-88831040_14508,2022-06-10T22:38:25,2022,Дымшиц З.М.; Русско-хинди учебный словарь: 5000 слов [1981]; Москва; Русский язык; 1981; Языкознание; Словари учебные; Русско-хинди,25,568
18191,https://vk.com/wall-88831040_18191,2023-04-22T12:00:00,2023,"A new history of Sanskrit literature. Chaitanya Krishna.

Chaitanya; Krishna; A new history of Sanskrit literature; История санскритской литературы; Место издания; Bombay [a.o.]; Издательство; Asia; Д",25,644
18739,https://vk.com/wall-88831040_18739,2023-06-09T09:30:30,2023,"📖 Le Gitalamkara: L'ouvrage original de Bharata sur la musique. 1959 📖

Le Gitalamkara: L'ouvrage original de Bharata sur la musique; Публикация древнеиндийского трактата о музыке ""Гиталанкара""; с пар",25,1065
1394,https://vk.com/wall-88831040_1394,2016-09-11T19:17:28,2016,"Оцифровка Санскритско-русского словаря Кочергиной, 2-е изд., 2007 г.",24,0
11203,https://vk.com/wall-88831040_11203,2021-02-01T10:05:00,2021,Классика : Учебник Бюллера и Кнауэра,24,520
17029,https://vk.com/wall-88831040_17029,2022-12-22T11:40:46,2022,Suvarnäprabhäsottama-Sütra: Das Goldglanz-Sütra: Ein Sanskrittext des Mahäyäna-Buddhismus: I-tsing's chinesische Version und ihre tibetische Übersetzung. Bd. 1: I-tsing's chinesische Version; Место из,24,662
17567,https://vk.com/wall-88831040_17567,2023-02-20T20:42:59,2023,Pusalker; A.D.; Studies in the epics and Puranas; Древнеиндийские эпические поэмы и пураны; Место издания; Bombay; Издательство; Bharatiya vidya bhavan; Дата издания; 1955; Язык; Английский; Тематика;,24,591
17611,https://vk.com/wall-88831040_17611,2023-02-24T06:13:12,2023,Neumann; Gunter; Ausgewahlte kleine Schriften [Neumann; Gunter]; Иллюстрированная история шрифтов со времени возникновения рукописной книги до современных форм печати; Место издания; Innsbruck; Издате,24,806
17680,https://vk.com/wall-88831040_17680,2023-03-01T18:21:50,2023,Klaus; Konrad; Die altindische Kosmologie: Nach den Brahmanas dargestellt; Место издания; Bonn; Издательство; Indica et Tibetica; Дата издания; 1986; Язык; Немецкий; Тематика; Религия; Предметная рубр,24,511
18664,https://vk.com/wall-88831040_18664,2023-06-01T12:00:00,2023,"📖Ancient indian theatre: (An interpretation of Bharata's second Adhyaya).📖

Mankad; D.R.; Ancient indian theatre: (An interpretation of Bharata's second Adhyaya); Древнеиндийский театр; Место издания;",24,749
18802,https://vk.com/wall-88831040_18802,2023-06-16T14:14:03,2023,"Ghosh,Manomohan The Natyasastra: Ascribed to Bharata-Muni. Vol. 1: (Chapters 1-XXVII) / Ed. with an introd. and various readings. - Calcutta : Manisha Granthalaya, 1967. - LXXXII, 238 p. - Предисл. на",24,896
18912,https://vk.com/wall-88831040_18912,2023-06-23T10:41:22,2023,"Chaudhuri,Jatindra Bimal Khan Khanan Abdur Rahim (1557 A. D. - 1630 A. D.) and contemporary Sanskrti learning (1551-1650 A. D.). - Calcutta, 1954. - VIII, 173, 8 p. - (Pracyavani. Contributions of mus",24,959
20303,https://vk.com/wall-88831040_20303,2023-10-23T16:22:00,2023,"Renou,Louis Grammaire sanscrite elementaire. - Paris : Adrien, Maisonneuve, 1946. - 109 p. 
 
Учебники и пособия по грамматике • Санскрит язык • Средняя школа",24,675
23950,https://vk.com/wall-88831040_23950,2025-03-20T14:30:00,2025,"Рамаяна. Древнеиндийский эпос / лит. излож. В.Г. Эрмана и Э.Н. Темкина; [Академия наук СССР, Институт народов Азии]. - Москва : Наука. Главная редакция восточной литературы, 1965. - 446 с. - Экз. инв.",24,854
12057,https://vk.com/wall-88831040_12057,2021-07-13T06:08:31,2021,Aspects of early Visnuism [1954]. Зарождение и развитие культа бога Вишну в Индия. Автор - Gonda Jan; Место издания; Utrecht; Издательство; Oosthoek; Дата издания; 1954; Язык; Английский; Тематика; Ре,23,779
12174,https://vk.com/wall-88831040_12174,2021-08-28T07:37:30,2021,"Иранская ономастика (на немецком языке)

Iranisches Personennamenbuch. Bd. VII/1A; Место издания; Wien; Издательство; Verlag der Österreichischen Akademie der Wissenschaften; Дата издания; 2009; Язык;",23,683
13602,https://vk.com/wall-88831040_13602,2022-03-05T18:06:05,2022,"Некоторые материалы по тибетологии из фонда Б.И. Панкратова в АВ ИВР РАН. Часть 2. Материалы к изданию трудов А.И. Вострикова и Ф.И. Щербатского 
А.В. Зорин, Институт восточных рукописей РАН",23,656
17471,https://vk.com/wall-88831040_17471,2023-02-12T04:17:00,2023,"Chakladar; H.C.; Social life in ancient India. A study in Vatsyayana's Kamasutra; Общественная жизнь в древней Индии. Исследование древнеиндийского трактата ""Камасутра"" Ватсьяяны; Место издания; Calcu",23,825
18171,https://vk.com/wall-88831040_18171,2023-04-19T12:00:02,2023,"Literatures in modern Indian languages. A series of broadcasts from All India radlo.

Литература на индийских языках со времен средневековья до наших дней. Серия радиопередач; организованных "" All Ind",23,762
22598,https://vk.com/wall-88831040_22598,2024-09-26T14:00:01,2024,"🇮🇳📖 Apte,Vaman Shivram The student's English-Sanskrit dictionary / By Vaman Shivram Apte. - Repr. with corr. from 1. ed. - Bombay : Sagoon, 1893. - 462 p. 
 
Предметная рубрика Словари двуязычные • Ан",23,732
25754,https://vk.com/wall-88831040_25754,2026-07-22T14:30:00,2026,"🇮🇳📖 Кальянова, Т.П. Ориентализм и Британская Индия: литература, идеология, политика : Учебное пособие / Т.П. Кальянова; М-во образования и науки РФ, Федер. гос. бюджет. образоват. учреждение высш. про",23,832
10771,https://vk.com/wall-88831040_10771,2020-12-24T08:00:01,2020,"📒 Словарь Sabda-kalpadruma 📒

Санскритско-санскритский толковый словарь Шабдакальпадрума.
Всего многотомных толковых словаря два: сперва вышла Ш. бенгальским письмом, после Вачаспатьи и 2-е издание Ш.",22,490
11250,https://vk.com/wall-88831040_11250,2021-02-06T12:12:56,2021,Интересная книга о санскрите на английском,22,530
22239,https://vk.com/wall-88831040_22239,2024-08-05T13:00:01,2024,"🇮🇳📖 Bohtlingk,Otto Otto Bohtlingk's Sanskrit-Chrestomathie. - 3. verb. und. verm. Aufl. hrsg. von Richard Carbe. - Leipzig : Haessel, 1909. - VI, [L], 416 S. 
 
Предметная рубрика Индийское литературо",22,737
24964,https://vk.com/wall-88831040_24964,2025-12-01T14:30:00,2025,"🇮🇳📖 Рамаяна в Монголии / Издание текстов, перевод, исследование Ц. Дамдинсурэна.

- Москва : Наука, 1979. - 215 с., 15 л., факс. - В надзаг.: АН СССР. Ин-т востоковедения. АН МНР. Ин-т языка и литерат",22,1253
6719,https://vk.com/wall-88831040_6719,2019-06-18T20:37:32,2019,Корне-кустовой словарь русского языка,21,556
10378,https://vk.com/wall-88831040_10378,2020-09-27T07:54:00,2020,"ЯКОБ ГРИММ. ГЕРМАНСКАЯ МИФОЛОГИЯ. Том I - III. М.: ЯСК, 2019 
«Германская мифология» — фундаментальное исследование, посвященное историческому мировоззрению континентальных германцев и принадлежащее п",21,768
11216,https://vk.com/wall-88831040_11216,2021-02-03T07:00:03,2021,"Сварог в связи с санскритом

Сварог — древнеславянское мифологическое божество неба, отец солнца и огня. Ипатьевская летопись сближает его с Гефестом; по древним сказаниям Сварог, с появлением солнца ",21,661
16905,https://vk.com/wall-88831040_16905,2022-12-09T09:12:18,2022,Vaitâna Sûtra: Das Ritual des Atharvaveda; Место издания; Strassburg; Издательство; Trübner; Дата издания; 1878; Язык; Немецкий; Тематика; Литературоведение; Предметная рубрика; Индийское литературове,21,533
17277,https://vk.com/wall-88831040_17277,2023-01-20T06:41:07,2023,Deussen; Paul; Die Sutra's des Vedanta oder die Cariraka-mimansa des Badarayana nebst' dem vollstandigen Commentare des Cankara; Место издания; Leipzig; Издательство; Brockhaus; Дата издания; 1887; Яз,21,567
19302,https://vk.com/wall-88831040_19302,2023-07-28T10:00:00,2023,"📖 Arabic for designers. Boutros Mourad. 2017 📖

Boutros; Mourad; Arabic for designers; Место издания; London; Издательство; Thames & Hudson; Дата издания; 2017; Язык; Английский; Тематика; Культура; П",21,1025
20128,https://vk.com/wall-88831040_20128,2023-10-02T07:00:00,2023,"📖 Musikgeschichte in Bildern. Bd. 1: Musikethnologie. Lfg. 4: Sudasien: Die ind. Musik und ihre Traditionen. Danielou Alain. 1878 📖

Danielou; Alain; Musikgeschichte in Bildern. Bd. 1: Musikethnologie",21,721
20242,https://vk.com/wall-88831040_20242,2023-10-18T16:00:00,2023,"📖 L' Inde classique: Manuel des etudes indiennnes. T. 1: Avec le concours de Pierre Meile [e. a.]. Renou Louis. 1949 📖

Renou; Louis; L' Inde classique: Manuel des etudes indiennnes. T. 1: Avec le con",21,611
24163,https://vk.com/wall-88831040_24163,2025-05-02T14:30:00,2025,"🇮🇳📖 Кедайтене, Е.И. Учебный русско-тамильский словарь : 2 100 слов. - Москва : Русский язык, 1987. - 256 с. : ил. - Парал. тит. л. на тамил. яз.: Е. И. Кедайтене и др. Рушья-тамил арамба акарати. 
 
П",21,910
17422,https://vk.com/wall-88831040_17422,2023-02-08T05:27:33,2023,Schlingloff; Dieter; Die altindische Stadt: Eine vergleichende Untersuchung; Некоторые проблемы изучения социальной истории древнеиндийских городов; Место издания; Wiesbaden; Издательство; Steiner; Да,20,522
17795,https://vk.com/wall-88831040_17795,2023-03-13T22:12:41,2023,Ghosh; Manomohan; Contributions to the history of the Hindu drama. Its origin; development and diffusion; Древнеиндийская драма: ее возникновение и развитие; распространение в других странах Азии; Мес,20,478
19204,https://vk.com/wall-88831040_19204,2023-07-19T12:00:00,2023,"📖 Д,Д. Тумаркин - Репрессироанные этнографы. Выпуск 2 📖

Во втором выпуске «Репрессированных этнографов» (вып. I — 1999 г., повторное издание — 2002 г.) рассказывается еще о 17 репрессированных этногр",20,1068
20164,https://vk.com/wall-88831040_20164,2023-10-06T07:00:00,2023,"📖 Новейшее и подробное землеописание Европы, Азии, Африки, Америки и Южной Индии в нынешнем каждаго государства состоянии. 
Ч. 1.Гаспари Адам Христиан. 1810. 📖

Гаспари; Адам Христиан (1752-1830); Нов",20,733
24472,https://vk.com/wall-88831040_24472,2025-07-24T14:30:00,2025,"🇮🇳📖 Русско-тамильский словарь : Около 25 000 слов / Сост. : М. С. Андронов, А. Ш. Ибрагимов, Н. Н. Юганова; Под ред. П. Сомасундарама; С прил. краткого очерка грамматики рус. яз., М. С. Андронова. - 2",20,808
24932,https://vk.com/wall-88831040_24932,2025-11-17T14:30:00,2025,"🇮🇳📖 Андронов, М.С. Сравнительная грамматика дравидийских языков. - Москва: Наука, 1978. - 463 с.: табл., карт. - В надзаг.: АН СССР. Ин-т востоковедения.- Библиогр. в конце книги.

Предметная рубрика:",20,875
25147,https://vk.com/wall-88831040_25147,2026-01-11T14:30:00,2026,"🇮🇳📖 Щетенко,А.Я. Первобытный Индостан / Под ред. В. М. Массона. - Ленинград : Наука, 1979. - 272 с., илл., 1 л. карт. - На шмуцтит.: АН СССР. Ин-т археологии.- Рез. на англ. яз.- Бибилогр. с.236-245.-",20,1120
25271,https://vk.com/wall-88831040_25271,2026-02-18T14:30:00,2026,"🇮🇳📖 Muller,Max Sanskrit-Grammatik in Devanagari und lateinischen Buchstaben / Aus dem Englischen übers. von F. Kielhorn u. G. Oppert. - Leipzig : Engelmann, 1868. - XXI, 441 S.

🇮🇳📖 Kellner,Hermann Ca",20,1190
4514,https://vk.com/wall-88831040_4514,2018-12-25T05:55:24,2018,"Ученикам-буддистам посвящается, книга Гонды",19,486
11190,https://vk.com/wall-88831040_11190,2021-01-30T15:15:00,2021,"Французский четырехтомный перевод Панини (Луи Рену)

La grammaire de Pänini. Fasc. 1: (Adhyãya 1; 2 et 3); Место издания; Paris; Издательство; Klincksieck; Дата издания; 1947; Язык; Французский; Темат",19,815
11294,https://vk.com/wall-88831040_11294,2021-02-13T10:05:00,2021,Книга выдающегося французского индолога Луи Рену на французском. Словарь Ригведы.,19,520
11319,https://vk.com/wall-88831040_11319,2021-02-16T08:00:02,2021,"Тюлина Е. В. «Гаруда-пурана». Человек и мир. / Пер. с санскрита, исслед., коммент. Е. В. Тюлина. — М.: Вост. лит., 2003. — 278 с. 
 
Издание состоит из двух взаимосвязанных частей. Первая из них — нау",19,338
12045,https://vk.com/wall-88831040_12045,2021-07-11T06:35:18,2021,Prayer and blessing: Ancient Indian ritual terminology. Рассмотрение брахманистского культа (обрядов; ритуалов; различных видов молитв); его основных понятий и связи с другими аспектами данной религии,19,474
12211,https://vk.com/wall-88831040_12211,2021-09-08T14:17:55,2021,Топонимика Востока; Место издания; Москва; Издательство; Наука; Дата издания; 1969; Язык; Русский; Тематика; Языкознание; Предметная рубрика; Топонимика,19,533
12688,https://vk.com/wall-88831040_12688,2021-12-10T18:26:43,2021,"Ономастика и грамматика 
Место издания: Москва 
Издательство: Наука 
Дата издания: 1981 
Язык: Русский 
Тематика: Языкознание 
Предметная рубрика: Грамматика • Русский язык • 
Лексикология • Русский я",19,731
13310,https://vk.com/wall-88831040_13310,2022-01-30T18:58:56,2022,Burnouf Emile; Dictionnaire classique sanscrit-français où sont coordonnés; revisés et complétés les Travaux de Wilson; Bopp; Westergaàrd; Johnson; etc..; Paris; Maisonneuve; 1866; Языкознание; Словар,19,569
16951,https://vk.com/wall-88831040_16951,2022-12-14T20:50:38,2022,Sawhney; Simona; The modernity of Sanskrit; Место издания; Minneapolis; London; Издательство; University of Minnesota press; Дата издания; cop.2009; Язык; Английский; Тематика; Литературоведение; Пред,19,561
21033,https://vk.com/wall-88831040_21033,2024-02-07T11:52:20,2024,"🐞 РАЗРАБОТКА САНСКРИТСКИХ ЦИФРОВЫХ СЛОВАРЕЙ В КЕЛЬНЕ

Встречаемся в Вене (Австрия) в понедельник (12.2.2024), в 14:00. На обеденной лекции М.Ю. Гасунс расскажет про положение дел в Кельне в области са",19,738
25197,https://vk.com/wall-88831040_25197,2026-01-27T14:30:00,2026,"🤴 Это издание посвящено указаниям царя Ашоки (Индия, 273–232 до н. э.). Работа отличается тщательным переводом и интерпретацией этих указов, в которых, по мнению автора, содержится универсальное посла",19,1256
25220,https://vk.com/wall-88831040_25220,2026-02-04T14:30:00,2026,"🇮🇳📖 Tagare,Ganesh Vasudev Historical grammar of Apabhramśa / By Ganesh Vasudev Tagare. - Poona, 1948. - XVI, 454 p. - (Deccan college dissertation ser; 5).

🤖 Книга индийского ученого Ganesh Vasudev T",19,1193
468,https://vk.com/wall-88831040_468,2015-10-08T15:41:41,2015,"В.А.Кочергина. Учебник санскрита. 
Учебник для первого года обучения, разбит на файлы по главам.

http://www.ozon.ru/context/detail/id/31115883/ издание 
2015 слегка отличается, в том числе - номера с",18,0
10346,https://vk.com/wall-88831040_10346,2020-09-17T15:39:00,2020,Критическое издание законов Ману,18,547
11626,https://vk.com/wall-88831040_11626,2021-04-03T09:07:01,2021,The ritual functions and significance of grasses in the religion of the Veda. Ритуальные функции и символическое значение трав и других растений в ведической религии и брахманизме по данным древнеинди,18,588
18237,https://vk.com/wall-88831040_18237,2023-04-26T15:00:01,2023,"Matilal,Bimal Krishna The Navya-nyaya doctrine of negation:The semantics and ontology of negative statements in Navya-nyaya philosophy. - Cambridge (Mass.), 1968. - XI,208 p. - (Harvard oriental serie",18,578
18950,https://vk.com/wall-88831040_18950,2023-06-28T12:00:00,2023,"📖 Epic narratives in the Hoysala temples: The Ramayana, Mahabharata and Bhagavata Purana in Halebid, Belur, and Amrtapura. Evans Kirsti. 1997 📖

Evans; Kirsti; Epic narratives in the Hoysala temples: ",18,793
20853,https://vk.com/wall-88831040_20853,2024-01-08T15:03:52,2024,"📖 Mensuration in ancient India. 📖 

Srinivasan; Saradha; Mensuration in ancient India; Место издания; Delhi; Издательство; Ajanta; Дата издания; 1979; Язык; Английский; Тематика; История; Предметная р",18,775
4984,https://vk.com/wall-88831040_4984,2019-02-22T15:32:07,2019,Лихушина Н.П. Санскритско-русский учебный словарь,17,362
10102,https://vk.com/wall-88831040_10102,2020-07-24T11:46:07,2020,Словарь по Панини (часть),17,571
11549,https://vk.com/wall-88831040_11549,2021-03-22T16:47:45,2021,Англо-санскритский словарь 1971,17,393
11624,https://vk.com/wall-88831040_11624,2021-04-02T12:13:02,2021,The Jagannatha temple at Puri and its deities: Acad. proefschrift; История создания; архитектурные особенности и скульптура индийского храма Джаганнатха; находящегося в городе Пури в штате Орисса; Мес,17,520
11727,https://vk.com/wall-88831040_11727,2021-04-22T19:33:57,2021,Epithets in the Rgveda. Эпитеты в языке Ригведы. Исследование. Автор - Gonda Jan; Место издания; 's-Gravenhage; Издательство; Mouton; Дата издания; 1959; Язык; Английский; Тематика; Литературоведение;,17,431
11744,https://vk.com/wall-88831040_11744,2021-04-28T09:10:00,2021,Словарь Макдонела,17,331
12165,https://vk.com/wall-88831040_12165,2021-08-26T07:39:31,2021,Hymns of the Rgveda not employed in the solemn ritual. Текстологический анализ некоторых гимнов Ригведы; не связанных с ритуальными церемониями. Автор - Gonda Jan; Место издания; Amsterdam [a.o.]; Изд,17,545
16260,https://vk.com/wall-88831040_16260,2022-10-21T19:17:01,2022,Бартольд В.В.; Работы по исторической географии; Москва; Восточная литература РАН; 2002; История; История Средней Азии; История отдельных местностей и городов; Справочные издания,17,590
16836,https://vk.com/wall-88831040_16836,2022-12-01T14:06:35,2022,"Rocher; Rosane; La theorie des voix du verbe dans lecole panineenne: (Le 14-e ahnika); Система залога в языке санскрит. Изложение и анализ грамматики Панини (""Аштадхьян"") и трудов его последователей и",17,614
17545,https://vk.com/wall-88831040_17545,2023-02-17T05:53:25,2023,Monier-Williams; Monier; A dictionary English and Sanscrit; Англо-санскритский словарь; Место издания; Delhi /a.o./; Издательство; Motilal Banarsidass; Дата издания; 1964; Язык; Английский; Тематика; ,17,465
19512,https://vk.com/wall-88831040_19512,2023-08-06T10:00:00,2023,"📖 Dictionnaire etymologique du proto-indo-europeen. Carnoy Albert. 1955 📖

Carnoy; Albert; Dictionnaire etymologique du proto-indo-europeen; Этимологический словарь протоиндоевропейского языка; Место ",17,790
20188,https://vk.com/wall-88831040_20188,2023-10-10T07:00:00,2023,"📖 Sanskrit-Worterbuch in kurzerer Fassung. T. 1: Die Vocale. Bohtlingk Otto. 1879. 📖

Bohtlingk; Otto; Sanskrit-Worterbuch in kurzerer Fassung. T. 1: Die Vocale; Место издания; St.-Petersburg; Издател",17,691
24185,https://vk.com/wall-88831040_24185,2025-05-08T14:30:00,2025,"🇮🇳📖 Седловская,А.Н. Малые народы Бихара: Ист.-этнограф. очерк. - Москва : Наука, 1976. - 125 с. : ил. - (АН СССР. Институт этнографии им. Н. Н. Миклухо-Маклая). - Библиогр. в конце книги. 
 
Предметна",17,590
24822,https://vk.com/wall-88831040_24822,2025-10-17T15:00:01,2025,"🇮🇳📖 Ягелло,И.Д. Индустани-русский словарь. - С.-Петербург : Военно-ученый комитет Главного штаба, 1902. - 219, [1] с. 
 
Предметная рубрика Словари двуязычные • Хинди-русские 🕉 
 
#bookzealots",17,589
24956,https://vk.com/wall-88831040_24956,2025-11-26T14:30:00,2025,"🇮🇳📖 Щербатской, Ф.И. Теория познания и логика по учению позднейших буддистов. Ч.1. Учебник логики Дармакирти с толкованием на него Дармоттары / Ф.И. Щербатской. - С.-Петербург : Типо-литография Героль",17,765
25696,https://vk.com/wall-88831040_25696,2026-07-01T15:30:00,2026,"🇮🇳📖 Hemakandra Hemakandra's Abhidhànakintämant, ein systematisch amgeordnetes synonymisches Lexicon / Hrsg., übers. und mit Anmerkungen begleiten von Otto Boehtlingk und Charles Rieu. - St.Petersburg ",17,917
483,https://vk.com/wall-88831040_483,2015-10-10T19:59:37,2015,"R. Antoine's Sanskrit Manual - нетленный учебник санскрита на английском языке, на который ссылается В.А. Кочергина в своих библиографиях и который мне рекомендовала Т.Я. Елизаренкова.",16,0
9732,https://vk.com/wall-88831040_9732,2020-05-20T10:11:00,2020,Словарь йогических терминов (на английском языке),16,420
11207,https://vk.com/wall-88831040_11207,2021-02-02T06:57:09,2021,"📖 Толковые словари грамматических терминов 📖

В частности Словарь санскритской грамматической терминологии Terminologie grammaticale du Sanskrit от Louis Renou издавался дважды. Первое двухтомное изда",16,470
14568,https://vk.com/wall-88831040_14568,2022-06-17T12:22:00,2022,Scharpé A.; Kälidäsa-lexicon. Vol. 2: References and concordance of quotations. P. 1. Rtusamhara; Meghaduta; Kumärasambhava; Raghuvamśa; Словарь языка древнеиндийского поэта Калидасы; Brugge; De Tempe,16,559
19699,https://vk.com/wall-88831040_19699,2023-08-25T10:00:00,2023,"📖 Type and lettering: 350 selected styles: For students, typographers, letterers, designers. Longyear William. 1956. 📖

Longyear; William; Type and lettering: 350 selected styles: For students; typogr",16,718
22204,https://vk.com/wall-88831040_22204,2024-07-30T13:00:00,2024,"🇮🇳📖 Grierson,George Abraham Linguistic survey of India. Vol. 1. P. 2: Comparative vocabulary / Comp. and ed. by G. A. Grierson. - Reprint. - Delhi [a.o.] : Motilal Bonarsidass, 1967. - VIII, 337 p. - ",16,695
25304,https://vk.com/wall-88831040_25304,2026-03-02T14:30:00,2026,"🇮🇳📖 Каганович, Б.С. Сергей Федорович Ольденбург: Опыт биографии / Б.С. Каганович; Российская академия наук, Санкт-Петербургский институт истории. - С.-Петербург : Феникс, 2006. - 248 с., [3] л. портр.",16,1028
617,https://vk.com/wall-88831040_617,2015-10-26T09:52:47,2015,"Барроу Т. Санскрит, M., 1976. Наиболее полная монография по общим, не грамматическим вопросам на русском языке. Отдельные главы книги включают сопоставление и описание исторических контактов с индоевр",15,0
3589,https://vk.com/wall-88831040_3589,2018-07-11T12:27:55,2018,"Название: Мифологическое повествование в санскритских пуранах
Автор: Сахаров Пётр Дмитриевич
Жанр: монография
Описание: Книга посвящена пуранам, священным книгам индуизма, представляющим один из самых",15,465
3908,https://vk.com/wall-88831040_3908,2018-09-21T11:20:12,2018,"Шримад Бхагаватам — одна из 18 Ведических Пуран, летописей мироздания, описывающих события истории Земли от самого ее сотворения. Первые упоминания о Бхагавата Пуране в летописях западного мира датиро",15,353
10591,https://vk.com/wall-88831040_10591,2020-11-27T06:33:00,2020,Представляем вашему вниманию санскритский словарь выдающегося французского ученого 19 века Эмиля Льюиса Бурноуфа. Издание 1865 г,15,629
11125,https://vk.com/wall-88831040_11125,2021-01-22T17:15:00,2021,Mayrhofer Manfred; Kurzgefaßtes etymologisches Wörterbuch des Altindischen. Bd.1; Краткий этимологический словарь санскрита с переводом на немецкий и английский языки и объяснениями на немецком языке;,15,640
12221,https://vk.com/wall-88831040_12221,2021-09-10T16:07:23,2021,Топонимика Востока. Труды Совещания по топонимике Востока; Место издания; Москва; Издательство; Издательство восточной литературы; Дата издания; 1962; Язык; Русский; Тематика; Языкознание; Предметная ,15,465
23437,https://vk.com/wall-88831040_23437,2025-02-09T04:14:28,2025,"Интересно ли читателям узнать мнение санскритолога о словаре (фрагмент прилагается), который на прошлой неделе вышел в бумаге?",15,699
25228,https://vk.com/wall-88831040_25228,2026-02-10T14:30:00,2026,"🇮🇳📖 Bhattacharya,Bishnupada Yaska's Nirukta and the science of etymology. An historical and critical survey / By Bishnupada Bhattacharya. - Calcutta : Mukhopadhyay, 1958. - VIII, 118 p.

«Нирукта» (Ni",15,798
461,https://vk.com/wall-88831040_461,2015-10-07T11:19:26,2015,"Тавастшерна С. С. Времена и наклонения в санскрите. — СПб., 2003.
Всячески советую от современного классика питерской, эрманской школы. Раз в 10 лет по 1 книге, но за то какой!",14,0
526,https://vk.com/wall-88831040_526,2015-10-15T09:03:16,2015,"Кочергина В.А. Начальный курс санскрита
М.: Издательство Академии Наук СССР, 1956. — 197 с.

Задача ""Начального курса санскрита"" — ознакомить учащихся с древнеиндийским языком в объеме, необходимом дл",14,0
7896,https://vk.com/wall-88831040_7896,2019-11-04T07:20:36,2019,Кхагарпурский доклад Гасунса про санскритские словари (23 мин.),14,497
10604,https://vk.com/wall-88831040_10604,2020-11-30T14:52:11,2020,"Такого V. в среднем роде не бывает. Обнаруженная Эдгаром у Майрхофера (стр. 35) и Хонды (стр. 21) опечатка на самом деле попадалась и мне, только в других книгах, кажись в Миллере до правок. То есть о",14,436
