gm_thrid,primary,parent,entities,n_messages,year
23056246374400,словарь,лексикография,Dropbox|Grosses Petersburger Wörterbuch,1,2013
23363233775616,разное,прочее,Harvard-Kyoto|ITRANS,3,2013
23063518248960,словарь,лексикография,Махабхарата,1,2013
25991513636864,разное,прочее,Unicode Devanagari,4,2014
23002392559616,словарь,лексикография,Wikipedia,5,2013
23037612130304,словарь,лексикография,Otto Böhtlingk,1,2013
22960163258368,книга,книги_и_раздача,,1,2013
24378289946624,словарь,лексикография,,1,2013
25207091757056,разное,прочее,Пураны,10,2014
23729433214976,шрифт,инструменты,Arthur Macdonell|ITRANS|Macdonell Sanskrit-English Dictionary|Wikipedia,49,2013
25725817061376,pdf,инструменты,DCS|Dropbox|Дхатупатха|Ригведа,14,2014
23285227061248,книга,книги_и_раздача,,1,2013
23280537829376,сайт,инструменты,Упанишады,1,2013
25217775697920,разное,прочее,,4,2013
24903204995072,учебник,грамматика,,1,2013
23459396583424,шрифт,инструменты,,4,2013
25498020216832,разное,прочее,,3,2013
23136559955968,текст,тексты,Бхагавад-гита|Махабхарата,2,2013
25954234662912,сайт,инструменты,,2,2014
24442033930240,pdf,инструменты,,1,2013
23813109579776,pdf,инструменты,,1,2013
23076657954816,разное,прочее,,5,2013
22826340843520,текст,тексты,Varanasi,8,2013
24795830812672,словарь,лексикография,,1,2013
24015207923712,книга,книги_и_раздача,Dropbox,8,2015
23347860602880,персона_ученый,история_и_культура,,1,2013
24759148478464,встреча_событие,организация_группы,,1,2013
26161096687616,разное,прочее,Apte Practical Sanskrit-English Dictionary|Arthur Macdonell|Grosses Petersburger Wörterbuch|Macdonell Sanskrit-English Dictionary|Monier-Williams|Otto Böhtlingk|Vaman Shivram Apte|Махабхарата|Панчатантра,64,2015
23102620696576,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Sanskrit-Wörterbuch in kürzerer Fassung|Vaman Shivram Apte,6,2013
26081805467648,разное,прочее,Pāṇini|Rudolph Roth,10,2014
23196766044160,разное,прочее,Махабхарата,8,2013
23624064958464,учебник,грамматика,,4,2013
23083959189504,словарь,лексикография,Monier-Williams,3,2013
24082230804480,шрифт,инструменты,Dropbox|ITRANS,6,2013
25078360178688,корпус_данные,инструменты,DCS|Dropbox|Hermann Grassmann|Tatyana Elizarenkova|Wörterbuch zum Rig-Veda|Махабхарата|Ригведа,44,2014
23803132379136,разное,прочее,Arthur Macdonell|Macdonell Sanskrit-English Dictionary,23,2013
23268677386240,разное,прочее,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,8,2015
25478892093440,разное,прочее,Apte Practical Sanskrit-English Dictionary|Grosses Petersburger Wörterbuch|Monier-Williams|Rudolph Roth|Vaman Shivram Apte|Упанишады,48,2014
24941448658944,разное,прочее,Tatyana Elizarenkova|Ригведа,33,2014
24242481528832,разное,прочее,Harvard-Kyoto,28,2014
21745126866944,разное,прочее,,5,2013
24076350390272,учебник,грамматика,Delhi|Dropbox|Moscow|Pāṇini|Wikipedia|Аштадхьяи|Бхагавад-гита|Панчатантра,22,2016
21519081144320,шрифт,инструменты,,5,2013
21406478761984,разное,прочее,,2,2013
22503555596288,словарь,лексикография,,1,2013
21326220754944,словарь,лексикография,Georg Bühler,4,2021
21178861223936,учебник,грамматика,,1,2013
21177095421952,словарь,лексикография,Pune,1,2013
21157566742528,персона_ученый,история_и_культура,,1,2013
22190326022144,словарь,лексикография,Dropbox,1,2013
21517199998976,сандхи_фонетика,грамматика,Georg Bühler|Rudolph Roth|Упанишады,18,2018
22448959389696,словарь,лексикография,Dropbox|Grosses Petersburger Wörterbuch|Monier-Williams|Sanskrit-Wörterbuch in kürzerer Fassung,1,2013
21259829116928,книга,книги_и_раздача,Wikipedia,9,2013
21037831946240,pdf,инструменты,DCS|Dropbox,1,2013
21757576609792,разное,прочее,,10,2013
21581649674240,разное,прочее,Махабхарата,1,2013
22267984609280,этимология,лексикография,Pāṇini,1,2013
21411493052416,словарь,лексикография,Pāṇini,1,2013
21309363847168,книга,книги_и_раздача,ITRANS,1,2013
22576141172736,этимология,лексикография,Andrey Zaliznyak,1,2013
21471409733632,сайт,инструменты,,1,2013
21590959980544,словарь,лексикография,,12,2013
22335706890240,разное,прочее,Moscow,2,2013
22613945483264,этимология,лексикография,,6,2013
22168265031680,шрифт,инструменты,,5,2013
22441203073024,билингва_английский,переводы_и_издания,,1,2013
21404907995136,книга,книги_и_раздача,Wikipedia,7,2013
21785795887104,разное,прочее,,1,2013
21144061083648,панини,грамматика,Pāṇini,2,2015
22240985874432,этимология,лексикография,,3,2013
21329595072512,разное,прочее,Harvard-Kyoto|ITRANS|SLP1|Velthuis,5,2013
22571837816832,книга,книги_и_раздача,,1,2013
21583347318784,словарь,лексикография,,1,2013
22219148230656,билингва_английский,переводы_и_издания,,4,2013
21691836137472,pdf,инструменты,,2,2013
21920225427456,шрифт,инструменты,ITRANS,1,2013
22696414937088,спряжение_глагол,грамматика,Monier-Williams,10,2013
21096102363136,разное,прочее,,3,2013
21475736158208,словарь,лексикография,Dropbox|Monier-Williams,10,2013
22120823259136,словарь,лексикография,,1,2013
22546033410048,этимология,лексикография,Andrey Zaliznyak,1,2013
21997443612672,pdf,инструменты,,1,2013
21630015242240,разное,прочее,,14,2013
22505793257472,текст,тексты,Ригведа,2,2014
21854534238208,шрифт,инструменты,ITRANS,4,2013
21275477016576,текст,тексты,Панчатантра,1,2013
21738188439552,словарь,лексикография,,1,2013
21796551131136,шрифт,инструменты,,1,2013
21797907988480,книга,книги_и_раздача,,1,2013
21421714571264,словарь,лексикография,Ferdinand Knauer,1,2013
21253638324224,учебник,грамматика,,10,2014
21882535411712,книга,книги_и_раздача,Dropbox|Wikipedia,16,2013
22202598555648,разное,прочее,Wikipedia,4,2013
22054988414976,шрифт,инструменты,,1,2013
21482800414720,разное,прочее,,12,2013
21050498744320,книга,книги_и_раздача,Dropbox|Ferdinand Knauer|Georg Bühler,12,2013
21764640866304,текст,тексты,,3,2013
22095849324544,pdf,инструменты,,1,2013
22040093392896,разное,прочее,,9,2013
21736254865408,книга,книги_и_раздача,Дхатупатха,1,2013
21162419552256,персона_ученый,история_и_культура,,1,2013
22568707817472,перевод_вопрос,переводы_и_издания,,3,2013
21429502345216,словарь,лексикография,Tatyana Elizarenkova|Панчатантра,1,2013
21782951100416,мантра_бхакти,тексты,Wikipedia,1,2013
22723625484288,словарь,лексикография,Monier-Williams,1,2013
21789890576384,разное,прочее,,1,2013
22339417800704,книга,книги_и_раздача,Дхатупатха,1,2013
22717744021504,разное,прочее,,1,2013
21436990226432,pdf,инструменты,,1,2013
21170418089984,этимология,лексикография,,1,2013
22255736193024,разное,прочее,Dropbox,18,2013
21168909189120,синтаксис,грамматика,Delhi,2,2013
21424675749888,словарь,лексикография,,2,2013
21118475829248,словарь,лексикография,Varanasi,3,2013
22115133685760,словарь,лексикография,,3,2013
21374297964544,книга,книги_и_раздача,,7,2013
22235936980992,сайт,инструменты,,1,2013
21186221178880,этимология,лексикография,,6,2013
22523987099648,текст,тексты,Śaṅkara|Пураны|Упанишады,14,2013
21433714475008,учебник,грамматика,,1,2013
22541641973760,словарь,лексикография,Andrey Zaliznyak|Grosses Petersburger Wörterbuch|Pāṇini,1,2013
21976148082688,шрифт,инструменты,Harvard-Kyoto|ITRANS|SLP1,14,2013
22622873059328,словарь,лексикография,,1,2013
21957758156800,учебник,грамматика,Wikipedia,2,2013
21729984380928,словарь,лексикография,Grosses Petersburger Wörterbuch|Otto Böhtlingk,1,2013
21418510123008,книга,книги_и_раздача,,1,2013
21225139077120,шрифт,инструменты,ITRANS|Monier-Williams|SLP1,5,2013
21999062614016,pdf,инструменты,,1,2013
21091706732544,спряжение_глагол,грамматика,,1,2013
22658894790656,программа_приложение,инструменты,,6,2013
21558650208256,сандхи_фонетика,грамматика,Delhi|Georg Bühler,3,2013
21042176196608,шрифт,инструменты,Dropbox,4,2013
22357725937664,словарь,лексикография,,25,2015
21219985326080,панини,грамматика,Аштадхьяи,1,2013
17446415106048,разное,прочее,Wikipedia,20,2012
22360112496640,программа_приложение,инструменты,Apte Practical Sanskrit-English Dictionary|GitHub|Harvard-Kyoto|ITRANS|Monier-Williams|Moscow|SLP1|Vaman Shivram Apte|Махабхарата,70,2013
17370500300800,разное,прочее,,1,2012
20917622145024,разное,прочее,,7,2013
16986886111232,словарь,лексикография,,7,2011
18249323380736,шрифт,инструменты,Andrey Zaliznyak|Dropbox|Georg Bühler|Wikipedia,29,2012
20314095353856,программа_приложение,инструменты,Apte Practical Sanskrit-English Dictionary|Arthur Macdonell|Dropbox|Harvard-Kyoto|ITRANS|Macdonell Sanskrit-English Dictionary|Vaman Shivram Apte,53,2013
21034734452736,сайт,инструменты,,1,2013
17608514469888,панини,грамматика,Pāṇini,4,2012
18444111052800,учебник,грамматика,Moscow,2,2012
20985245859840,pdf,инструменты,ITRANS,1,2013
18296863719424,учебник,грамматика,,1,2012
20501364736000,разное,прочее,Andrey Zaliznyak|Tatyana Elizarenkova|Wikipedia|Упанишады,5,2012
18315401494528,книга,книги_и_раздача,Delhi,4,2012
20809552756736,йога_васиштха,тексты,Йога-Васиштха|Махабхарата,3,2013
20586534273024,текст,тексты,,3,2012
20629980971008,разное,прочее,,15,2014
17434246381568,текст,тексты,,7,2012
20995833331712,учебник,грамматика,Saint Petersburg,1,2013
20067598204928,словарь,лексикография,,1,2012
18333193732096,разное,прочее,,3,2012
20108038635520,разное,прочее,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte|Wikipedia,38,2012
18153271721984,персона_ученый,история_и_культура,Ferdinand Knauer,4,2012
20760235081728,словарь,лексикография,,4,2013
20305541070848,шрифт,инструменты,Apte Practical Sanskrit-English Dictionary|Arthur Macdonell|Georg Bühler|Grosses Petersburger Wörterbuch|Macdonell Sanskrit-English Dictionary|Monier-Williams|Otto Böhtlingk|Rudolph Roth|Vaman Shivram Apte|Йога-Васиштха,6,2012
17222218022912,разное,прочее,Monier-Williams|Pāṇini|Wikipedia,35,2012
18428881534976,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Dropbox|Vaman Shivram Apte,1,2012
20421049057280,индия_путешествие,история_и_культура,Pāṇini,5,2012
17830503251968,разное,прочее,,10,2012
18000703913984,разное,прочее,,2,2012
20084312506368,учебник,грамматика,Śaṅkara,5,2012
18186791550976,учебник,грамматика,Tatyana Elizarenkova,11,2012
21019444117504,учебник,грамматика,,1,2013
20505502416896,книга,книги_и_раздача,Moscow|Saint Petersburg,1,2012
16992091242496,перевод_вопрос,переводы_и_издания,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Vaman Shivram Apte,12,2011
20028690792448,pdf,инструменты,,3,2012
17714361925632,разное,прочее,,1,2012
20520164655104,разное,прочее,,3,2013
18303918538752,разное,прочее,Moscow|Saint Petersburg,16,2012
19964184494080,разное,прочее,,1,2012
20659299155968,йога_васиштха,тексты,Arthur Macdonell|Macdonell Sanskrit-English Dictionary|Бхагавад-гита|Йога-Васиштха,23,2014
21000306556928,книга,книги_и_раздача,,1,2013
16971362992128,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Dropbox|Vaman Shivram Apte,4,2011
19542576201728,текст,тексты,Рамаяна,1,2012
20983368908800,разное,прочее,,3,2013
21013816410112,разное,прочее,,1,2013
20511023169536,исправление_опечаток,лексикография,,1,2012
17172955922432,разное,прочее,Delhi|Moscow|Бхагавад-гита|Махабхарата,4,2011
18583211999232,комментарии_ачарьи,тексты,Śaṅkara,1,2012
19948643549184,разное,прочее,Wikipedia,3,2012
18495240667136,разное,прочее,Monier-Williams,8,2012
17154207383552,разное,прочее,,1,2011
20992218890240,мантра_бхакти,тексты,,1,2013
17204347142144,встреча_событие,организация_группы,Varanasi,4,2012
20565964357632,учебник,грамматика,Рамаяна,2,2012
20797568581632,текст,тексты,Delhi|Varanasi|Бхагавад-гита,25,2013
18808179785728,текст,тексты,Monier-Williams|Pāṇini|Rudolph Roth|Tatyana Elizarenkova|Śaṅkara|Бхагавад-гита|Махабхарата|Пураны|Упанишады,111,2012
18430483759104,разное,прочее,,1,2012
18064868376576,книга,книги_и_раздача,,6,2012
17795714646016,программа_приложение,инструменты,,2,2012
17695310348288,разное,прочее,,4,2012
18591161253888,разное,прочее,,2,2012
20431180398592,разное,прочее,,2,2012
20292014440448,текст,тексты,Wilson Sanskrit-English Dictionary,4,2012
19977877848064,индия_путешествие,история_и_культура,Wikipedia,11,2012
17718279405568,традиция_философия,история_и_культура,Andrey Zaliznyak|Apte Practical Sanskrit-English Dictionary|Pāṇini|Rudolph Roth|Vaman Shivram Apte|Wikipedia|Бхагавад-гита,66,2012
20024201838592,разное,прочее,Dropbox,4,2012
20216494948352,словарь,лексикография,Monier-Williams,1,2012
21010263834624,текст,тексты,,1,2013
20744019902464,йога_васиштха,тексты,Йога-Васиштха,4,2013
17840530784256,разное,прочее,,12,2012
18171504361472,текст,тексты,Бхагавад-гита,2,2012
19351448059904,мантра_бхакти,тексты,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Vaman Shivram Apte|Wikipedia|Панчатантра,53,2012
20470353100800,перевод_вопрос,переводы_и_издания,,11,2012
17455553445888,текст,тексты,Dropbox,5,2013
17378987474944,разное,прочее,,16,2012
17057889386496,разное,прочее,,5,2012
20052191477760,учебник,грамматика,,1,2012
18599370555392,разное,прочее,Patañjali|Бхагавад-гита,107,2012
18231382245376,индия_путешествие,история_и_культура,Moscow,4,2012
20487249854464,словарь,лексикография,Georg Bühler|Йога-Васиштха,3,2012
19886598258688,разное,прочее,Wikipedia,4,2012
17597075554304,шрифт,инструменты,,2,2012
19782124437504,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Arthur Macdonell|Macdonell Sanskrit-English Dictionary|Monier-Williams|Vaman Shivram Apte,16,2012
21031959920640,словарь,лексикография,,1,2013
20793332334592,шрифт,инструменты,,3,2013
20081913364480,чтение,тексты,,1,2012
20771568091136,панини,грамматика,DCS|Ригведа,6,2014
17533222518784,разное,прочее,Arthur Macdonell|Macdonell Sanskrit-English Dictionary|Tatyana Elizarenkova|Ригведа,20,2012
21004481986560,разное,прочее,Махабхарата,1,2013
20527707062272,разное,прочее,,7,2012
20888988680192,перевод_вопрос,переводы_и_издания,,4,2013
20572814704640,учебник,грамматика,,1,2012
18383719366656,разное,прочее,Patañjali,8,2012
18724824285184,сандхи_фонетика,грамматика,Pāṇini|Varanasi|Бхагавад-гита,22,2012
18261394587648,билингва_английский,переводы_и_издания,,1,2012
16518995771392,разное,прочее,,6,2011
12202083876864,йога_васиштха,тексты,Rapidshare|Йога-Васиштха,10,2011
12244328906752,текст,тексты,Arthur Macdonell|Horace Hayman Wilson|Macdonell Sanskrit-English Dictionary|Moscow|Otto Böhtlingk|Varanasi|Wikipedia|Бхагавад-гита|Махабхарата|Рамаяна,92,2015
13431389290496,шрифт,инструменты,,3,2011
16337667620864,разное,прочее,,1,2011
11576102879232,метрика_чхандас,грамматика,Pāṇini,2,2010
12250991558656,сравнительное_языкознание,лексикография,Andrey Zaliznyak|Pāṇini|Rapidshare|Varanasi|Дхатупатха,143,2011
13834071834624,книга,книги_и_раздача,Rapidshare|Wikipedia|Бхагавад-гита,19,2015
14621680336896,перевод_вопрос,переводы_и_издания,,11,2011
11061932589056,разное,прочее,Delhi|Patañjali|Saint Petersburg|Varanasi|Бхагавад-гита|Махабхарата|Рамаяна,74,2010
11273815195648,шрифт,инструменты,,2,2010
13979681292288,сандхи_фонетика,грамматика,,13,2011
16780163547136,разное,прочее,,1,2011
16568263114752,книга,книги_и_раздача,Dropbox,24,2015
14798329741312,панини,грамматика,,5,2011
16578448982016,учебник,грамматика,Apte Practical Sanskrit-English Dictionary|Dropbox|Grosses Petersburger Wörterbuch|Monier-Williams|Otto Böhtlingk|Rapidshare|Rudolph Roth|Sanskrit-Wörterbuch in kürzerer Fassung|Vaman Shivram Apte,47,2011
12878439514112,шрифт,инструменты,Rapidshare,9,2011
11347877167104,учебник,грамматика,Tatyana Elizarenkova,5,2010
15728180723712,этимология,лексикография,,3,2011
12162193948672,обмен_файлами,книги_и_раздача,Rapidshare,1,2011
11625275850752,разное,прочее,,3,2010
16465314971648,словарь,лексикография,Ferdinand Knauer|Grosses Petersburger Wörterbuch|Otto Böhtlingk|Saint Petersburg,6,2012
16416477544448,словарь,лексикография,Ferdinand Knauer|Georg Bühler,1,2011
16869607079936,перевод_вопрос,переводы_и_издания,Horace Hayman Wilson|Wikipedia,20,2011
16827568619520,разное,прочее,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte|Varanasi|Wikipedia|Пураны,11,2011
12734010753024,текст,тексты,,21,2011
12155816509440,учебник,грамматика,Dropbox|Pāṇini|Rapidshare,5,2013
16509898326016,разное,прочее,,1,2011
14719140233216,разное,прочее,,3,2011
16571518943232,учебник,грамматика,,2,2011
11584559644672,шрифт,инструменты,Amarakosha|Бхагавад-гита|Махабхарата|Ригведа,19,2015
14310221807616,учебник,грамматика,Pāṇini|Rapidshare,1,2011
14738873384960,словарь,лексикография,,12,2011
15404882722816,словарь,лексикография,Ferdinand Knauer|Georg Bühler|Varanasi,7,2011
13861765775360,разное,прочее,Pāṇini|Аштадхьяи,12,2013
16265342091264,синтаксис,грамматика,Apte Practical Sanskrit-English Dictionary|Pāṇini|Vaman Shivram Apte|Аштадхьяи,65,2017
14217129230336,персона_ученый,история_и_культура,Dropbox|Ferdinand Knauer,24,2015
11699191021568,pdf,инструменты,Moscow|Rapidshare,1,2011
12195641425920,разное,прочее,,2,2011
15717040652288,pdf,инструменты,,4,2011
16448570261504,словарь,лексикография,,1,2011
11547683323904,книга,книги_и_раздача,Delhi,6,2011
15829072609280,индия_путешествие,история_и_культура,,3,2011
13822503944192,разное,прочее,,13,2011
13215266242560,сандхи_фонетика,грамматика,Apte Practical Sanskrit-English Dictionary|Monier-Williams|Pāṇini|Vaman Shivram Apte|Бхагавад-гита|Ригведа,31,2011
13423548039168,разное,прочее,Wikipedia|Махабхарата|Ригведа|Упанишады,77,2011
14463832948736,учебник,грамматика,Rapidshare,1,2011
14716483141632,персона_ученый,история_и_культура,Ferdinand Knauer|Georg Bühler,37,2011
14815262146560,разное,прочее,,3,2011
11700094894080,учебник,грамматика,Pāṇini|Rapidshare|Saint Petersburg,9,2011
11150576058368,книга,книги_и_раздача,,1,2010
14993726636032,разное,прочее,,1,2011
14892434194432,разное,прочее,,2,2011
16452693262336,словарь,лексикография,Monier-Williams,4,2011
16361409478656,склонение_падеж,грамматика,,1,2011
16813348880384,словарь,лексикография,,2,2011
16094946394112,разное,прочее,Wikipedia,10,2011
16412979494912,стотра_гимн,тексты,,8,2017
13420006998016,стотра_гимн,тексты,Ригведа,3,2011
15773199237120,текст,тексты,,3,2011
13196690718720,персона_ученый,история_и_культура,Ferdinand Knauer|Pāṇini,3,2011
12129935556608,этимология,лексикография,Pāṇini,1,2011
16342910500864,словарь,лексикография,,2,2011
16884231569408,книга,книги_и_раздача,,1,2011
12175431172096,учебник,грамматика,Pāṇini,1,2011
11049362259968,шрифт,инструменты,Harvard-Kyoto|ITRANS|SLP1,8,2010
16865324695552,спряжение_глагол,грамматика,,1,2011
11335303692288,книга,книги_и_раздача,Rapidshare,2,2010
15311909683200,перевод_вопрос,переводы_и_издания,,13,2011
11749333925888,шрифт,инструменты,Rapidshare|Аштадхьяи,13,2011
14132292091904,pdf,инструменты,Wikipedia|Ригведа,2,2011
11027022348288,панини,грамматика,Patañjali,1,2010
11383300161536,разное,прочее,,5,2010
13460454768640,разное,прочее,,16,2011
11492906762240,разное,прочее,Delhi|Varanasi,11,2010
12178877841408,учебник,грамматика,Pāṇini,4,2011
11715001450496,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Pāṇini|Vaman Shivram Apte,1,2011
11186903973888,разное,прочее,,6,2010
15549969989632,текст,тексты,Delhi|Monier-Williams|Pāṇini|Rapidshare|Varanasi|Wikipedia|Бхагавад-гита,165,2013
15709196255232,астрология,прочее,Махабхарата|Ригведа,2,2011
14574362296320,разное,прочее,,13,2011
15355319681024,книга,книги_и_раздача,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,6,2011
11112554692608,разное,прочее,Rudolph Roth,3,2010
16371662454784,шрифт,инструменты,,5,2011
16480257179648,мантра_бхакти,тексты,Pāṇini|Rapidshare,11,2011
13844763115520,разное,прочее,,4,2011
11029819949056,разное,прочее,,1,2010
15466242244608,текст,тексты,Pāṇini|Tatyana Elizarenkova|Ригведа,5,2011
15046025412608,словарь,лексикография,Dropbox|Georg Bühler,64,2015
14963721633792,книга,книги_и_раздача,Andrey Zaliznyak|Dropbox|Georg Bühler,27,2011
11806700470272,учебник,грамматика,Andrey Zaliznyak|Apte Practical Sanskrit-English Dictionary|Ferdinand Knauer|Georg Bühler|Grosses Petersburger Wörterbuch|Harvard-Kyoto|ITRANS|Monier-Williams|Otto Böhtlingk|Rapidshare|Rudolph Roth|SLP1|Saint Petersburg|Tatyana Elizarenkova|Vaman Shivram Apte|Varanasi|Velthuis|Аштадхьяи|Бхагавад-гита|Пураны,90,2011
11659132272640,pdf,инструменты,Rapidshare|Tatyana Elizarenkova,1,2010
14080912916480,разное,прочее,Andrey Zaliznyak|Ferdinand Knauer|Georg Bühler|Horace Hayman Wilson|Pāṇini|Wikipedia,98,2014
16338220220416,склонение_падеж,грамматика,,1,2011
8286383374336,разное,прочее,Andrey Zaliznyak|Пураны,3,2009
9321340469248,комментарии_ачарьи,тексты,Harvard-Kyoto|ITRANS|Rapidshare|Wikipedia|Śaṅkara,8,2010
8261338136576,спряжение_глагол,грамматика,Andrey Zaliznyak,12,2009
9523601342464,разное,прочее,Dropbox,9,2011
10918964494336,разное,прочее,Saint Petersburg,7,2010
10585361088512,текст,тексты,Бхагавад-гита,3,2010
10280595619840,разное,прочее,,3,2010
10017258340352,курс_практикум,организация_группы,,6,2010
7491899359232,словарь,лексикография,,1,2009
8826958905344,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,5,2010
9158096060416,разное,прочее,,1,2010
7954448252928,этимология,лексикография,,3,2009
9193118498816,индия_путешествие,история_и_культура,Wikipedia,5,2010
8538011205632,администрирование_группы,организация_группы,,3,2010
9854789877760,курс_практикум,организация_группы,Pāṇini|Аштадхьяи,7,2010
10197822078976,текст,тексты,Monier-Williams|Wikipedia|Śaṅkara|Бхагавад-гита|Махабхарата|Пураны,29,2010
8653368197120,перевод_вопрос,переводы_и_издания,,1,2009
8339935199232,разное,прочее,Andrey Zaliznyak|Ferdinand Knauer|Monier-Williams,11,2009
8897262780416,текст,тексты,Pāṇini|Tatyana Elizarenkova|Wikipedia|Ригведа,35,2010
10540249251840,панини,грамматика,Patañjali,2,2010
8777688416256,склонение_падеж,грамматика,Monier-Williams,5,2010
9971772162048,учебник,грамматика,Andrey Zaliznyak|Пураны,5,2010
9187164684288,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Rapidshare|Vaman Shivram Apte|Wilson Sanskrit-English Dictionary,12,2010
7510306062336,сандхи_фонетика,грамматика,,5,2009
7466286841856,этимология,лексикография,Moscow,3,2009
10662150406144,шрифт,инструменты,,2,2010
9822433968128,разное,прочее,,2,2010
10721203060736,разное,прочее,,17,2010
9428393787392,текст,тексты,,3,2010
9514352902144,панини,грамматика,Patañjali|Pāṇini|Rapidshare|Varanasi|Wikipedia|Махабхарата|Панчатантра|Пураны|Ригведа|Упанишады,71,2010
8647745732608,сандхи_фонетика,грамматика,,3,2009
10997982035968,книга,книги_и_раздача,,1,2010
9519137554432,разное,прочее,,8,2010
7723650383872,словарь,лексикография,,1,2009
7582911561728,комментарии_ачарьи,тексты,Wikipedia,1,2009
10711441866752,словообразование_сложные_слова,грамматика,,1,2010
10806723870720,сравнительное_языкознание,лексикография,Delhi|Moscow|Rapidshare,31,2010
9130362273792,разное,прочее,,6,2010
8595884212224,текст,тексты,Ригведа,5,2010
10042308820992,разное,прочее,Horace Hayman Wilson|Monier-Williams|Pāṇini,83,2010
9506675228672,билингва_английский,переводы_и_издания,,1,2010
9316038868992,текст,тексты,,1,2010
7547435089920,курс_практикум,организация_группы,,1,2009
7484688302080,текст,тексты,Ригведа,2,2009
8115386843136,сайт,инструменты,,2,2009
8033542340608,шрифт,инструменты,,1,2009
9899286200320,разное,прочее,,5,2010
7983472836608,книга,книги_и_раздача,,2,2009
7489419476992,разное,прочее,,1,2009
9240615845888,шрифт,инструменты,,4,2010
9340514729984,учебник,грамматика,Pāṇini,3,2010
9786308427776,словарь,лексикография,Pāṇini,3,2010
8317776691200,шрифт,инструменты,ITRANS,45,2010
9441529298944,pdf,инструменты,,5,2010
9371382710272,книга,книги_и_раздача,,1,2010
8036592648192,разное,прочее,Delhi|Pāṇini|Rapidshare|Wikipedia|Пураны,56,2009
9998671282176,индия_путешествие,история_и_культура,Pāṇini|Rapidshare|Saint Petersburg,6,2010
8930349547520,учебник,грамматика,Ригведа,13,2010
9867894980608,учебник,грамматика,Pāṇini,1,2010
8841292939264,разное,прочее,,9,2010
7708034990080,сайт,инструменты,Ригведа,1,2009
7746584838144,текст,тексты,,3,2009
10861973340160,разное,прочее,,1,2010
8508489596928,разное,прочее,,18,2010
9975082516480,книга,книги_и_раздача,,1,2010
8608912769024,словарь,лексикография,,1,2009
9410576384000,pdf,инструменты,,1,2010
7939342467072,разное,прочее,Varanasi,7,2009
9465120161792,словарь,лексикография,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,7,2010
9173188214784,разное,прочее,,2,2010
7542508879872,спряжение_глагол,грамматика,,1,2009
10763460673536,разное,прочее,Rapidshare,5,2010
10567355990016,текст,тексты,,2,2010
10961937235968,разное,прочее,,6,2010
9168139321344,мантра_бхакти,тексты,Wikipedia,1,2010
9960542961664,разное,прочее,,2,2010
9196352307200,разное,прочее,,1,2010
9276998287360,текст,тексты,,6,2010
7993806553088,шрифт,инструменты,,1,2009
10030456766464,текст,тексты,,1,2010
8706364276736,разное,прочее,,4,2010
9176902270976,разное,прочее,Упанишады,3,2010
8624708517888,перевод_вопрос,переводы_и_издания,Wikipedia|Пураны,16,2010
9373737811968,pdf,инструменты,Apte Practical Sanskrit-English Dictionary|Vaman Shivram Apte,12,2010
9076356415488,словарь,лексикография,,7,2010
7459173302272,индия_путешествие,история_и_культура,Varanasi,10,2009
9148344303616,книга,книги_и_раздача,,1,2010
7634380914688,разное,прочее,Amarakosha|Andrey Zaliznyak|Apte Practical Sanskrit-English Dictionary|Delhi|Georg Bühler|Monier-Williams|Pāṇini|Vaman Shivram Apte|Wikipedia|Wilson Sanskrit-English Dictionary|Ригведа|Упанишады,52,2009
10829160251392,разное,прочее,,5,2010
7527050772480,сандхи_фонетика,грамматика,,2,2009
10993541316608,курс_практикум,организация_группы,,4,2010
7794956697600,книга,книги_и_раздача,Moscow|Otto Böhtlingk|Patañjali|Pāṇini|Rapidshare|Аштадхьяи,45,2015
10292950990848,учебник,грамматика,Vrindavan|Бхагавад-гита,33,2010
9932474679296,шрифт,инструменты,,4,2010
7553765343232,учебник,грамматика,,15,2009
8005165776896,текст,тексты,,7,2009
6419393806336,словарь,лексикография,Monier-Williams,1,2009
5768964210688,программа_приложение,инструменты,,1,2008
5910588030976,панини,грамматика,,4,2009
6041512181760,разное,прочее,,2,2008
5307646345216,сайт,инструменты,,2,2008
6356287356928,шрифт,инструменты,,2,2009
7447965073408,сайт,инструменты,Махабхарата,2,2009
6270455119872,персона_ученый,история_и_культура,Andrey Zaliznyak,3,2009
5333241036800,pdf,инструменты,Ригведа,1,2008
5526432776192,разное,прочее,Delhi|Rapidshare,16,2008
5347298246656,разное,прочее,,1,2008
5879732633600,разное,прочее,Otto Böhtlingk,1,2008
