thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
029287,Review Hart of Kavya in South India,2005,Texts and philology,general discussion,1,https://list.indology.info/pipermail/indology/2005-September/029287.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kavya` using `state_IV`; subject matched `Kavya` using `register_kavya`
029421,Hindi dissertation on Bhasa,2005,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2005-November/029421.html,IV,,Classical,2,2,subject_pattern,subject matched `Bhasa` using `state_IV`; subject matched `Bhasa` using `state_IV`
030221,Anne David on Tamil Sangam poetry at Library of Congress on Decmeber 14 at 12:00,2006,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2006-December/030221.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
031269,asva sastra,2007,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2007-November/031269.html,IV,,Classical,1,1,subject_pattern,subject matched `sastra` using `state_IV`
031267,asva sastra,2007,General scholarly discussion,general discussion,7,https://list.indology.info/pipermail/indology/2007-November/031273.html,IV,,Classical,5,5,subject_pattern,subject matched `sastra` using `state_IV`; subject matched `sastra` using `state_IV`; subject matched `sastra` using `state_IV`; subject matched `sastra` using `state_IV`; subject matched `sastra` using `state_IV`
031274,pricing of offprints in European o.p. catalogs,2007,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2007-November/031274.html,IV,,Classical,1,1,subject_pattern,subject matched `sastra` using `state_IV`
031279,asva sastra,2007,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2007-December/031279.html,IV,,Classical,1,1,subject_pattern,subject matched `sastra` using `state_IV`
031593,book announcement: Paippalada-Samhita of the Atharvaveda,2008,Veda and ritual,general discussion,2,https://list.indology.info/pipermail/indology/2008-April/031593.html,I; IV,atharva; kavya,Atharvaveda; Classical; Kāvya; Vedic,2,4,subject_pattern,subject matched `Samhita` using `state_I`; subject matched `Atharva` using `register_atharva`; subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`
031596,The effects of different Sanskrit poetic meters,2008,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2008-April/031599.html,IV; V,jaina; kavya,Buddhist / Jaina; Classical; Jaina; Kāvya,3,6,subject_pattern,subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`; subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`; subject matched `Jaina` using `state_V`; subject matched `Jaina` using `register_jaina`
031597,The effects of different Sanskrit poetic meters,2008,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2008-April/031597.html,IV,kavya,Classical; Kāvya,2,4,subject_pattern,subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`; subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`
031603,The effects of different Sanskrit poetic meters,2008,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2008-April/031603.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`
031609,The effects of different Sanskrit poetic meters,2008,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2008-April/031609.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`
031621,Help with Shriidharasvaamin's date,2008,General scholarly discussion,identification/help request,2,https://list.indology.info/pipermail/indology/2008-April/031621.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`
031870,Dating Old Tamil Cankam poetry,2008,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2008-July/031872.html,IV,kavya,Classical; Kāvya,4,8,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`; subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`; subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
032600,Current discoveries on the date of Kalidasa,2009,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2009-February/032600.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kalidasa` using `state_IV`; subject matched `Kalidasa` using `register_kavya`
032848,Help preserve cultural diversity (Was: Language barriers --- financial barriers),2009,General scholarly discussion,identification/help request,10,https://list.indology.info/pipermail/indology/2009-March/032848.html,IV,,Classical,3,3,subject_pattern,subject matched `Sastra` using `state_IV`; subject matched `Sastra` using `state_IV`; subject matched `Sastra` using `state_IV`
032862,Translations into Sanskrit,2009,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/2009-March/032864.html,IV,,Classical,5,5,subject_pattern,subject matched `Sastra` using `state_IV`; subject matched `Sastra` using `state_IV`; subject matched `Sastra` using `state_IV`; subject matched `Sastra` using `state_IV`; subject matched `Sastra` using `state_IV`
033411,Hindi poetry on the web?,2009,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2009-July/033411.html,IV,kavya,Classical; Kāvya,4,8,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`; subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`; subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
033414,Hindi poetry on the web?,2009,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2009-July/033414.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
033416,Books about Narada,2009,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2009-July/033416.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
033418,Hindi poetry,2009,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2009-July/033420.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
033423,Hindi poetry,2009,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2009-July/033423.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
035163,Dandin,2011,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2011-February/035163.html,IV,,Classical,1,1,subject_pattern,subject matched `Dandin` using `state_IV`
035516,Contemporary Sanskrit poetry,2011,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2011-June/035516.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
035514,Contemporary Sanskrit poetry,2011,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2011-June/035514.html,IV,kavya,Classical; Kāvya,2,4,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`; subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
035519,Contemporary Sanskrit poetry,2011,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2011-June/035519.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
035518,Contemporary Sanskrit poetry,2011,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2011-June/035518.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
035599,Chanting of ślokas or kāvya,2011,Texts and philology,general discussion,1,https://list.indology.info/pipermail/indology/2011-June/035599.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`
035603,Chanting of ślokas or kāvya,2011,Texts and philology,general discussion,2,https://list.indology.info/pipermail/indology/2011-July/035604.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`
037714,palm leaf manuscript-Bhasa's plays.,2013,Manuscripts and epigraphy,philological discussion,1,https://list.indology.info/pipermail/indology/2013-April/037714.html,IV,natya,Classical; Nāṭya,1,2,subject_pattern,subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`
038109,mms of Bhasa'a plays,2013,General scholarly discussion,general discussion,4,https://list.indology.info/pipermail/indology/2013-July/038109.html,IV,natya,Classical; Nāṭya,4,8,subject_pattern,subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`; subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`; subject matched `Bhasa` using `state_IV`; subject matched `plays` using `register_natya`
038275,gajagāminī and other elephant similes in early kāvya,2013,Texts and philology,general discussion,4,https://list.indology.info/pipermail/indology/2013-August/038275.html,IV,kavya,Classical; Kāvya,4,8,subject_pattern,subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`; subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`; subject matched `kāvya` using `state_IV`; subject matched `kāvya` using `register_kavya`
038755,Ayyar on Kalidasa,2013,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2013-December/038755.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kalidasa` using `state_IV`; subject matched `Kalidasa` using `register_kavya`
038756,Ayyar of Kalidasa,2013,General scholarly discussion,general discussion,2,https://list.indology.info/pipermail/indology/2013-December/038756.html,IV,kavya,Classical; Kāvya,2,4,subject_pattern,subject matched `Kalidasa` using `state_IV`; subject matched `Kalidasa` using `register_kavya`; subject matched `Kalidasa` using `state_IV`; subject matched `Kalidasa` using `register_kavya`
039206,Poetic Truth,2014,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2014-April/039206.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Poetic` using `state_IV`; subject matched `Poetic` using `register_kavya`
039986,Harakare Prayaya kosha,2014,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2014-September/039986.html,IV,,Classical,1,1,subject_pattern,subject matched `kosha` using `state_IV`
039987,{भारतीयविद्वत्परिषत्} Harakare Prayaya kosha,2014,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2014-September/039987.html,IV,,Classical,3,3,subject_pattern,subject matched `kosha` using `state_IV`; subject matched `kosha` using `state_IV`; subject matched `kosha` using `state_IV`
039991,Harakare Prayaya kosha,2014,General scholarly discussion,general discussion,10,https://list.indology.info/pipermail/indology/2014-September/039991.html,IV,,Classical,1,1,subject_pattern,subject matched `kosha` using `state_IV`
041960,training in poetic composition in traditional Sanskrit education?,2015,General scholarly discussion,general discussion,8,https://list.indology.info/pipermail/indology/2015-August/041960.html,IV,kavya,Classical; Kāvya,8,16,subject_pattern,subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`; subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`; subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`
041971,training in poetic composition in traditional Sanskrit education?,2015,General scholarly discussion,general discussion,3,https://list.indology.info/pipermail/indology/2015-September/041971.html,IV,kavya,Classical; Kāvya,3,6,subject_pattern,subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`; subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`; subject matched `poetic` using `state_IV`; subject matched `poetic` using `register_kavya`
042663,A new translation of Andal's poetry,2016,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2016-February/042663.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
044209,PDF Request: Sharma's Elements of Poetry in the Mahābhārata (1964),2016,Bibliographic requests,bibliographic request,1,https://list.indology.info/pipermail/indology/2016-September/044209.html,III; IV,epic; kavya,Classical; Epic; Epic & prolongements; Kāvya,1,4,subject_pattern,subject matched `Mahābhārata` using `state_III`; subject matched `Poetry` using `state_IV`; subject matched `Mahābhārata` using `register_epic`; subject matched `Poetry` using `register_kavya`
044723,The date of Old Tamil Caṅkam poetry,2016,General scholarly discussion,general discussion,6,https://list.indology.info/pipermail/indology/2016-November/044723.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
044722,Query re: guru-ziSya and paramparA,2016,General scholarly discussion,identification/help request,2,https://list.indology.info/pipermail/indology/2016-November/044722.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `poetry` using `state_IV`; subject matched `poetry` using `register_kavya`
045118,announcement reprinted edition of Kāvya in South India. Old Tamil Caṅkam Poetry (2001),2017,Texts and philology,philological discussion,1,https://list.indology.info/pipermail/indology/2017-January/045118.html,IV,kavya,Classical; Kāvya,1,2,subject_pattern,subject matched `Kāvya` using `state_IV`; subject matched `Kāvya` using `register_kavya`
