thread_root_id,thread_subject,year,primary_topic,list_function,thread_length,first_url,renou_states,renou_registers,renou_labels,matched_message_count,match_count,confidence,evidence
050331,"Vyasa Redux, Narrative in Epic Mahabharata ...",2019,Texts and philology,general discussion,1,https://list.indology.info/pipermail/indology/2019-June/050331.html,III,epic; katha,Epic; Epic & prolongements; Kathā,1,3,subject_pattern,subject matched `Mahabharata` using `state_III`; subject matched `Epic` using `register_epic`; subject matched `Narrative` using `register_katha`
051402,Launch of Jātaka Stories database,2019,Digital resources and tools,digital resource/tool,3,https://list.indology.info/pipermail/indology/2019-December/051402.html,,katha,Kathā,3,3,subject_pattern,subject matched `Stories` using `register_katha`; subject matched `Stories` using `register_katha`; subject matched `Stories` using `register_katha`
053848,"Course on the retelling of Rāma's story in Sanskrit literature, and course in Pāṇinian sandhi.",2020,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2020-December/053848.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
053894,"Course on the retelling of Rāma's story in Sanskrit literature, and course in Pāṇinian sandhi.",2021,Announcements and events,announcement/event,1,https://list.indology.info/pipermail/indology/2021-January/053894.html,,katha,Kathā,1,1,subject_pattern,subject matched `story` using `register_katha`
054514,The story of Yajñadatta and the mirror in the Śūraṅgama Sūtra,2021,Texts and philology,philological discussion,4,https://list.indology.info/pipermail/indology/2021-April/054514.html,,katha; sutra,Kathā; Sūtra,4,8,subject_pattern,subject matched `Sūtra` using `register_sutra`; subject matched `story` using `register_katha`; subject matched `Sūtra` using `register_sutra`; subject matched `story` using `register_katha`; subject matched `Sūtra` using `register_sutra`; subject matched `story` using `register_katha`
055067,"Item shared with you: ""Anandavardhana+Dhvanyāloka.pdf""",2021,Bibliographic requests,bibliographic request,3,https://list.indology.info/pipermail/indology/2021-August/055067.html,,katha,Kathā,1,1,subject_pattern,subject matched `stories` using `register_katha`
055073,Bāṇāsura stories,2021,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2021-August/055073.html,,katha,Kathā,1,1,subject_pattern,subject matched `stories` using `register_katha`
055074,Bāṇāsura stories,2021,General scholarly discussion,general discussion,5,https://list.indology.info/pipermail/indology/2021-August/055074.html,,katha,Kathā,2,2,subject_pattern,subject matched `stories` using `register_katha`; subject matched `stories` using `register_katha`
055080,Sanskrit mnemonics?,2021,General scholarly discussion,general discussion,13,https://list.indology.info/pipermail/indology/2021-August/055080.html,,katha,Kathā,1,1,subject_pattern,subject matched `stories` using `register_katha`
055452,Dates of Vāṃana stories in Vāṃana and Brahma Purāṇas,2021,General scholarly discussion,general discussion,1,https://list.indology.info/pipermail/indology/2021-November/055452.html,,katha,Kathā,1,1,subject_pattern,subject matched `stories` using `register_katha`
