slug,year,month,month_name,message_count_index,message_count_mbox,gzip_kb_index,thread_url,date_url,gzip_url
1990-November,1990,11,November,16,16,7,https://list.indology.info/pipermail/indology/1990-November/thread.html,https://list.indology.info/pipermail/indology/1990-November/date.html,https://list.indology.info/pipermail/indology/1990-November.txt.gz
1990-December,1990,12,December,6,6,4,https://list.indology.info/pipermail/indology/1990-December/thread.html,https://list.indology.info/pipermail/indology/1990-December/date.html,https://list.indology.info/pipermail/indology/1990-December.txt.gz
1991-January,1991,1,January,5,5,2,https://list.indology.info/pipermail/indology/1991-January/thread.html,https://list.indology.info/pipermail/indology/1991-January/date.html,https://list.indology.info/pipermail/indology/1991-January.txt.gz
1991-February,1991,2,February,15,15,8,https://list.indology.info/pipermail/indology/1991-February/thread.html,https://list.indology.info/pipermail/indology/1991-February/date.html,https://list.indology.info/pipermail/indology/1991-February.txt.gz
1991-March,1991,3,March,1,1,1,https://list.indology.info/pipermail/indology/1991-March/thread.html,https://list.indology.info/pipermail/indology/1991-March/date.html,https://list.indology.info/pipermail/indology/1991-March.txt.gz
1991-April,1991,4,April,7,7,4,https://list.indology.info/pipermail/indology/1991-April/thread.html,https://list.indology.info/pipermail/indology/1991-April/date.html,https://list.indology.info/pipermail/indology/1991-April.txt.gz
1991-May,1991,5,May,18,18,8,https://list.indology.info/pipermail/indology/1991-May/thread.html,https://list.indology.info/pipermail/indology/1991-May/date.html,https://list.indology.info/pipermail/indology/1991-May.txt.gz
1991-June,1991,6,June,24,24,9,https://list.indology.info/pipermail/indology/1991-June/thread.html,https://list.indology.info/pipermail/indology/1991-June/date.html,https://list.indology.info/pipermail/indology/1991-June.txt.gz
1991-July,1991,7,July,15,15,10,https://list.indology.info/pipermail/indology/1991-July/thread.html,https://list.indology.info/pipermail/indology/1991-July/date.html,https://list.indology.info/pipermail/indology/1991-July.txt.gz
1991-August,1991,8,August,7,7,2,https://list.indology.info/pipermail/indology/1991-August/thread.html,https://list.indology.info/pipermail/indology/1991-August/date.html,https://list.indology.info/pipermail/indology/1991-August.txt.gz
1991-September,1991,9,September,17,17,9,https://list.indology.info/pipermail/indology/1991-September/thread.html,https://list.indology.info/pipermail/indology/1991-September/date.html,https://list.indology.info/pipermail/indology/1991-September.txt.gz
1991-October,1991,10,October,15,15,9,https://list.indology.info/pipermail/indology/1991-October/thread.html,https://list.indology.info/pipermail/indology/1991-October/date.html,https://list.indology.info/pipermail/indology/1991-October.txt.gz
1991-November,1991,11,November,19,19,13,https://list.indology.info/pipermail/indology/1991-November/thread.html,https://list.indology.info/pipermail/indology/1991-November/date.html,https://list.indology.info/pipermail/indology/1991-November.txt.gz
1991-December,1991,12,December,4,4,2,https://list.indology.info/pipermail/indology/1991-December/thread.html,https://list.indology.info/pipermail/indology/1991-December/date.html,https://list.indology.info/pipermail/indology/1991-December.txt.gz
1992-January,1992,1,January,10,10,2,https://list.indology.info/pipermail/indology/1992-January/thread.html,https://list.indology.info/pipermail/indology/1992-January/date.html,https://list.indology.info/pipermail/indology/1992-January.txt.gz
1992-February,1992,2,February,18,18,18,https://list.indology.info/pipermail/indology/1992-February/thread.html,https://list.indology.info/pipermail/indology/1992-February/date.html,https://list.indology.info/pipermail/indology/1992-February.txt.gz
1992-March,1992,3,March,19,19,11,https://list.indology.info/pipermail/indology/1992-March/thread.html,https://list.indology.info/pipermail/indology/1992-March/date.html,https://list.indology.info/pipermail/indology/1992-March.txt.gz
1992-April,1992,4,April,9,9,5,https://list.indology.info/pipermail/indology/1992-April/thread.html,https://list.indology.info/pipermail/indology/1992-April/date.html,https://list.indology.info/pipermail/indology/1992-April.txt.gz
1992-May,1992,5,May,27,27,13,https://list.indology.info/pipermail/indology/1992-May/thread.html,https://list.indology.info/pipermail/indology/1992-May/date.html,https://list.indology.info/pipermail/indology/1992-May.txt.gz
1992-June,1992,6,June,37,37,19,https://list.indology.info/pipermail/indology/1992-June/thread.html,https://list.indology.info/pipermail/indology/1992-June/date.html,https://list.indology.info/pipermail/indology/1992-June.txt.gz
1992-July,1992,7,July,16,16,14,https://list.indology.info/pipermail/indology/1992-July/thread.html,https://list.indology.info/pipermail/indology/1992-July/date.html,https://list.indology.info/pipermail/indology/1992-July.txt.gz
1992-August,1992,8,August,15,15,7,https://list.indology.info/pipermail/indology/1992-August/thread.html,https://list.indology.info/pipermail/indology/1992-August/date.html,https://list.indology.info/pipermail/indology/1992-August.txt.gz
1992-September,1992,9,September,26,26,25,https://list.indology.info/pipermail/indology/1992-September/thread.html,https://list.indology.info/pipermail/indology/1992-September/date.html,https://list.indology.info/pipermail/indology/1992-September.txt.gz
1992-October,1992,10,October,5,5,2,https://list.indology.info/pipermail/indology/1992-October/thread.html,https://list.indology.info/pipermail/indology/1992-October/date.html,https://list.indology.info/pipermail/indology/1992-October.txt.gz
1992-November,1992,11,November,16,16,8,https://list.indology.info/pipermail/indology/1992-November/thread.html,https://list.indology.info/pipermail/indology/1992-November/date.html,https://list.indology.info/pipermail/indology/1992-November.txt.gz
1992-December,1992,12,December,12,12,19,https://list.indology.info/pipermail/indology/1992-December/thread.html,https://list.indology.info/pipermail/indology/1992-December/date.html,https://list.indology.info/pipermail/indology/1992-December.txt.gz
1993-January,1993,1,January,37,37,27,https://list.indology.info/pipermail/indology/1993-January/thread.html,https://list.indology.info/pipermail/indology/1993-January/date.html,https://list.indology.info/pipermail/indology/1993-January.txt.gz
1993-February,1993,2,February,41,41,35,https://list.indology.info/pipermail/indology/1993-February/thread.html,https://list.indology.info/pipermail/indology/1993-February/date.html,https://list.indology.info/pipermail/indology/1993-February.txt.gz
1993-March,1993,3,March,32,32,21,https://list.indology.info/pipermail/indology/1993-March/thread.html,https://list.indology.info/pipermail/indology/1993-March/date.html,https://list.indology.info/pipermail/indology/1993-March.txt.gz
1993-April,1993,4,April,3,3,1,https://list.indology.info/pipermail/indology/1993-April/thread.html,https://list.indology.info/pipermail/indology/1993-April/date.html,https://list.indology.info/pipermail/indology/1993-April.txt.gz
1993-May,1993,5,May,31,31,21,https://list.indology.info/pipermail/indology/1993-May/thread.html,https://list.indology.info/pipermail/indology/1993-May/date.html,https://list.indology.info/pipermail/indology/1993-May.txt.gz
1993-June,1993,6,June,63,63,37,https://list.indology.info/pipermail/indology/1993-June/thread.html,https://list.indology.info/pipermail/indology/1993-June/date.html,https://list.indology.info/pipermail/indology/1993-June.txt.gz
1993-July,1993,7,July,34,34,38,https://list.indology.info/pipermail/indology/1993-July/thread.html,https://list.indology.info/pipermail/indology/1993-July/date.html,https://list.indology.info/pipermail/indology/1993-July.txt.gz
1993-August,1993,8,August,37,37,17,https://list.indology.info/pipermail/indology/1993-August/thread.html,https://list.indology.info/pipermail/indology/1993-August/date.html,https://list.indology.info/pipermail/indology/1993-August.txt.gz
1993-September,1993,9,September,48,48,31,https://list.indology.info/pipermail/indology/1993-September/thread.html,https://list.indology.info/pipermail/indology/1993-September/date.html,https://list.indology.info/pipermail/indology/1993-September.txt.gz
1993-October,1993,10,October,51,51,38,https://list.indology.info/pipermail/indology/1993-October/thread.html,https://list.indology.info/pipermail/indology/1993-October/date.html,https://list.indology.info/pipermail/indology/1993-October.txt.gz
1993-November,1993,11,November,51,51,53,https://list.indology.info/pipermail/indology/1993-November/thread.html,https://list.indology.info/pipermail/indology/1993-November/date.html,https://list.indology.info/pipermail/indology/1993-November.txt.gz
1993-December,1993,12,December,45,45,29,https://list.indology.info/pipermail/indology/1993-December/thread.html,https://list.indology.info/pipermail/indology/1993-December/date.html,https://list.indology.info/pipermail/indology/1993-December.txt.gz
1994-January,1994,1,January,31,31,14,https://list.indology.info/pipermail/indology/1994-January/thread.html,https://list.indology.info/pipermail/indology/1994-January/date.html,https://list.indology.info/pipermail/indology/1994-January.txt.gz
1994-February,1994,2,February,36,36,23,https://list.indology.info/pipermail/indology/1994-February/thread.html,https://list.indology.info/pipermail/indology/1994-February/date.html,https://list.indology.info/pipermail/indology/1994-February.txt.gz
1994-March,1994,3,March,56,56,38,https://list.indology.info/pipermail/indology/1994-March/thread.html,https://list.indology.info/pipermail/indology/1994-March/date.html,https://list.indology.info/pipermail/indology/1994-March.txt.gz
1994-April,1994,4,April,68,68,30,https://list.indology.info/pipermail/indology/1994-April/thread.html,https://list.indology.info/pipermail/indology/1994-April/date.html,https://list.indology.info/pipermail/indology/1994-April.txt.gz
1994-May,1994,5,May,22,22,17,https://list.indology.info/pipermail/indology/1994-May/thread.html,https://list.indology.info/pipermail/indology/1994-May/date.html,https://list.indology.info/pipermail/indology/1994-May.txt.gz
1994-June,1994,6,June,29,29,20,https://list.indology.info/pipermail/indology/1994-June/thread.html,https://list.indology.info/pipermail/indology/1994-June/date.html,https://list.indology.info/pipermail/indology/1994-June.txt.gz
1994-July,1994,7,July,36,36,30,https://list.indology.info/pipermail/indology/1994-July/thread.html,https://list.indology.info/pipermail/indology/1994-July/date.html,https://list.indology.info/pipermail/indology/1994-July.txt.gz
1994-August,1994,8,August,72,72,79,https://list.indology.info/pipermail/indology/1994-August/thread.html,https://list.indology.info/pipermail/indology/1994-August/date.html,https://list.indology.info/pipermail/indology/1994-August.txt.gz
1994-September,1994,9,September,197,197,134,https://list.indology.info/pipermail/indology/1994-September/thread.html,https://list.indology.info/pipermail/indology/1994-September/date.html,https://list.indology.info/pipermail/indology/1994-September.txt.gz
1994-October,1994,10,October,103,103,63,https://list.indology.info/pipermail/indology/1994-October/thread.html,https://list.indology.info/pipermail/indology/1994-October/date.html,https://list.indology.info/pipermail/indology/1994-October.txt.gz
1994-November,1994,11,November,140,140,85,https://list.indology.info/pipermail/indology/1994-November/thread.html,https://list.indology.info/pipermail/indology/1994-November/date.html,https://list.indology.info/pipermail/indology/1994-November.txt.gz
1994-December,1994,12,December,74,74,55,https://list.indology.info/pipermail/indology/1994-December/thread.html,https://list.indology.info/pipermail/indology/1994-December/date.html,https://list.indology.info/pipermail/indology/1994-December.txt.gz
1995-January,1995,1,January,152,152,83,https://list.indology.info/pipermail/indology/1995-January/thread.html,https://list.indology.info/pipermail/indology/1995-January/date.html,https://list.indology.info/pipermail/indology/1995-January.txt.gz
1995-February,1995,2,February,240,240,170,https://list.indology.info/pipermail/indology/1995-February/thread.html,https://list.indology.info/pipermail/indology/1995-February/date.html,https://list.indology.info/pipermail/indology/1995-February.txt.gz
1995-March,1995,3,March,154,154,105,https://list.indology.info/pipermail/indology/1995-March/thread.html,https://list.indology.info/pipermail/indology/1995-March/date.html,https://list.indology.info/pipermail/indology/1995-March.txt.gz
1995-April,1995,4,April,131,131,73,https://list.indology.info/pipermail/indology/1995-April/thread.html,https://list.indology.info/pipermail/indology/1995-April/date.html,https://list.indology.info/pipermail/indology/1995-April.txt.gz
1995-May,1995,5,May,156,156,87,https://list.indology.info/pipermail/indology/1995-May/thread.html,https://list.indology.info/pipermail/indology/1995-May/date.html,https://list.indology.info/pipermail/indology/1995-May.txt.gz
1995-June,1995,6,June,167,167,106,https://list.indology.info/pipermail/indology/1995-June/thread.html,https://list.indology.info/pipermail/indology/1995-June/date.html,https://list.indology.info/pipermail/indology/1995-June.txt.gz
1995-July,1995,7,July,156,156,116,https://list.indology.info/pipermail/indology/1995-July/thread.html,https://list.indology.info/pipermail/indology/1995-July/date.html,https://list.indology.info/pipermail/indology/1995-July.txt.gz
1995-August,1995,8,August,257,257,149,https://list.indology.info/pipermail/indology/1995-August/thread.html,https://list.indology.info/pipermail/indology/1995-August/date.html,https://list.indology.info/pipermail/indology/1995-August.txt.gz
1995-September,1995,9,September,124,124,68,https://list.indology.info/pipermail/indology/1995-September/thread.html,https://list.indology.info/pipermail/indology/1995-September/date.html,https://list.indology.info/pipermail/indology/1995-September.txt.gz
1995-October,1995,10,October,232,232,116,https://list.indology.info/pipermail/indology/1995-October/thread.html,https://list.indology.info/pipermail/indology/1995-October/date.html,https://list.indology.info/pipermail/indology/1995-October.txt.gz
1995-November,1995,11,November,229,229,172,https://list.indology.info/pipermail/indology/1995-November/thread.html,https://list.indology.info/pipermail/indology/1995-November/date.html,https://list.indology.info/pipermail/indology/1995-November.txt.gz
1995-December,1995,12,December,178,178,179,https://list.indology.info/pipermail/indology/1995-December/thread.html,https://list.indology.info/pipermail/indology/1995-December/date.html,https://list.indology.info/pipermail/indology/1995-December.txt.gz
1996-January,1996,1,January,125,125,94,https://list.indology.info/pipermail/indology/1996-January/thread.html,https://list.indology.info/pipermail/indology/1996-January/date.html,https://list.indology.info/pipermail/indology/1996-January.txt.gz
1996-February,1996,2,February,317,317,178,https://list.indology.info/pipermail/indology/1996-February/thread.html,https://list.indology.info/pipermail/indology/1996-February/date.html,https://list.indology.info/pipermail/indology/1996-February.txt.gz
1996-March,1996,3,March,274,274,133,https://list.indology.info/pipermail/indology/1996-March/thread.html,https://list.indology.info/pipermail/indology/1996-March/date.html,https://list.indology.info/pipermail/indology/1996-March.txt.gz
1996-April,1996,4,April,248,248,127,https://list.indology.info/pipermail/indology/1996-April/thread.html,https://list.indology.info/pipermail/indology/1996-April/date.html,https://list.indology.info/pipermail/indology/1996-April.txt.gz
1996-May,1996,5,May,389,389,259,https://list.indology.info/pipermail/indology/1996-May/thread.html,https://list.indology.info/pipermail/indology/1996-May/date.html,https://list.indology.info/pipermail/indology/1996-May.txt.gz
1996-June,1996,6,June,144,144,76,https://list.indology.info/pipermail/indology/1996-June/thread.html,https://list.indology.info/pipermail/indology/1996-June/date.html,https://list.indology.info/pipermail/indology/1996-June.txt.gz
1996-July,1996,7,July,131,131,65,https://list.indology.info/pipermail/indology/1996-July/thread.html,https://list.indology.info/pipermail/indology/1996-July/date.html,https://list.indology.info/pipermail/indology/1996-July.txt.gz
1996-August,1996,8,August,191,191,105,https://list.indology.info/pipermail/indology/1996-August/thread.html,https://list.indology.info/pipermail/indology/1996-August/date.html,https://list.indology.info/pipermail/indology/1996-August.txt.gz
1996-September,1996,9,September,162,162,123,https://list.indology.info/pipermail/indology/1996-September/thread.html,https://list.indology.info/pipermail/indology/1996-September/date.html,https://list.indology.info/pipermail/indology/1996-September.txt.gz
1996-October,1996,10,October,180,180,111,https://list.indology.info/pipermail/indology/1996-October/thread.html,https://list.indology.info/pipermail/indology/1996-October/date.html,https://list.indology.info/pipermail/indology/1996-October.txt.gz
1996-November,1996,11,November,298,298,223,https://list.indology.info/pipermail/indology/1996-November/thread.html,https://list.indology.info/pipermail/indology/1996-November/date.html,https://list.indology.info/pipermail/indology/1996-November.txt.gz
1996-December,1996,12,December,295,295,191,https://list.indology.info/pipermail/indology/1996-December/thread.html,https://list.indology.info/pipermail/indology/1996-December/date.html,https://list.indology.info/pipermail/indology/1996-December.txt.gz
1997-January,1997,1,January,189,189,104,https://list.indology.info/pipermail/indology/1997-January/thread.html,https://list.indology.info/pipermail/indology/1997-January/date.html,https://list.indology.info/pipermail/indology/1997-January.txt.gz
1997-February,1997,2,February,319,319,169,https://list.indology.info/pipermail/indology/1997-February/thread.html,https://list.indology.info/pipermail/indology/1997-February/date.html,https://list.indology.info/pipermail/indology/1997-February.txt.gz
1997-March,1997,3,March,370,370,198,https://list.indology.info/pipermail/indology/1997-March/thread.html,https://list.indology.info/pipermail/indology/1997-March/date.html,https://list.indology.info/pipermail/indology/1997-March.txt.gz
1997-April,1997,4,April,467,467,293,https://list.indology.info/pipermail/indology/1997-April/thread.html,https://list.indology.info/pipermail/indology/1997-April/date.html,https://list.indology.info/pipermail/indology/1997-April.txt.gz
1997-May,1997,5,May,355,355,204,https://list.indology.info/pipermail/indology/1997-May/thread.html,https://list.indology.info/pipermail/indology/1997-May/date.html,https://list.indology.info/pipermail/indology/1997-May.txt.gz
1997-June,1997,6,June,378,378,247,https://list.indology.info/pipermail/indology/1997-June/thread.html,https://list.indology.info/pipermail/indology/1997-June/date.html,https://list.indology.info/pipermail/indology/1997-June.txt.gz
1997-July,1997,7,July,179,179,102,https://list.indology.info/pipermail/indology/1997-July/thread.html,https://list.indology.info/pipermail/indology/1997-July/date.html,https://list.indology.info/pipermail/indology/1997-July.txt.gz
1997-August,1997,8,August,157,157,85,https://list.indology.info/pipermail/indology/1997-August/thread.html,https://list.indology.info/pipermail/indology/1997-August/date.html,https://list.indology.info/pipermail/indology/1997-August.txt.gz
1997-September,1997,9,September,391,391,234,https://list.indology.info/pipermail/indology/1997-September/thread.html,https://list.indology.info/pipermail/indology/1997-September/date.html,https://list.indology.info/pipermail/indology/1997-September.txt.gz
1997-October,1997,10,October,248,248,307,https://list.indology.info/pipermail/indology/1997-October/thread.html,https://list.indology.info/pipermail/indology/1997-October/date.html,https://list.indology.info/pipermail/indology/1997-October.txt.gz
1997-November,1997,11,November,345,345,191,https://list.indology.info/pipermail/indology/1997-November/thread.html,https://list.indology.info/pipermail/indology/1997-November/date.html,https://list.indology.info/pipermail/indology/1997-November.txt.gz
1997-December,1997,12,December,227,227,123,https://list.indology.info/pipermail/indology/1997-December/thread.html,https://list.indology.info/pipermail/indology/1997-December/date.html,https://list.indology.info/pipermail/indology/1997-December.txt.gz
1998-January,1998,1,January,370,370,192,https://list.indology.info/pipermail/indology/1998-January/thread.html,https://list.indology.info/pipermail/indology/1998-January/date.html,https://list.indology.info/pipermail/indology/1998-January.txt.gz
1998-February,1998,2,February,482,482,301,https://list.indology.info/pipermail/indology/1998-February/thread.html,https://list.indology.info/pipermail/indology/1998-February/date.html,https://list.indology.info/pipermail/indology/1998-February.txt.gz
1998-March,1998,3,March,483,483,372,https://list.indology.info/pipermail/indology/1998-March/thread.html,https://list.indology.info/pipermail/indology/1998-March/date.html,https://list.indology.info/pipermail/indology/1998-March.txt.gz
1998-April,1998,4,April,353,353,267,https://list.indology.info/pipermail/indology/1998-April/thread.html,https://list.indology.info/pipermail/indology/1998-April/date.html,https://list.indology.info/pipermail/indology/1998-April.txt.gz
1998-May,1998,5,May,651,651,447,https://list.indology.info/pipermail/indology/1998-May/thread.html,https://list.indology.info/pipermail/indology/1998-May/date.html,https://list.indology.info/pipermail/indology/1998-May.txt.gz
1998-June,1998,6,June,437,437,285,https://list.indology.info/pipermail/indology/1998-June/thread.html,https://list.indology.info/pipermail/indology/1998-June/date.html,https://list.indology.info/pipermail/indology/1998-June.txt.gz
1998-July,1998,7,July,316,316,177,https://list.indology.info/pipermail/indology/1998-July/thread.html,https://list.indology.info/pipermail/indology/1998-July/date.html,https://list.indology.info/pipermail/indology/1998-July.txt.gz
1998-August,1998,8,August,88,88,53,https://list.indology.info/pipermail/indology/1998-August/thread.html,https://list.indology.info/pipermail/indology/1998-August/date.html,https://list.indology.info/pipermail/indology/1998-August.txt.gz
1998-September,1998,9,September,159,159,75,https://list.indology.info/pipermail/indology/1998-September/thread.html,https://list.indology.info/pipermail/indology/1998-September/date.html,https://list.indology.info/pipermail/indology/1998-September.txt.gz
1998-October,1998,10,October,289,289,151,https://list.indology.info/pipermail/indology/1998-October/thread.html,https://list.indology.info/pipermail/indology/1998-October/date.html,https://list.indology.info/pipermail/indology/1998-October.txt.gz
1998-November,1998,11,November,440,440,294,https://list.indology.info/pipermail/indology/1998-November/thread.html,https://list.indology.info/pipermail/indology/1998-November/date.html,https://list.indology.info/pipermail/indology/1998-November.txt.gz
1998-December,1998,12,December,641,641,387,https://list.indology.info/pipermail/indology/1998-December/thread.html,https://list.indology.info/pipermail/indology/1998-December/date.html,https://list.indology.info/pipermail/indology/1998-December.txt.gz
1999-January,1999,1,January,661,661,391,https://list.indology.info/pipermail/indology/1999-January/thread.html,https://list.indology.info/pipermail/indology/1999-January/date.html,https://list.indology.info/pipermail/indology/1999-January.txt.gz
1999-February,1999,2,February,545,545,305,https://list.indology.info/pipermail/indology/1999-February/thread.html,https://list.indology.info/pipermail/indology/1999-February/date.html,https://list.indology.info/pipermail/indology/1999-February.txt.gz
1999-March,1999,3,March,311,311,186,https://list.indology.info/pipermail/indology/1999-March/thread.html,https://list.indology.info/pipermail/indology/1999-March/date.html,https://list.indology.info/pipermail/indology/1999-March.txt.gz
1999-April,1999,4,April,300,300,146,https://list.indology.info/pipermail/indology/1999-April/thread.html,https://list.indology.info/pipermail/indology/1999-April/date.html,https://list.indology.info/pipermail/indology/1999-April.txt.gz
1999-May,1999,5,May,659,659,401,https://list.indology.info/pipermail/indology/1999-May/thread.html,https://list.indology.info/pipermail/indology/1999-May/date.html,https://list.indology.info/pipermail/indology/1999-May.txt.gz
1999-June,1999,6,June,520,520,291,https://list.indology.info/pipermail/indology/1999-June/thread.html,https://list.indology.info/pipermail/indology/1999-June/date.html,https://list.indology.info/pipermail/indology/1999-June.txt.gz
1999-July,1999,7,July,139,139,76,https://list.indology.info/pipermail/indology/1999-July/thread.html,https://list.indology.info/pipermail/indology/1999-July/date.html,https://list.indology.info/pipermail/indology/1999-July.txt.gz
1999-August,1999,8,August,172,172,81,https://list.indology.info/pipermail/indology/1999-August/thread.html,https://list.indology.info/pipermail/indology/1999-August/date.html,https://list.indology.info/pipermail/indology/1999-August.txt.gz
1999-September,1999,9,September,421,421,303,https://list.indology.info/pipermail/indology/1999-September/thread.html,https://list.indology.info/pipermail/indology/1999-September/date.html,https://list.indology.info/pipermail/indology/1999-September.txt.gz
1999-October,1999,10,October,253,253,131,https://list.indology.info/pipermail/indology/1999-October/thread.html,https://list.indology.info/pipermail/indology/1999-October/date.html,https://list.indology.info/pipermail/indology/1999-October.txt.gz
1999-November,1999,11,November,409,409,225,https://list.indology.info/pipermail/indology/1999-November/thread.html,https://list.indology.info/pipermail/indology/1999-November/date.html,https://list.indology.info/pipermail/indology/1999-November.txt.gz
1999-December,1999,12,December,322,322,185,https://list.indology.info/pipermail/indology/1999-December/thread.html,https://list.indology.info/pipermail/indology/1999-December/date.html,https://list.indology.info/pipermail/indology/1999-December.txt.gz
2000-January,2000,1,January,426,426,259,https://list.indology.info/pipermail/indology/2000-January/thread.html,https://list.indology.info/pipermail/indology/2000-January/date.html,https://list.indology.info/pipermail/indology/2000-January.txt.gz
2000-February,2000,2,February,283,283,142,https://list.indology.info/pipermail/indology/2000-February/thread.html,https://list.indology.info/pipermail/indology/2000-February/date.html,https://list.indology.info/pipermail/indology/2000-February.txt.gz
2000-March,2000,3,March,579,579,406,https://list.indology.info/pipermail/indology/2000-March/thread.html,https://list.indology.info/pipermail/indology/2000-March/date.html,https://list.indology.info/pipermail/indology/2000-March.txt.gz
2000-April,2000,4,April,296,296,153,https://list.indology.info/pipermail/indology/2000-April/thread.html,https://list.indology.info/pipermail/indology/2000-April/date.html,https://list.indology.info/pipermail/indology/2000-April.txt.gz
2000-May,2000,5,May,301,301,179,https://list.indology.info/pipermail/indology/2000-May/thread.html,https://list.indology.info/pipermail/indology/2000-May/date.html,https://list.indology.info/pipermail/indology/2000-May.txt.gz
2000-June,2000,6,June,244,244,142,https://list.indology.info/pipermail/indology/2000-June/thread.html,https://list.indology.info/pipermail/indology/2000-June/date.html,https://list.indology.info/pipermail/indology/2000-June.txt.gz
2000-July,2000,7,July,488,488,331,https://list.indology.info/pipermail/indology/2000-July/thread.html,https://list.indology.info/pipermail/indology/2000-July/date.html,https://list.indology.info/pipermail/indology/2000-July.txt.gz
2000-August,2000,8,August,332,332,225,https://list.indology.info/pipermail/indology/2000-August/thread.html,https://list.indology.info/pipermail/indology/2000-August/date.html,https://list.indology.info/pipermail/indology/2000-August.txt.gz
2000-September,2000,9,September,375,375,206,https://list.indology.info/pipermail/indology/2000-September/thread.html,https://list.indology.info/pipermail/indology/2000-September/date.html,https://list.indology.info/pipermail/indology/2000-September.txt.gz
2000-October,2000,10,October,597,597,436,https://list.indology.info/pipermail/indology/2000-October/thread.html,https://list.indology.info/pipermail/indology/2000-October/date.html,https://list.indology.info/pipermail/indology/2000-October.txt.gz
2000-November,2000,11,November,623,623,416,https://list.indology.info/pipermail/indology/2000-November/thread.html,https://list.indology.info/pipermail/indology/2000-November/date.html,https://list.indology.info/pipermail/indology/2000-November.txt.gz
2000-December,2000,12,December,647,647,451,https://list.indology.info/pipermail/indology/2000-December/thread.html,https://list.indology.info/pipermail/indology/2000-December/date.html,https://list.indology.info/pipermail/indology/2000-December.txt.gz
2001-January,2001,1,January,334,334,216,https://list.indology.info/pipermail/indology/2001-January/thread.html,https://list.indology.info/pipermail/indology/2001-January/date.html,https://list.indology.info/pipermail/indology/2001-January.txt.gz
2001-February,2001,2,February,415,415,234,https://list.indology.info/pipermail/indology/2001-February/thread.html,https://list.indology.info/pipermail/indology/2001-February/date.html,https://list.indology.info/pipermail/indology/2001-February.txt.gz
2001-March,2001,3,March,397,397,244,https://list.indology.info/pipermail/indology/2001-March/thread.html,https://list.indology.info/pipermail/indology/2001-March/date.html,https://list.indology.info/pipermail/indology/2001-March.txt.gz
2001-April,2001,4,April,278,278,170,https://list.indology.info/pipermail/indology/2001-April/thread.html,https://list.indology.info/pipermail/indology/2001-April/date.html,https://list.indology.info/pipermail/indology/2001-April.txt.gz
2001-July,2001,7,July,31,31,14,https://list.indology.info/pipermail/indology/2001-July/thread.html,https://list.indology.info/pipermail/indology/2001-July/date.html,https://list.indology.info/pipermail/indology/2001-July.txt.gz
2001-August,2001,8,August,72,72,42,https://list.indology.info/pipermail/indology/2001-August/thread.html,https://list.indology.info/pipermail/indology/2001-August/date.html,https://list.indology.info/pipermail/indology/2001-August.txt.gz
2001-September,2001,9,September,51,51,25,https://list.indology.info/pipermail/indology/2001-September/thread.html,https://list.indology.info/pipermail/indology/2001-September/date.html,https://list.indology.info/pipermail/indology/2001-September.txt.gz
2001-October,2001,10,October,46,46,25,https://list.indology.info/pipermail/indology/2001-October/thread.html,https://list.indology.info/pipermail/indology/2001-October/date.html,https://list.indology.info/pipermail/indology/2001-October.txt.gz
2001-November,2001,11,November,54,54,29,https://list.indology.info/pipermail/indology/2001-November/thread.html,https://list.indology.info/pipermail/indology/2001-November/date.html,https://list.indology.info/pipermail/indology/2001-November.txt.gz
2001-December,2001,12,December,53,53,37,https://list.indology.info/pipermail/indology/2001-December/thread.html,https://list.indology.info/pipermail/indology/2001-December/date.html,https://list.indology.info/pipermail/indology/2001-December.txt.gz
2002-January,2002,1,January,119,119,56,https://list.indology.info/pipermail/indology/2002-January/thread.html,https://list.indology.info/pipermail/indology/2002-January/date.html,https://list.indology.info/pipermail/indology/2002-January.txt.gz
2002-February,2002,2,February,102,102,52,https://list.indology.info/pipermail/indology/2002-February/thread.html,https://list.indology.info/pipermail/indology/2002-February/date.html,https://list.indology.info/pipermail/indology/2002-February.txt.gz
2002-March,2002,3,March,81,81,34,https://list.indology.info/pipermail/indology/2002-March/thread.html,https://list.indology.info/pipermail/indology/2002-March/date.html,https://list.indology.info/pipermail/indology/2002-March.txt.gz
2002-April,2002,4,April,80,80,39,https://list.indology.info/pipermail/indology/2002-April/thread.html,https://list.indology.info/pipermail/indology/2002-April/date.html,https://list.indology.info/pipermail/indology/2002-April.txt.gz
2002-May,2002,5,May,41,41,27,https://list.indology.info/pipermail/indology/2002-May/thread.html,https://list.indology.info/pipermail/indology/2002-May/date.html,https://list.indology.info/pipermail/indology/2002-May.txt.gz
2002-June,2002,6,June,27,27,16,https://list.indology.info/pipermail/indology/2002-June/thread.html,https://list.indology.info/pipermail/indology/2002-June/date.html,https://list.indology.info/pipermail/indology/2002-June.txt.gz
2002-July,2002,7,July,56,56,25,https://list.indology.info/pipermail/indology/2002-July/thread.html,https://list.indology.info/pipermail/indology/2002-July/date.html,https://list.indology.info/pipermail/indology/2002-July.txt.gz
2002-August,2002,8,August,42,42,18,https://list.indology.info/pipermail/indology/2002-August/thread.html,https://list.indology.info/pipermail/indology/2002-August/date.html,https://list.indology.info/pipermail/indology/2002-August.txt.gz
