presentation_id,year,series,title,l1,l2,l3,l4,source,confidence,why
PRES_R_538a59b0,2024,Roerich Readings,О нарративной символике бронзовой фигурки танцующего Бала-Кришны,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_36b9c648,2024,Roerich Readings,Ирония в пьесе Ватсараджи «Киратарджуния» (XII в.),unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_21c03257,2024,Roerich Readings,Принципы построения верениц древнеиндийских имён в «Вишнусахасранаме» («Махабхарата» XII.135),unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_1bc106d7,2024,Roerich Readings,Многообразие культурных традиций и влияний в средневековой Индии: от династий до социальных изменений,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_dbd4c427,2024,Roerich Readings,Угроза монгольских вторжений в Японию глазами Нитирэна,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_e8cc370f,2024,Roerich Readings,Ю.Н. Рерих о происхождении монгольской письменности,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_098db71b,2025,Roerich Readings,Аланкара как аспект стилистики текста,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_ac821d1e,2025,Roerich Readings,", О. В. Лундышева (РНБ Сектор восточных фондов Отдела рукописей; ИКВИА НИУ ВШЭ, Санкт-Петербург - Москва). Prasādapratibhodbhava (Śatapañcāśatka) Матричеты: тохарский перевод и комментарий",unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_6f04966b,2025,Roerich Readings,Этапы сложения имперской идеологии у средневековых монголов,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_7197067c,2025,Roerich Readings,Описание Центральной Азии в «Хождении в пять индийских царств»,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_951ca52b,2025,Roerich Readings,Представления пуран о священном тексте как культовом предмете,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_a1bd733f,2025,Roerich Readings,О теории просодии в «Натьяшастре»,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_d489418f,2025,Roerich Readings,Выкуп невесты (śulka) в Древней Индии: шастрическая и эпическая традиции,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_af3c3ec4,2025,Roerich Readings,Треугольник Паскаля или Пингалы?,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_47c32666,2025,Roerich Readings,Яджня Ригведы и «другая яджня» палийского канона,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_69aea57c,2025,Roerich Readings,Индийские шастры с точки зрения современной методологии познания,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
PRES_R_aef57a45,2025,Roerich Readings,Рецепция Маджджхима-никаи в рукописях Э. Гуссерля,unspecified,unspecified,unspecified,unspecified,baseline_remapped,0.0,Mapped from old baseline
