confidence,matched_field,matched_field_text,matched_term,presentation_id,public_path,renou_axis,renou_code,renou_label,rule_id,series,source_url,title,year
title_tag_pattern,title,,эпическ,PRES_12417b5ae3,p/opyt-peredachi-epicheskoi-shloki-v-russkoi-perevodcheskoi-traditsii.html,register,epic,Epic,register_epic,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Опыт передачи эпической шлоки в русской переводческой традиции,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_12417b5ae3,p/opyt-peredachi-epicheskoi-shloki-v-russkoi-perevodcheskoi-traditsii.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Опыт передачи эпической шлоки в русской переводческой традиции,2019
title_tag_pattern,title,,палий,PRES_17e399955c,p/mesto-besedy-o-subekte-pudgale-v-strukture-paliiskogo-kanona-i-v-istorii-buddiiskoi-filosofii.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Место «Беседы о субъекте-пудгале» в структуре палийского канона и в истории буддийской философии,2019
title_tag_pattern,title,,будд,PRES_17e399955c,p/mesto-besedy-o-subekte-pudgale-v-strukture-paliiskogo-kanona-i-v-istorii-buddiiskoi-filosofii.html,register,bauddha,Bauddha,register_bauddha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Место «Беседы о субъекте-пудгале» в структуре палийского канона и в истории буддийской философии,2019
title_tag_pattern,title,,драм,PRES_220562c90f,p/fenomen-nedoskazannoi-rechi-ardkhokti-v-sanskritskoi-drame.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Феномен недосказанной речи ардхокти в санскритской драме,2019
title_tag_pattern,title,,драм,PRES_220562c90f,p/fenomen-nedoskazannoi-rechi-ardkhokti-v-sanskritskoi-drame.html,register,natya,Nāṭya,register_natya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Феномен недосказанной речи ардхокти в санскритской драме,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_220562c90f,p/fenomen-nedoskazannoi-rechi-ardkhokti-v-sanskritskoi-drame.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Феномен недосказанной речи ардхокти в санскритской драме,2019
title_tag_pattern,title,,тантр,PRES_3e056063d9,p/sarvaj-a-bh-vsevedushchii-i-sinkreticheskii-yazyk-kalachakra-tantry.html,state,III,Epic & prolongements,state_III,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Sarvajña-bhāṣā — всеведущий и синкретический язык Калачакра-тантры,2019
title_tag_pattern,title,,тантр,PRES_3e056063d9,p/sarvaj-a-bh-vsevedushchii-i-sinkreticheskii-yazyk-kalachakra-tantry.html,register,tantra,Tantra,register_tantra,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Sarvajña-bhāṣā — всеведущий и синкретический язык Калачакра-тантры,2019
title_tag_pattern,title,,стих,PRES_40c79b3a10,p/o-stikhakh-pripisyvaemykh-bkhartrikhari.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,"О стихах, приписываемых Бхартрихари",2019
title_tag_pattern,title,,стих,PRES_40c79b3a10,p/o-stikhakh-pripisyvaemykh-bkhartrikhari.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,"О стихах, приписываемых Бхартрихари",2019
title_tag_pattern,title,,Атхарвавед,PRES_4468815627,p/atkharvaveda-1-2-shaunaka-dopolnenie-k-perevodam.html,state,I,Vedic,state_I,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Атхарваведа 1.2. (Шаунака): дополнение к переводам,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_4468815627,p/atkharvaveda-1-2-shaunaka-dopolnenie-k-perevodam.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Атхарваведа 1.2. (Шаунака): дополнение к переводам,2019
title_tag_pattern,title,,Атхарвав,PRES_4468815627,p/atkharvaveda-1-2-shaunaka-dopolnenie-k-perevodam.html,register,atharva,Atharvaveda,register_atharva,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Атхарваведа 1.2. (Шаунака): дополнение к переводам,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_4468815627,p/atkharvaveda-1-2-shaunaka-dopolnenie-k-perevodam.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Атхарваведа 1.2. (Шаунака): дополнение к переводам,2019
title_tag_pattern,title,,будд,PRES_4855e1d50a,p/sotsiovozrastnaya-initsiatsiya-i-monasheskoe-posvyashchenie-v-nevarskom-buddizme.html,state,V,Buddhist / Jaina,state_V,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Социовозрастная инициация и монашеское посвящение в неварском буддизме,2019
title_tag_pattern,title,,будд,PRES_4855e1d50a,p/sotsiovozrastnaya-initsiatsiya-i-monasheskoe-posvyashchenie-v-nevarskom-buddizme.html,register,bauddha,Bauddha,register_bauddha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Социовозрастная инициация и монашеское посвящение в неварском буддизме,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_4da8793f25,p/syuzhet-vstrechi-s-dipankaroi-funktsionalnaya-rol-v-tekstovoi-traditsii-i-vozmozhnye-genetichesk.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Сюжет встречи с Дипанкарой: функциональная роль в текстовой традиции и возможные генетические связи,2019
title_tag_pattern,title,,Сюжет,PRES_4da8793f25,p/syuzhet-vstrechi-s-dipankaroi-funktsionalnaya-rol-v-tekstovoi-traditsii-i-vozmozhnye-genetichesk.html,register,katha,Kathā,register_katha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Сюжет встречи с Дипанкарой: функциональная роль в текстовой традиции и возможные генетические связи,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_4da8793f25,p/syuzhet-vstrechi-s-dipankaroi-funktsionalnaya-rol-v-tekstovoi-traditsii-i-vozmozhnye-genetichesk.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Сюжет встречи с Дипанкарой: функциональная роль в текстовой традиции и возможные генетические связи,2019
title_tag_pattern,title,,катх,PRES_559936c99d,p/indiiskie-yazyki-i-narrativy-na-mavrikii-rama-katkha-i-poeziya-na-bkhodzhpuri.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Индийские языки и нарративы на Маврикии: Рама-катха и поэзия на бходжпури,2019
title_tag_pattern,title,,катх,PRES_559936c99d,p/indiiskie-yazyki-i-narrativy-na-mavrikii-rama-katkha-i-poeziya-na-bkhodzhpuri.html,register,katha,Kathā,register_katha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Индийские языки и нарративы на Маврикии: Рама-катха и поэзия на бходжпури,2019
title_tag_pattern,title,,поэз,PRES_559936c99d,p/indiiskie-yazyki-i-narrativy-na-mavrikii-rama-katkha-i-poeziya-na-bkhodzhpuri.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Индийские языки и нарративы на Маврикии: Рама-катха и поэзия на бходжпури,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_5828dbb0bc,p/struktura-charya-giti.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Структура «Чарья-гити»,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_5828dbb0bc,p/struktura-charya-giti.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Структура «Чарья-гити»,2019
title_tag_pattern,title,,поэз,PRES_62cf077e75,p/zachin-v-severoindiiskoi-poezii-bkhakti.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Зачин» в североиндийской поэзии бхакти,2019
title_tag_pattern,title,,поэз,PRES_62cf077e75,p/zachin-v-severoindiiskoi-poezii-bkhakti.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Зачин» в североиндийской поэзии бхакти,2019
title_tag_pattern,title,,тантр,PRES_6916d4ad70,p/chetyre-naroda-v-iogini-tantre.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Четыре народа в «Йогини-тантре»,2019
title_tag_pattern,title,,тантр,PRES_6916d4ad70,p/chetyre-naroda-v-iogini-tantre.html,register,tantra,Tantra,register_tantra,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Четыре народа в «Йогини-тантре»,2019
title_tag_pattern,title,,Рамаян,PRES_790adfed32,p/otnoshenie-k-zhenshchine-v-epose-na-primere-ramayany-valmiki-adbkhuta-ramayany-i-adkhyatma-ramay.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,"Отношение к женщине в эпосе (на примере «Рамаяны» Вальмики, «Адбхута Рамаяны» и «Адхьятма Рамаяны»)",2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_790adfed32,p/otnoshenie-k-zhenshchine-v-epose-na-primere-ramayany-valmiki-adbkhuta-ramayany-i-adkhyatma-ramay.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,"Отношение к женщине в эпосе (на примере «Рамаяны» Вальмики, «Адбхута Рамаяны» и «Адхьятма Рамаяны»)",2019
title_tag_pattern,title,,эпос,PRES_790adfed32,p/otnoshenie-k-zhenshchine-v-epose-na-primere-ramayany-valmiki-adbkhuta-ramayany-i-adkhyatma-ramay.html,register,epic,Epic,register_epic,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,"Отношение к женщине в эпосе (на примере «Рамаяны» Вальмики, «Адбхута Рамаяны» и «Адхьятма Рамаяны»)",2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_790adfed32,p/otnoshenie-k-zhenshchine-v-epose-na-primere-ramayany-valmiki-adbkhuta-ramayany-i-adkhyatma-ramay.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,"Отношение к женщине в эпосе (на примере «Рамаяны» Вальмики, «Адбхута Рамаяны» и «Адхьятма Рамаяны»)",2019
title_tag_pattern,title,,сюжет,PRES_890d18051e,p/osnovnye-syuzhety-i-personazhi-indiiskogo-teatra-tenei.html,register,katha,Kathā,register_katha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Основные сюжеты и персонажи индийского театра теней,2019
title_tag_pattern,title,,театр,PRES_890d18051e,p/osnovnye-syuzhety-i-personazhi-indiiskogo-teatra-tenei.html,register,natya,Nāṭya,register_natya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Основные сюжеты и персонажи индийского театра теней,2019
title_tag_pattern,title,,грамматик,PRES_89290bf4b4,p/paribkhasha-interpretatsionnye-pravila-grammatiki-panini.html,state,II,Pāṇinian,state_II,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Парибхаша — интерпретационные правила грамматики Панини,2019
title_tag_pattern,title,,грамматик,PRES_89290bf4b4,p/paribkhasha-interpretatsionnye-pravila-grammatiki-panini.html,register,vyakarana,Vyākaraṇa,register_vyakarana,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Парибхаша — интерпретационные правила грамматики Панини,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_8c7d8555e5,p/reministsentsii-mifa-vala-v-pripamirskom-regione.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Реминисценции мифа Вала в припамирском регионе,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_8c7d8555e5,p/reministsentsii-mifa-vala-v-pripamirskom-regione.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Реминисценции мифа Вала в припамирском регионе,2019
title_tag_pattern,title,,шраут,PRES_913d0cd9c3,p/k-voprosu-o-zameshcheniyakh-pratinidhi-pri-provedenii-shrauta-ritualov.html,state,I,Vedic,state_I,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,К вопросу о замещениях (pratinidhi) при проведении шраута-ритуалов,2019
title_tag_pattern,title,,шраут,PRES_913d0cd9c3,p/k-voprosu-o-zameshcheniyakh-pratinidhi-pri-provedenii-shrauta-ritualov.html,register,sutra,Sūtra,register_sutra,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,К вопросу о замещениях (pratinidhi) при проведении шраута-ритуалов,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_914c6126f3,p/staryi-park-pushpakarandaki-odna-iz-zagadok-glinyanoi-povozki.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Старый парк Пушпакарандаки (одна из загадок «Глиняной повозки»),2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_914c6126f3,p/staryi-park-pushpakarandaki-odna-iz-zagadok-glinyanoi-povozki.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Старый парк Пушпакарандаки (одна из загадок «Глиняной повозки»),2019
title_tag_pattern,title,,Поэз,PRES_a86f6623ae,p/poeziya-narodov-munda.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Поэзия народов мунда,2019
title_tag_pattern,title,,Поэз,PRES_a86f6623ae,p/poeziya-narodov-munda.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Поэзия народов мунда,2019
title_tag_pattern,title,,драм,PRES_a9c412982f,p/rech-vo-sne-i-grezy-nayavu-v-klassicheskoi-sanskritskoi-drame.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Речь во сне и грезы наяву в классической санскритской драме,2019
title_tag_pattern,title,,драм,PRES_a9c412982f,p/rech-vo-sne-i-grezy-nayavu-v-klassicheskoi-sanskritskoi-drame.html,register,natya,Nāṭya,register_natya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Речь во сне и грезы наяву в классической санскритской драме,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_a9c412982f,p/rech-vo-sne-i-grezy-nayavu-v-klassicheskoi-sanskritskoi-drame.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Речь во сне и грезы наяву в классической санскритской драме,2019
title_tag_pattern,title,,джайн,PRES_aa6a4858fc,p/mifologiya-tantsa-i-obraz-indry-v-dzhainizme.html,state,V,Buddhist / Jaina,state_V,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Мифология танца и образ Индры в джайнизме,2019
title_tag_pattern,title,,джайн,PRES_aa6a4858fc,p/mifologiya-tantsa-i-obraz-indry-v-dzhainizme.html,register,jaina,Jaina,register_jaina,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Мифология танца и образ Индры в джайнизме,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_b3fefc9375,p/voskhvalenie-tabaka-v-poeme-pukheiilei-vidutudu-tamilskogo-poeta-sini-sakkarei-pulavara.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Восхваление табака в поэме «Пухейилей видутуду» тамильского поэта Сини Саккарей Пулавара,2019
title_tag_pattern,title,,поэм,PRES_b3fefc9375,p/voskhvalenie-tabaka-v-poeme-pukheiilei-vidutudu-tamilskogo-poeta-sini-sakkarei-pulavara.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Восхваление табака в поэме «Пухейилей видутуду» тамильского поэта Сини Саккарей Пулавара,2019
title_tag_pattern,title,,Ригвед,PRES_b663d501fd,p/ponyatie-manas-v-rigvede.html,state,I,Vedic,state_I,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Понятие manas в Ригведе,2019
title_tag_pattern,title,,Ригвед,PRES_b663d501fd,p/ponyatie-manas-v-rigvede.html,register,rgveda,Ṛgveda,register_rgveda,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Понятие manas в Ригведе,2019
title_tag_pattern,title,,палий,PRES_bda473a7a5,p/sem-sokrovishch-chakravartina-i-ikh-prostranstvennaya-lokalizatsiya-paliiskii-kanon-artkhashastr.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,"Семь сокровищ чакравартина и их пространственная локализация (палийский канон, «Артхашастра»)",2019
title_tag_pattern,title,,театр,PRES_c73e8b22d5,p/kukolnyi-teatr-zapadnoi-bengalii-8b22d5.html,register,natya,Nāṭya,register_natya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Кукольный театр Западной Бенгалии,2019
title_tag_pattern,title,,будд,PRES_ce31fa073d,p/obraz-ganeshi-v-yaponskom-buddizme.html,state,V,Buddhist / Jaina,state_V,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Образ Ганеши в японском буддизме,2019
title_tag_pattern,title,,будд,PRES_ce31fa073d,p/obraz-ganeshi-v-yaponskom-buddizme.html,register,bauddha,Bauddha,register_bauddha,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Образ Ганеши в японском буддизме,2019
title_tag_pattern,title,,поэз,PRES_ce7644969b,p/sumerechnyi-yazyk-v-poezii-tamilskikh-siddkhov.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Сумеречный язык» в поэзии тамильских сиддхов,2019
title_tag_pattern,title,,поэз,PRES_ce7644969b,p/sumerechnyi-yazyk-v-poezii-tamilskikh-siddkhov.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Сумеречный язык» в поэзии тамильских сиддхов,2019
title_tag_pattern,title,,поэз,PRES_d06d5a1c3b,p/priem-leitmotiva-v-klassicheskoi-indiiskoi-poezii.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Прием лейтмотива в классической индийской поэзии,2019
title_tag_pattern,title,,поэз,PRES_d06d5a1c3b,p/priem-leitmotiva-v-klassicheskoi-indiiskoi-poezii.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Прием лейтмотива в классической индийской поэзии,2019
title_tag_pattern,title,,нирукт,PRES_d28fc67619,p/unmada-nirukta-bezumnaya-etimologiya-ob-osobennostyakh-misticheskoi-germenevtiki-tantry-na-prime.html,state,II,Pāṇinian,state_II,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Унмада нирукта». «Безумная этимология»: об особенностях мистической герменевтики тантры (на примере интерпретации первой мангала-шлоки «Тантралоки»),2019
title_tag_pattern,title,,тантр,PRES_d28fc67619,p/unmada-nirukta-bezumnaya-etimologiya-ob-osobennostyakh-misticheskoi-germenevtiki-tantry-na-prime.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Унмада нирукта». «Безумная этимология»: об особенностях мистической герменевтики тантры (на примере интерпретации первой мангала-шлоки «Тантралоки»),2019
title_tag_pattern,title,,тантр,PRES_d28fc67619,p/unmada-nirukta-bezumnaya-etimologiya-ob-osobennostyakh-misticheskoi-germenevtiki-tantry-na-prime.html,register,tantra,Tantra,register_tantra,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Унмада нирукта». «Безумная этимология»: об особенностях мистической герменевтики тантры (на примере интерпретации первой мангала-шлоки «Тантралоки»),2019
title_tag_pattern,title,,тантр,PRES_dff783fb28,p/ponyatie-blazhenstva-anandy-v-induistskom-tantrizme.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Понятие блаженства (ананды) в индуистском тантризме,2019
title_tag_pattern,title,,тантр,PRES_dff783fb28,p/ponyatie-blazhenstva-anandy-v-induistskom-tantrizme.html,register,tantra,Tantra,register_tantra,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Понятие блаженства (ананды) в индуистском тантризме,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_e41ac61c54,p/poeticheskie-formy-srednevekovogo-tamilskogo-bkhakti.html,state,IV,Classical,state_IV,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Поэтические формы средневекового тамильского бхакти,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_e41ac61c54,p/poeticheskie-formy-srednevekovogo-tamilskogo-bkhakti.html,register,kavya,Kāvya,register_kavya,Roerich Readings,https://ancient.ivran.ru/novosti?year=2019,Поэтические формы средневекового тамильского бхакти,2019
title_tag_pattern,title,,ведийск,PRES_eab49a194a,p/vozrozhdennye-vediiskie-ritualy-yadzhna-na-assi-gkhat-i-v-shkole-devochek-panini-kanya-makhavidy.html,state,I,Vedic,state_I,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Возрожденные» ведийские ритуалы: яджна на Асси гхат и в школе девочек «Панини Канья Махавидьялая» в Варанаси,2019
title_tag_pattern,title,,Панини,PRES_eab49a194a,p/vozrozhdennye-vediiskie-ritualy-yadzhna-na-assi-gkhat-i-v-shkole-devochek-panini-kanya-makhavidy.html,state,II,Pāṇinian,state_II,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Возрожденные» ведийские ритуалы: яджна на Асси гхат и в школе девочек «Панини Канья Махавидьялая» в Варанаси,2019
title_tag_pattern,title,,Панини,PRES_eab49a194a,p/vozrozhdennye-vediiskie-ritualy-yadzhna-na-assi-gkhat-i-v-shkole-devochek-panini-kanya-makhavidy.html,register,vyakarana,Vyākaraṇa,register_vyakarana,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Возрожденные» ведийские ритуалы: яджна на Асси гхат и в школе девочек «Панини Канья Махавидьялая» в Варанаси,2019
title_tag_pattern,title,,будд,PRES_ed98bb4f5f,p/ponyatie-nirodha-v-istorii-buddiiskoi-filosofii.html,state,V,Buddhist / Jaina,state_V,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Понятие nirodha в истории буддийской философии,2019
title_tag_pattern,title,,будд,PRES_ed98bb4f5f,p/ponyatie-nirodha-v-istorii-buddiiskoi-filosofii.html,register,bauddha,Bauddha,register_bauddha,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Понятие nirodha в истории буддийской философии,2019
title_tag_pattern,title,,Махабхарат,PRES_f38580f0b7,p/makhabkharata-i-motiv-zatochennykh-v-peshchere.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Махабхарата» и мотив «заточенных в пещере»,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_f38580f0b7,p/makhabkharata-i-motiv-zatochennykh-v-peshchere.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Махабхарата» и мотив «заточенных в пещере»,2019
title_tag_pattern,title,,Махабхарат,PRES_f38580f0b7,p/makhabkharata-i-motiv-zatochennykh-v-peshchere.html,register,epic,Epic,register_epic,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Махабхарата» и мотив «заточенных в пещере»,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_f38580f0b7,p/makhabkharata-i-motiv-zatochennykh-v-peshchere.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,«Махабхарата» и мотив «заточенных в пещере»,2019
title_tag_pattern,title,,драм,PRES_f4d3508725,p/estetika-religioznoi-dramy-teoriya-i-praktika-dramy-v-kontekste-bengalskogo-vaishnavizma.html,state,IV,Classical,state_IV,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Эстетика религиозной драмы: теория и практика драмы в контексте бенгальского вайшнавизма,2019
title_tag_pattern,title,,драм,PRES_f4d3508725,p/estetika-religioznoi-dramy-teoriya-i-praktika-dramy-v-kontekste-bengalskogo-vaishnavizma.html,register,natya,Nāṭya,register_natya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Эстетика религиозной драмы: теория и практика драмы в контексте бенгальского вайшнавизма,2019
title_tag_pattern,tag,Literature & Poetry,Poetry,PRES_f4d3508725,p/estetika-religioznoi-dramy-teoriya-i-praktika-dramy-v-kontekste-bengalskogo-vaishnavizma.html,register,kavya,Kāvya,register_kavya,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Эстетика религиозной драмы: теория и практика драмы в контексте бенгальского вайшнавизма,2019
title_tag_pattern,title,,тантр,PRES_fb458bc442,p/sposoby-sokrytiya-mantr-v-tantricheskikh-tekstakh.html,state,III,Epic & prolongements,state_III,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Способы сокрытия мантр в тантрических текстах,2019
title_tag_pattern,title,,тантр,PRES_fb458bc442,p/sposoby-sokrytiya-mantr-v-tantricheskikh-tekstakh.html,register,tantra,Tantra,register_tantra,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,Способы сокрытия мантр в тантрических текстах,2019
