entity_type,entity_id,display_name,field_name,field_value,source_type,source_url,confidence,checked_at,notes
person,PERS_b62a9567,Курочкин Александр Юрьевич,birth_year,1968,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=5510&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_29607432,Лапшин Иван Евгеньевич,full_name_ru,Лапшин Иван Евгеньевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_29607432,Лапшин Иван Евгеньевич,full_name_en,Ivan Lapshin,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_29607432,Лапшин Иван Евгеньевич,birth_year,1988,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_07adc1e6,Лейтан Эдгар Зигфридович,full_name_ru,Лейтан Эдгар Зигфридович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_07adc1e6,Лейтан Эдгар Зигфридович,full_name_en,Edgar Leitan,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_07adc1e6,Лейтан Эдгар Зигфридович,birth_year,1969,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_9e9c9566,Лекарева Ева Павловна,full_name_ru,Лекарева Ева Павловна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9e9c9566,Лекарева Ева Павловна,full_name_en,Eva Lekareva,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9e9c9566,Лекарева Ева Павловна,birth_year,1999,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_9ad66151,Лелюхин Дмитрий Николаевич,full_name_ru,Лелюхин Дмитрий Николаевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9ad66151,Лелюхин Дмитрий Николаевич,full_name_en,Lelyukhin Dmitry Nikolaevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9ad66151,Лелюхин Дмитрий Николаевич,birth_year,1956,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_9ad66151,Лелюхин Дмитрий Николаевич,death_year,2014,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_cb52ebc2,Лемешкина Ксения Вячеславовна,full_name_ru,Лемешкина Ксения Вячеславовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cb52ebc2,Лемешкина Ксения Вячеславовна,full_name_en,Lemeshkina Ksenia Vyacheslavovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cb52ebc2,Лемешкина Ксения Вячеславовна,birth_year,1985,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=12981&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_587b08ec,Леонов Михаил Васильевич,full_name_ru,Леонов Михаил Васильевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_587b08ec,Леонов Михаил Васильевич,full_name_en,Leonov Mikhail Vasilievich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_587b08ec,Леонов Михаил Васильевич,birth_year,1977,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_d2559ba1,Лепехова Елена Сергеевна,full_name_ru,Лепехова Елена Сергеевна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2009,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_d2559ba1,Лепехова Елена Сергеевна,full_name_en,Lepekhova Elena Sergeyevna,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2009,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_d2559ba1,Лепехова Елена Сергеевна,birth_year,1978,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2009,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_e1dd6b3e,Лидова Наталья Ростиславовна,full_name_ru,Лидова Наталья Ростиславовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e1dd6b3e,Лидова Наталья Ростиславовна,full_name_en,Lidova Natalia Rostislavovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e1dd6b3e,Лидова Наталья Ростиславовна,birth_year,1954,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2074&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_0c451d76,Лобанов Сергей Владимирович,full_name_ru,Лобанов Сергей Владимирович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0c451d76,Лобанов Сергей Владимирович,full_name_en,Lobanov Sergey Vladimirovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0c451d76,Лобанов Сергей Владимирович,birth_year,1979,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_ebb6d156,Ложкина Анастасия Витальевна,full_name_ru,Ложкина Анастасия Витальевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ebb6d156,Ложкина Анастасия Витальевна,full_name_en,Lozhkina Anastasia Vitalyevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ebb6d156,Ложкина Анастасия Витальевна,birth_year,1992,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_8df81b6d,Лужинская Полина Александровна,full_name_ru,Лужинская Полина Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_8df81b6d,Лужинская Полина Александровна,full_name_en,Polina Luzhinskaya,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_8df81b6d,Лужинская Полина Александровна,birth_year,2002,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_ebc1c3c2,Лундышева Ольга Владимировна,full_name_ru,Лундышева Ольга Владимировна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ebc1c3c2,Лундышева Ольга Владимировна,full_name_en,Lundysheva Olga Vladimirovna,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ebc1c3c2,Лундышева Ольга Владимировна,birth_year,1982,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_d4c2cc5e,Лучина Татьяна Владимировна,full_name_ru,Лучина Татьяна Владимировна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_d4c2cc5e,Лучина Татьяна Владимировна,full_name_en,Tatiana Luchina,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_d4c2cc5e,Лучина Татьяна Владимировна,birth_year,1998,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_12125da9,Лысенко Виктория Георгиевна,full_name_ru,Лысенко Виктория Георгиевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_12125da9,Лысенко Виктория Георгиевна,full_name_en,Lysenko Victoria Georgievna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_12125da9,Лысенко Виктория Георгиевна,birth_year,1953,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_ea44fd14,Люлина Анастасия Геннадьевна,full_name_ru,Люлина Анастасия Геннадьевна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2017,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ea44fd14,Люлина Анастасия Геннадьевна,full_name_en,Lyulina Anastasia Gennadyevna,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2017,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ea44fd14,Люлина Анастасия Геннадьевна,birth_year,1987,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2017,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_cea040bb,М. Рамдхари,full_name_ru,М. Рамдхари,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ddb70dc9,М. А. Азаркина,full_name_ru,М. А. Азаркина,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0900c3c4,М. М. Фиалко,full_name_ru,М. М. Фиалко,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3296&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_57082cac,М.А. Овчинникова,full_name_ru,М.А. Овчинникова,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_d851ac20,М.В. Вершинина,full_name_ru,М.В. Вершинина,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ba537782,М.И.Петрова,full_name_ru,М.И.Петрова,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e1d622e5,Мажитов Саттар Фазылович,full_name_ru,Мажитов Саттар Фазылович,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2012,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e1d622e5,Мажитов Саттар Фазылович,full_name_en,Sattar Mazhitov,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2012,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e1d622e5,Мажитов Саттар Фазылович,birth_year,1964,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2012,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_69750b7c,Мазурина Валентина Николаевна,full_name_ru,Мазурина Валентина Николаевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_69750b7c,Мазурина Валентина Николаевна,full_name_en,Mazurina Valentina Nikolaevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_69750b7c,Мазурина Валентина Николаевна,birth_year,1946,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_69750b7c,Мазурина Валентина Николаевна,death_year,2019,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_68e9019d,Малютин Иван Иванович,full_name_ru,Малютин Иван Иванович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_68e9019d,Малютин Иван Иванович,full_name_en,Ivan Malyutin,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_68e9019d,Малютин Иван Иванович,birth_year,1995,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14847&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_50c46233,Маретина Ксения Александровна,full_name_ru,Маретина Ксения Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_50c46233,Маретина Ксения Александровна,full_name_en,Maretina Ksenia Александровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_50c46233,Маретина Ксения Александровна,birth_year,1982,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_ce100d3f,Мария Шилинскене,full_name_ru,Мария Шилинскене,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ce100d3f,Мария Шилинскене,full_name_en,Marija Silinskiene,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ce100d3f,Мария Шилинскене,birth_year,1982,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_52d3f72c,Мейтарчиян Маргарита Борисовна,full_name_ru,Мейтарчиян Маргарита Борисовна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2021,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_52d3f72c,Мейтарчиян Маргарита Борисовна,full_name_en,Meytarchiyan Margarita Borisovna,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2021,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_52d3f72c,Мейтарчиян Маргарита Борисовна,birth_year,1960,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2021,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_2e00cb36,Меренкова Ольга Николаевна,full_name_ru,Меренкова Ольга Николаевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2e00cb36,Меренкова Ольга Николаевна,full_name_en,Olga Merenkova,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2e00cb36,Меренкова Ольга Николаевна,birth_year,1985,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=7591&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f2fef030,Мехакян Арег Гайкович,full_name_ru,Мехакян Арег Гайкович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f2fef030,Мехакян Арег Гайкович,full_name_en,Areg Mekhakyan,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f2fef030,Мехакян Арег Гайкович,birth_year,1978,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_4fff9d16,Минаева Маргарита Денисовна,full_name_ru,Минаева Маргарита Денисовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b76851a7,Митруев Бембя Леонидович,full_name_ru,Митруев Бембя Леонидович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b76851a7,Митруев Бембя Леонидович,full_name_en,Mitruev Bembya Leonidovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b76851a7,Митруев Бембя Леонидович,birth_year,1977,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_ced3d7b4,Молина Анна Вениаминовна,full_name_ru,Молина Анна Валерьевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ced3d7b4,Молина Анна Вениаминовна,full_name_en,Molina Anna Valerievna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ced3d7b4,Молина Анна Вениаминовна,birth_year,1999,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_7d6f456c,Мотылёва Вера Леонидовна,full_name_ru,Мотылёва Вера Леонидовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7d6f456c,Мотылёва Вера Леонидовна,full_name_en,Vera Motyleva,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7d6f456c,Мотылёва Вера Леонидовна,birth_year,1965,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_b5dd77b1,Мрачковская Арина Витальевна,full_name_ru,Мрачковская Арина Витальевна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b5dd77b1,Мрачковская Арина Витальевна,full_name_en,Arina Mrachkovskaya,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_b5dd77b1,Мрачковская Арина Витальевна,birth_year,2003,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_fa58484d,Н. А. Александрова,full_name_ru,Н. А. Александрова,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_0a42bfb2,Н.В.Хомутинникова,full_name_ru,Н.В.Хомутинникова,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2e2b9553,Наймушина Дарья Дмитриевна,full_name_ru,Наймушина Дарья Дмитриевна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2e2b9553,Наймушина Дарья Дмитриевна,full_name_en,Daria Naimushina,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2e2b9553,Наймушина Дарья Дмитриевна,birth_year,2002,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_e5a5ac24,Невелева Светлана Леонидовна,full_name_ru,Невелева Светлана Леонидовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e5a5ac24,Невелева Светлана Леонидовна,full_name_en,Neveleva Svetlana Leonidovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e5a5ac24,Невелева Светлана Леонидовна,birth_year,1937,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_35a30342,Негреев Иван Олегович,full_name_ru,Негреев Иван Олегович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_35a30342,Негреев Иван Олегович,full_name_en,Ivan Negreev,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_35a30342,Негреев Иван Олегович,birth_year,1982,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4789&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_cca8f93d,Немчинов Виктор Михайлович,full_name_ru,Немчинов Виктор Михайлович,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cca8f93d,Немчинов Виктор Михайлович,full_name_en,Nemchinov Viktor Mikhailovich,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_cca8f93d,Немчинов Виктор Михайлович,birth_year,1953,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_9ddf9210,Нестеркин Сергей Петрович,full_name_ru,Нестеркин Сергей Петрович,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9ddf9210,Нестеркин Сергей Петрович,full_name_en,Sergey Nesterkin,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_9ddf9210,Нестеркин Сергей Петрович,birth_year,1965,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_147ab928,Никольская Ксения Дмитриевна,full_name_ru,Никольская Ксения Дмитриевна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_147ab928,Никольская Ксения Дмитриевна,full_name_en,Ksenia Nikolskaya,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_147ab928,Никольская Ксения Дмитриевна,birth_year,1976,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_26ce5ec1,Нина Будзишевска,full_name_ru,Нина Будзишевска,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_26ce5ec1,Нина Будзишевска,full_name_en,Nina Budziszewska,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_26ce5ec1,Нина Будзишевска,birth_year,1985,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_ecdfe667,Новосёлова Евгения Олеговна,full_name_ru,Новосёлова Евгения Олеговна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2023,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ecdfe667,Новосёлова Евгения Олеговна,full_name_en,Evgeniya Novoselova,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2023,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_ecdfe667,Новосёлова Евгения Олеговна,birth_year,1997,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2023,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_e72d4c09,Огнева Елена Дмитриевна,full_name_ru,Огнева Елена Дмитриевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e72d4c09,Огнева Елена Дмитриевна,full_name_en,Ogneva Elena Dmitrievna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_e72d4c09,Огнева Елена Дмитриевна,birth_year,1944,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3036&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_f8ab5755,Оранская Татьяна Иосифовна,full_name_ru,Оранская Татьяна Иосифовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_f8ab5755,Оранская Татьяна Иосифовна,full_name_en,Oranskaya Tatyana Iosifovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
