person_id,display_name,layer,degree,betweenness,zograf_talks,roerich_talks,total_talks,series_attended,is_series_bridge
PERS_9e9c9566,Лекарева Ева Павловна,collaboration,0,0.0,4,0,4,zograf_only,no
PERS_ced3d7b4,Молина Анна Валерьевна,collaboration,0,0.0,2,2,4,both,yes
PERS_38c5f03f,Железнова Наталья Анатольевна,collaboration,0,0.0,0,4,4,roerich_only,no
PERS_3009a9e0,Коган Антон Ильич,collaboration,0,0.0,0,4,4,roerich_only,no
PERS_06ee047f,Елихина Юлия Игоревна,collaboration,0,0.0,0,4,4,roerich_only,no
PERS_40375fef,Васильев Алексей Константинович,collaboration,0,0.0,0,4,4,roerich_only,no
PERS_554c138a,Хмуркин Георгий Георгиевич,collaboration,0,0.0,0,4,4,roerich_only,no
PERS_b6d1bf05,Дылыкова Вилена Санджиевна,collaboration,0,0.0,0,4,4,roerich_only,no
PERS_45a76880,Кораблин Денис Александрович,collaboration,0,0.0,0,4,4,roerich_only,no
PERS_b2c121e9,Успенская Елена Николаевна,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_71e9dee1,Яскунас Валдас,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_3d3b302d,Соболева Диана Владимировна,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_34c0d384,Павлова Мария Борисовна,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_f7c7adc7,В. В. Донских,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_35a30342,Негреев Иван Олегович,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_3fd690ee,Комиссарук Екатерина Львовна,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_42da4866,Стукалин Глеб Дмитриевич,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_a1484b38,Кавалевская Анна Петровна,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_b881461b,Яковлева Мария Николаевна,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_bcaec2d8,Дружинин Владимир Юрьевич,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_6ae5c779,Фивейская Анастасия Васильевна,collaboration,0,0.0,2,1,3,both,yes
PERS_310b2911,Толчельников Иван Евгеньевич,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_8df81b6d,Лужинская Полина Александровна,collaboration,0,0.0,3,0,3,zograf_only,no
PERS_3e952361,Хохлов Александр Николаевич,collaboration,0,0.0,0,3,3,roerich_only,no
PERS_de59a2bc,Шарыгин Глеб Витальевич,collaboration,0,0.0,0,3,3,roerich_only,no
PERS_0a2e5f24,Тишин Владимир Владимирович,collaboration,0,0.0,0,3,3,roerich_only,no
PERS_96b8b195,Боголюбов Михаил Николаевич,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_929cab5a,Ю. В. Предтеченская,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_c5aeda15,И. Урнова,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_800ac07e,А. А. Нейвирт,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_7700f517,Парамонов Денис Олегович,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_2b7ca933,Танонова Елена Викторовна,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_c31236d2,Березкин Юрий Евгеньевич,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_a901d460,Фаградян Марина Александровна,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_2e00cb36,Меренкова Ольга Николаевна,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_18fcab2a,Блиндерман Радха Тимуровна,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_b76851a7,Митруев Бембя Леонидович,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_40f75cf9,Роман Лилия Геннадьевна,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_68e9019d,Малютин Иван Иванович,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_37bb2d43,Покатилов Сергей Андреевич,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_35c57654,Егорова Мария Александровна,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_37d557c2,Анисимова Дарья Дмитриевна,collaboration,0,0.0,2,0,2,zograf_only,no
PERS_aa964a12,Самозванцев Андрей Михайлович,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_fc976255,Комаров Эрик Наумович,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_7da0afff,Демичев Кирилл Андреевич,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_3ccc9bd7,А. Солька,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_52d3f72c,Мейтарчиян Маргарита Борисовна,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_5f6fa17b,Пахомова Александра Михайловна,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_d4c2cc5e,Лучина Татьяна Владимировна,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_cca8f93d,Немчинов Виктор Михайлович,collaboration,0,0.0,0,2,2,roerich_only,no
PERS_2f26a47a,Елизаренкова Татьяна Яковлевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_5cb1449b,Хомиченкене Алета,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_ba537782,М. И. Петрова,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_b4cdbfb8,Эрман Владимир Гансович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_bdaaf440,Слинько Елена Викторовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_0a42bfb2,Н. В. Хомутинникова,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_36c30cf9,Загорулько Андрей Владиславович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_6f89f9c1,Крючкова Евгения Родионовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_8a8c5d8b,Шелкович Владимир Михайлович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_3d22e8d4,Стрелков Андрей Михайлович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_d018b6eb,Д. Валанчюнас,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_2c9b38ec,Ватман Семён Викторович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_5d38cbae,Е. Н. Аникеева,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_47ad46f1,Родионов Михаил Анатольевич,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_1955e9e8,К. Гаралите,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_3d4df70f,Акимушкина Екатерина Олеговна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_4ebb20aa,Кардинская Светлана Владленовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_ce100d3f,Мария Шилинскене,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_26ce5ec1,Нина Будзишевска,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_180c5e5c,Арапов Александр Владиленович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_6b867946,Смирнова Екатерина Викторовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_c1cc76b9,А. Я. Таран,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_e8f935aa,Е. К. Кудрявцева,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_ddb70dc9,М. А. Азаркина,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_fa58484d,Н. А. Александрова,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_dd17649f,Светлов Роман Викторович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_14dec06b,Е. Б. Кудрявцева,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_d6ade703,Кожевникова Маргарита Николаевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_72d46eb6,С. С. Чистяков,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_045c435e,К. Джункова,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_cac87738,Гузеватая Наталья Владимировна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_23f54085,Введенская Эльвира Игоревна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_61de659d,Белов Владимир Николаевич,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_9366fe2c,Крыштоп Людмила Эдуардовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_29607432,Лапшин Иван Евгеньевич,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_e8396809,Вишну Шукла,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_1130c736,Серебряный Сергей Дмитриевич,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_af811d47,Корнеева Татьяна Георгиевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_467d4dbb,Клебанов Андрей Александрович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_874cbfb7,Шарапова Александра Владимировна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_00c3b0cc,Щербак Мария Борисовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_e30ad8b7,Гавриков Денис Сергеевич,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_07adc1e6,Лейтан Эдгар Зигфридович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_85a048b8,Денисенко Валерия Леонтьевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_3f406fe3,Кравцова Е. Р.,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_bbd15f4f,Степин А. А.,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_79ed852e,Евграфов Д. А.,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_d17a6a92,Киняева А. В.,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_37c15317,Калина А. Э.,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_900efc73,Зевацкий Тимофей Юрьевич,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_51524b11,Гладкова Анна Геннадьевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_f82b6a8e,Сенина Наталья Викторовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_5f6689e8,Дмитриева Виктория Алексеевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_f5a69b65,Кройцер Светлана Александровна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_92f41884,Касым Софья Васильевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_94f33410,Застрожнова Евгения Григорьевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_e4aab278,Возчиков Дмитрий Викторович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_a638a4b3,Федорова Наталья Леонидовна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_fb73fb38,Кешарпу Екатерина Витальевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_d01427ca,Бещук Юлия Владимировна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_58e18506,Соколова Ирина Александровна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_4a0de87e,Белимова Влада Сергеевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_23abae7d,Пушкарева Юлия Георгиевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_168a3a8b,Усенко Иван Сергеевич,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_a0f3d86d,Сергеева Варвара Алексеевна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_c2ffc606,Драчук Андрей Олегович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_f3cf67c6,Харджендер Сингх Чаудхари,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_44440578,Грановская Хелена,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_936e1165,Файбушевич Светлана Ивановна,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_f1a308b7,Абинякин Владимир Александрович,collaboration,0,0.0,1,0,1,zograf_only,no
PERS_4831e64b,Е. Анохина,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_e1d622e5,Мажитов Саттар Фазылович,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_ee3448c3,Деменова Виктория Владимировна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_ed83f502,Селиванова Тамара Петровна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_526da44f,Шапошникова Дарья Сергеевна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_fe03c926,Карышева Ирина Александровна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_51e0a171,Алешина Ирина Евгеньевна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_dfaf6803,Борисов Яков Александрович,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_e15e7491,Макмахуна Шеймас,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_2011b78d,Бондарев Алексей Владимирович,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_ecdfe667,Новосёлова Евгения Олеговна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_2095dc59,Шалахов Евгений Геннадьевич,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_3e38ff72,Рожнова Дарья Антоновна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_a8983673,Вигель Нарине Липаритовна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_48b3bec3,Ч. Санчай,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_6a165aa7,Хазизова Ксения Владимировна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_b5dd77b1,Мрачковская Арина Витальевна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_3195408b,Ратушный Данила Николаевич,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_d851ac20,М. В. Вершинина,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_147ab928,Никольская Ксения Дмитриевна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_68270eaf,Галимова Эльмира Валитовна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_2e2b9553,Наймушина Дарья Дмитриевна,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_9ddf9210,Нестеркин Сергей Петрович,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_94aa5d0a,Чернавин Георгий Игоревич,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_bd77e495,Корнеев Геннадий Батыревич,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_88e5311f,Босхомджиев Мерген Владимирович,collaboration,0,0.0,0,1,1,roerich_only,no
PERS_f1f2471d,Игнатова Мария Михайловна,collaboration,0,0.0,0,1,1,roerich_only,no
