meso_codes,presentation_id,public_path,renou_evidence,renou_match_count,renou_match_status,renou_register_labels,renou_registers,renou_state_labels,renou_states,scholar_ids,scholar_urls,scholars,series,source_url,tags,theme_code,theme_en,title,year
sanskrit_grammar_panini,PRES_75e95131c2,p/sanskritskaya-grammatika-i-mirskaya-mudrost.html,state:II; register:vyakarana,2,matched,Vyākaraṇa,vyakarana,Pāṇinian,II,PERS_cfb92c5f,s/evgeny-ulansky.html,Ulansky Evgeny Andreevich,Roerich Readings,https://ancient.ivran.ru/novosti?year=2020,грамматика; мирской; мудрость; санскрит,linguistics_and_philology,Linguistics & Philology,Санскритская грамматика и мирская мудрость,2020
sanskrit_grammar_panini,PRES_2b593f9763,p/konstruktsiya-odanam-pacyate-i-ee-analiz-v-traditsii-panini.html,state:II; register:vyakarana,2,matched,Vyākaraṇa,vyakarana,Pāṇinian,II,PERS_467d4dbb,s/klebanov-andrei.html,Klebanov Andrey Alexandrovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,конструкция; панини; традиция,linguistics_and_philology,Linguistics & Philology,Конструкция odanam pacyate и ее анализ в традиции Панини,2021
sanskrit_grammar_panini,PRES_c3d9648c21,p/opyt-postroeniya-slovarya-tezaurusa-drevneindiiskoi-lingvisticheskoi-terminologii-na-materiale-g.html,state:II; register:vyakarana,2,matched,Vyākaraṇa,vyakarana,Pāṇinian,II,PERS_5d34c947,s/voloshina-oksana.html,Voloshina Oksana Anatolyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,грамматика; древнеиндийский; лингвистика; панини; построение; словарь-тезаурус; терминология,linguistics_and_philology,Linguistics & Philology,Опыт построения словаря-тезауруса древнеиндийской лингвистической терминологии (на материале грамматики Панини),2021
translation_reception; yoga_ayurveda,PRES_e07744764c,p/ioga-sutry-patandzhali-v-arabskom-perevode-al-biruni.html,state:II; register:sutra; register:vyakarana,3,matched,Sūtra; Vyākaraṇa,sutra; vyakarana,Pāṇinian,II,PERS_003adcfe,s/pskhu-ruzana.html,Pskhu Ruzana Vladimirovna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,ал-бируни; арабский; йог-сутра; патанджали; перевод,religion_and_philosophy,Religion & Philosophy,«Йога-сутры» Патанджали в арабском переводе ал-Бируни,2021
sanskrit_grammar_panini,PRES_efa6368f8b,p/traktovka-paniniiskogo-termina-savar-a-kommentatorami-paribkhash.html,state:II; register:vyakarana; register:bhasya,3,matched,Bhāṣya; Vyākaraṇa,bhasya; vyakarana,Pāṇinian,II,PERS_cfb92c5f,s/evgeny-ulansky.html,Ulansky Evgeny Andreevich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14119&option=com_content&task=view,комментатор; панинийский; парибхаша; термин; трактовка,linguistics_and_philology,Linguistics & Philology,Трактовка панинийского термина savarṇa комментаторами парибхаш,2021
sanskrit_grammar_panini,PRES_7554428046,p/pravilo-lopa-v-grammatike-panini.html,state:II; register:vyakarana,2,matched,Vyākaraṇa,vyakarana,Pāṇinian,II,PERS_5d34c947,s/voloshina-oksana.html,Voloshina Oksana Anatolyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,грамматика; панини; правило,linguistics_and_philology,Linguistics & Philology,Правило lopa в грамматике Панини,2022
sanskrit_grammar_panini,PRES_c011ad4d77,p/vyakarana-ne-nauka-o-yazyke-a-metodologiya-sinteza-rechi-filosofskii-podkhod.html,state:II; register:vyakarana,2,matched,Vyākaraṇa,vyakarana,Pāṇinian,II,PERS_1a097e52,s/paribok-andrei.html,Paribok Andrey Vsevolodovich,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14629&option=com_content&task=view,вьякаран; методология; наука; речь; синтез; философия; язык,religion_and_philosophy,Religion & Philosophy,"Вьякарана: не наука о языке, а методология синтеза речи (философский подход)",2022
sanskrit_grammar_panini,PRES_4ed8d23e80,p/sintez-glagolnoi-slovoformy-v-grammatike-panini.html,state:II; register:vyakarana,2,matched,Vyākaraṇa,vyakarana,Pāṇinian,II,PERS_5d34c947,s/voloshina-oksana.html,Voloshina Oksana Anatolyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,глагольный; грамматика; панини; синтез; словоформа,linguistics_and_philology,Linguistics & Philology,Синтез глагольной словоформы в грамматике Панини,2025
philosophy_epistemology; yoga_ayurveda,PRES_c02d591918,p/problemy-rekonstruktsii-sistemy-iogi-patandzhali-na-osnove-perevodov-kornevogo-teksta-ioga-sutr.html,state:II; register:sutra; register:vyakarana,3,matched,Sūtra; Vyākaraṇa,sutra; vyakarana,Pāṇinian,II,PERS_f82b6a8e,s/senina-natalya.html,Natalia Senina,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15177&option=com_content&task=view,бходжа; йога; йога-сутра; корневой; основа; патанджали; перевод; реконструкция; система; текст; толкование,religion_and_philosophy,Religion & Philosophy,Проблемы реконструкции системы йоги Патанджали на основе переводов «корневого» текста «Йога-сутр» и толкования Бходжи («Rājamārtaṇḍa»),2025
sanskrit_grammar_panini,PRES_0b6581f9ff,p/sintez-slozhnykh-slov-tatpuru-a-i-karmadh-raya-v-grammatike-panini.html,state:II; register:vyakarana,2,matched,Vyākaraṇa,vyakarana,Pāṇinian,II,PERS_5d34c947,s/voloshina-oksana.html,Voloshina Oksana Anatolyevna,Zograf Readings,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,грамматика; панини; синтез; слово; сложный,linguistics_and_philology,Linguistics & Philology,Синтез сложных слов tatpuruṣa и karmadhāraya в грамматике Панини,2026
