presentation_id,series,year,event_id,session_id,title,first_speaker,all_speakers,source_url,source_snippet_hash,stable_key_candidate
PRES_ae47e06c55,Zograf Readings,2014,E2014,SESS_d9b9bacf18,К реконструкции ритуальной семантики дравидского kāvaṭi,Альбедиль Маргарита Федоровна,Альбедиль Маргарита Федоровна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,4335b40f46adb35a,706bc2953daeec1a
PRES_fe1a75c2f9,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Концепция «марьяда» в непальских надписях,Д. Н. Лелюхин,Д. Н. Лелюхин,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,fba0a1cace979b2a,07f06eee3a5b7336
PRES_6fadec2148,Zograf Readings,2014,E2014,SESS_fb935fb742,Концепция аватар Вишну в поэме Магхи «Шишупалавадха»,М. А. Русанов,М. А. Русанов,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,ed707ab5459d68d0,2de34633dafcc896
PRES_f5acc41768,Zograf Readings,2014,E2014,SESS_cdac2c9267,"Мандала-классификация нечестных трансакций в ответ на упрек (Ангуттара-никая. Аттаканипата, Ассаколанкасутта)",Парибок Андрей Всеволодович,Парибок Андрей Всеволодович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,b6c121725264ea53,0f6ac46e53979dad
PRES_e85d84cf83,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Неварский «повествовательный свиток» на темы «Лалитавистары»: «одомашнивание» классической буддийской сутры,Васильков Ярослав Владимирович,Васильков Ярослав Владимирович,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,0296a1fd34025eb4,5200838e88699403
PRES_4a9ab562fc,Zograf Readings,2014,E2014,SESS_fb935fb742,"О гимне Авалокитешваре, приписываемом тибетскому царю Сонгцэн-гампо",Зорин Алексей Валерьевич,Зорин Алексей Валерьевич,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,15d78d4d8145ae8e,a296331b6a16fa9d
PRES_6af1acb57b,Zograf Readings,2014,E2014,SESS_d9b9bacf18,О стереотипизации адиваси в популярной культуре Индии,К. М. Воздиган,К. М. Воздиган,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,cb67b664a8c8398b,11311c1a66df576c
PRES_dcfd14a034,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Община парсов в мультикультурном Бомбее (по произведениям Рохинтона Мистри),Котин Игорь Юрьевич,Котин Игорь Юрьевич,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,ddc478b6780e75c8,2fae4580c830155f
PRES_c09cd4ab35,Zograf Readings,2014,E2014,SESS_d9b9bacf18,"Одержимость, служение и лицедейство. Традиции Bhoota-kolam и Theyyam Тулунаду",Рыжакова Светлана Игоревна,Рыжакова Светлана Игоревна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,c1673c795ab619d3,f7ec2ddafc081d42
PRES_cb11d0d528,Zograf Readings,2014,E2014,SESS_cdac2c9267,Психология Бога в кашмирском шиваизме и у Якоба Беме,А. В. Арапов,А. В. Арапов,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,0f0a527a9fd3fe01,4872176f39ba7365
PRES_18734ace5e,Zograf Readings,2014,E2014,SESS_fb935fb742,Ранние китайские версии биографии Будды: сюжет подношения рисовой каши,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,451774598a18ed64,1e071f1894680033
PRES_fd670f480e,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Религия как инструмент внутренней политики Индии,Е. В. Смирнова,Е. В. Смирнова,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,c0cbd610b9b6b3f0,53ac1e158b249485
PRES_ff32210ba2,Zograf Readings,2014,E2014,SESS_cdac2c9267,"Спхота, джати, пашьянти и пратибха в «Вакьяпадии» — к проблеме разграничения терминов",Десницкая Евгения Алексеевна,Десницкая Евгения Алексеевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,3963461851f9160e,7ea442ac9dee26de
PRES_53c5559099,Zograf Readings,2014,E2014,SESS_fb935fb742,Тангутские ксилографы письмом ‘сиддхам’ из собрания ИВР РАН,Шомахмадов Сафарали Хайбуллоевич,Шомахмадов Сафарали Хайбуллоевич,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,db6829990fe6e599,f3ce05cbd9a14038
PRES_f4aa1a6f43,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Традиционная классификация санскритских стихотворных размеров,Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,de2b5824ab20b146,7659ec903d708fa7
PRES_48997a79a1,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Феномен Рамакришны Парамахамсы и формирование неоиндуизма в Бенгалии XIX века,Скороходова Татьяна Григорьевна,Скороходова Татьяна Григорьевна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,6d654e6d8b7e3ad3,9944d0561ae029ce
PRES_4f9154a402,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Форма смыслового глагола в модальных конструкциях возможности/способности в хинди,Костина Екатерина Александровна,Костина Екатерина Александровна,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,99ed7ea6c5fdb680,7c74c30e2b3a3251
PRES_6eadaff294,Zograf Readings,2014,E2014,SESS_d9b9bacf18,Хити/дхара — «неиссякаемый источник»: Иконография и функции (по материалам Непала),В. Н. Мазурина,В. Н. Мазурина,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,f363f7447273ced4,df488e3a0f81d0c8
PRES_a19a26b211,Zograf Readings,2014,E2014,SESS_cdac2c9267,Южноиндийские божества: некоторые аспекты гендерных взаимоотношений,П. В. Хрущева,П. В. Хрущева,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,532c1c5f3edbca18,7c65f2f1c84fcde1
PRES_86ec38e71f,Roerich Readings,2015,ER2015,SESS_R_40bcc84379,«Торговцы» или «богачи»? К истории племенного подразделения байат,Тишин Владимир Владимирович,Тишин Владимир Владимирович,https://ancient.ivran.ru/novosti?year=2015,ac826454d998d62c,68074e09a39eee4f
PRES_eac815faab,Roerich Readings,2015,ER2015,SESS_R_182d0105cb,"Белый Старец. Танка из коллекции Кабинета Юрия Рериха (ИВ РАН, Москва)",Е. Д. Огнева,Е. Д. Огнева,https://ancient.ivran.ru/novosti?year=2015,08031f3ee823da06,0117b23ba7e0464e
PRES_c6cb2beed7,Roerich Readings,2015,ER2015,SESS_R_4867a784d9,Будда Вайрочана и космология «Аватамсака- сутры» в Японии,Е. С. Лепехова,Е. С. Лепехова,https://ancient.ivran.ru/novosti?year=2015,1cdb3b74cd956199,2546eea76995df28
PRES_322335d51b,Roerich Readings,2015,ER2015,SESS_R_4867a784d9,Воспоминание как основание для тождества «Я» в «Ишварапратьябхиджня-вимаршини» Абхинавагупты,С. Ч. Офертас,С. Ч. Офертас,https://ancient.ivran.ru/novosti?year=2015,f93b860f59bc22a2,5f05f50d8d41abe3
PRES_8eb148b80b,Roerich Readings,2015,ER2015,SESS_R_cc7761a520,Дидактика и символика в тибетской литературе (на примере «Песни о роге яка» из собрания «сто тысяч песен Миларепы»),А.К. Васильев,А.К. Васильев,https://ancient.ivran.ru/novosti?year=2015,b46fc36d664dcdbd,8f6b47a6df7116b0
PRES_71bb657d88,Roerich Readings,2015,ER2015,SESS_R_cc7761a520,Изменение межкастовых взаимоотношений в домусульманском Кашмире,Т.П. Селиванова,Т.П. Селиванова,https://ancient.ivran.ru/novosti?year=2015,6331b1f32d7acb1f,1d5a9b3d7be91cce
PRES_a4e2a13a7d,Roerich Readings,2015,ER2015,SESS_R_40bcc84379,Индийские гана в зеркале китайских гуа,И.А. Карышева,И.А. Карышева,https://ancient.ivran.ru/novosti?year=2015,ff23de5cef6fd80b,fce6c76c4bb39fdb
PRES_6b189fce70,Roerich Readings,2015,ER2015,SESS_R_591390e02f,Интерпретация рельефа с изображением Дурги с музыкальными инструментами из буддийского пещерного храма Аурангабада,Воробьева Дарья Николаевна,Воробьева Дарья Николаевна,https://ancient.ivran.ru/novosti?year=2015,79272f8fee937616,23c23fd924e4219e
PRES_70ec40d305,Roerich Readings,2015,ER2015,SESS_R_cc7761a520,Могольская концепция богоизбранности и светоносности и ее визуальное воплощение,Ю.Г. Атманова,Ю.Г. Атманова,https://ancient.ivran.ru/novosti?year=2015,dff0dbbb771b85ae,23336aa662af5524
PRES_e8046b888d,Roerich Readings,2015,ER2015,SESS_R_cc7761a520,Наги как персонажи непальских легенд,К. П. Шрестха,К. П. Шрестха,https://ancient.ivran.ru/novosti?year=2015,6490af246023d82a,257a44da3dc6e47a
PRES_72fe0537cd,Roerich Readings,2015,ER2015,SESS_R_4867a784d9,Неизвестный иллюстрированный манускрипт из Непала из собрания кабинета Ю.Н. Рериха Института востоковедения РАН,Жутаев Дмитрий Игоревич,Жутаев Дмитрий Игоревич,https://ancient.ivran.ru/novosti?year=2015,9d2f6ce46f7abe87,90bd4ac6e6b9fa1c
PRES_da925fa800,Roerich Readings,2015,ER2015,SESS_R_591390e02f,О брахманических этимологиях,Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://ancient.ivran.ru/novosti?year=2015,051ae451c56bf10d,a18f7cd31338882d
PRES_1afb02f3a1,Roerich Readings,2015,ER2015,SESS_R_182d0105cb,О термине татхагата в палийском каноне,Вырщиков Евгений Геннадьевич,Вырщиков Евгений Геннадьевич,https://ancient.ivran.ru/novosti?year=2015,cea3c4644b537713,d23ee90e11b99e45
PRES_e4863afa1f,Roerich Readings,2015,ER2015,SESS_R_40bcc84379,Об индийских названиях нуля,Г. Г. Хмуркин,Г. Г. Хмуркин,https://ancient.ivran.ru/novosti?year=2015,4344094059c26b83,7ac7343df6fd3311
PRES_df050a781f,Roerich Readings,2015,ER2015,SESS_R_591390e02f,Образ Сомы в ведийской и эпической традиции,Д.С. Шапошникова,Д.С. Шапошникова,https://ancient.ivran.ru/novosti?year=2015,8450dc0be5b71bb2,2ae2074d74f44c84
PRES_89c4575802,Roerich Readings,2015,ER2015,SESS_R_182d0105cb,Образ потока в тамильской поэзии,Дубянский Александр Михайлович,Дубянский Александр Михайлович,https://ancient.ivran.ru/novosti?year=2015,a63792a27b461644,9228a108878d68e6
PRES_4d81d61c79,Roerich Readings,2015,ER2015,SESS_R_182d0105cb,Обряд освящения статуи (адхивасана) и его роль в текстах по строительству (вастувидье) в пуранах,Тюлина Елена Владимировна,Тюлина Елена Владимировна,https://ancient.ivran.ru/novosti?year=2015,c8ef22871ddec802,3ef677edabaecfdf
PRES_3531676e19,Roerich Readings,2015,ER2015,SESS_R_4867a784d9,От Индии до Кара-тепе: к типологии древнеиндийского эпиграфического текста,Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2015,5b3e27e7443f6b87,eba6c578cbce05ca
PRES_4daf70c147,Roerich Readings,2015,ER2015,SESS_R_182d0105cb,Проблемы датировки трактата Бхамахи и пути ее решения,Ю. М. Алиханова,Ю. М. Алиханова,https://ancient.ivran.ru/novosti?year=2015,7774c7b6982baaa5,e0b1037a00057848
PRES_fffc75412b,Roerich Readings,2015,ER2015,SESS_R_591390e02f,Проблемы интерпретации концепции восьми опровержений в «Катхаватху»,Ложкина Анастасия Витальевна,Ложкина Анастасия Витальевна,https://ancient.ivran.ru/novosti?year=2015,3f01f3ee0c240c39,773cfe52d21be82e
PRES_8691e44bb6,Roerich Readings,2015,ER2015,SESS_R_591390e02f,Проповедь Кабира: некоторые особенности языка и стиля,Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://ancient.ivran.ru/novosti?year=2015,89912cc0ec123f4f,f00aac4af152cd26
PRES_ff0e629085,Roerich Readings,2015,ER2015,SESS_R_4867a784d9,Рождение героя или сакрального персонажа в индийской повествовательной традиции (к интерпретации композиции «Сон Майи»),Е. А. Юдицкая,Е. А. Юдицкая,https://ancient.ivran.ru/novosti?year=2015,ba79f52ae8732008,a2e39b77c2fc54a7
PRES_52ef886680,Roerich Readings,2015,ER2015,SESS_R_182d0105cb,Сакральная география Бодхгаи и текстовая традиция,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://ancient.ivran.ru/novosti?year=2015,8a4acb2309bb1159,f4609fa7789ba597
PRES_9a1b86d66d,Roerich Readings,2015,ER2015,SESS_R_40bcc84379,Санскритизация перформанса: преобразования традиций Bhūta-kolam (Тулунаду) и Chhau (Орисса),Рыжакова Светлана Игоревна,Рыжакова Светлана Игоревна,https://ancient.ivran.ru/novosti?year=2015,5f54ea75268c678d,601a19a458a2a2b7
PRES_0127aee560,Roerich Readings,2015,ER2015,SESS_R_4867a784d9,Социально-философские концепции Калачакратантры с некоторыми параллелями в Кашмирском Шиваизме,А. А. Мехакян,А. А. Мехакян,https://ancient.ivran.ru/novosti?year=2015,7039c978af8fe4bc,4dec27c68cdb0bb2
PRES_6b6024b4d9,Roerich Readings,2015,ER2015,SESS_R_cc7761a520,Стиль кавья в двух описаниях спящего гарема – в «Рамаяне» и в «Жизни Будды» Ашвагхоши,Гурия Анастасия Георгиевна,Гурия Анастасия Георгиевна,https://ancient.ivran.ru/novosti?year=2015,59700144c317ce57,81b744093c8bbb3f
PRES_538d991010,Roerich Readings,2015,ER2015,SESS_R_40bcc84379,Тюркский каган и сасанидский шаханшах: к вопросу об идеологических заимствованиях древних тюрков у иранцев,Дробышев Юлий Игорьевич,Дробышев Юлий Игорьевич,https://ancient.ivran.ru/novosti?year=2015,41fd233c2e12bf26,27ce2e03f255260e
PRES_45e96223ae,Roerich Readings,2015,ER2015,SESS_R_40bcc84379,Юрий Рерих и буддийский храм в Санкт- Петербурге,Шустова Алла Михайловна,Шустова Алла Михайловна,https://ancient.ivran.ru/novosti?year=2015,0e1f873db15e5361,cc1f7f25a2688896
PRES_308af4a879,Roerich Readings,2015,ER2015,SESS_R_cc7761a520,Язык жреца – язык поэта. О сакральности речи в древнейших формах санскритской драмы,Лидова Наталья Ростиславовна,Лидова Наталья Ростиславовна,https://ancient.ivran.ru/novosti?year=2015,bb13195079f06878,07b1fda8b42c1168
PRES_2b649bc8a6,Roerich Readings,2016,ER2016,SESS_R_abaaa784f9,Бхаджаны-проповеди Миры Баи: к вопросу о стилистике жанра,Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://ancient.ivran.ru/novosti?year=2016,9e58b36d71741d75,fa82d0fa498ab0fc
PRES_a9c8ed4348,Roerich Readings,2016,ER2016,SESS_R_94d4b0c3e2,Винадхара и Ардханаришвара – проблема переходной иконографии Шивы,Воробьева Дарья Николаевна,Воробьева Дарья Николаевна,https://ancient.ivran.ru/novosti?year=2016,489fcb829df1b7b7,6aea492500fc4dd9
PRES_38c3260044,Roerich Readings,2016,ER2016,SESS_R_d1c4368326,Власть как дар Неба,Дробышев Юлий Игорьевич,Дробышев Юлий Игорьевич,https://ancient.ivran.ru/novosti?year=2016,759b6719fd94afcf,5657adab78c6aee3
PRES_ebf69480a0,Roerich Readings,2016,ER2016,SESS_R_3f0dc8eb5f,"Восхождение на Кайласу. История шайва-бхактов Сундарара и Черамана Перумаля, рассказанная в «Перияпуранам» Секкижара и на фреске храма Брихадишвары в Танджоре",Вечерина Ольга Павловна,Вечерина Ольга Павловна,https://ancient.ivran.ru/novosti?year=2016,47c6ce69a56173a7,2119c2f2c2fdfd93
PRES_d81abe7262,Roerich Readings,2016,ER2016,SESS_R_481ce7ad4a,Всадник Шамбалы (танка из собрания Мемориального кабинета Ю.Н. Рериха ИВ РАН),Е. Д. Огнева,Е. Д. Огнева,https://ancient.ivran.ru/novosti?year=2016,5e8c4dc8a76415cf,c6f7f5c4e5af5c9f
PRES_3f160e0959,Roerich Readings,2016,ER2016,SESS_R_481ce7ad4a,Диалект амдо – нетоновый диалект тибетского языка,И.Н. Комарова,И.Н. Комарова,https://ancient.ivran.ru/novosti?year=2016,da781be203cd90e4,e38f2e844aa8ab19
PRES_890a83cc48,Roerich Readings,2016,ER2016,SESS_R_ad125adaea,Европейская феноменология и буддизм в свете спора представителей кашмирской школы Пратьябхиджня с буддистами,С. Ч. Офертас,С. Ч. Офертас,https://ancient.ivran.ru/novosti?year=2016,ed549ed3f1510cbb,0b26ddac1be74d51
PRES_4fb8f1be68,Roerich Readings,2016,ER2016,SESS_R_abaaa784f9,Еретики локаятики и ортодокс Каутса,Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://ancient.ivran.ru/novosti?year=2016,fa721ffe5452ef69,b587b19171ab36ad
PRES_fc33c18add,Roerich Readings,2016,ER2016,SESS_R_ad125adaea,К проблеме взаимодействия буддизма и воинской культуры у ойратов,Б. У. Китинов,Б. У. Китинов,https://ancient.ivran.ru/novosti?year=2016,2eb5e4ffad16a03b,5917a3b10e0a42fc
PRES_3be5cd2d6b,Roerich Readings,2016,ER2016,SESS_R_ad125adaea,Китайские переводы ранних буддийских сутр: возможности реконструкции истории индийского текста,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://ancient.ivran.ru/novosti?year=2016,b9618442c07a4a6c,02c258f0728917d6
PRES_69985feb15,Roerich Readings,2016,ER2016,SESS_R_ad125adaea,Классификационные списки (матики) в раннем буддизме,Ложкина Анастасия Витальевна,Ложкина Анастасия Витальевна,https://ancient.ivran.ru/novosti?year=2016,86303d1da1b19540,ef9467164e665138
PRES_3fcf42f2f1,Roerich Readings,2016,ER2016,SESS_R_3f0dc8eb5f,Культ Нарасинхи в трактатах по вастувидье в пуранах,Тюлина Елена Владимировна,Тюлина Елена Владимировна,https://ancient.ivran.ru/novosti?year=2016,4bc39dc38eebcd1f,c55d91e902ed89f8
PRES_a37d607602,Roerich Readings,2016,ER2016,SESS_R_3f0dc8eb5f,Литературный канон и инновации в поэме Джаянкондара «Парани о войне в Калинге»,Гордийчук Николай Валентинович,Гордийчук Николай Валентинович,https://ancient.ivran.ru/novosti?year=2016,76baa8e53cffef22,4828e28b5a3a7ace
PRES_890eda4f29,Roerich Readings,2016,ER2016,SESS_R_94d4b0c3e2,Механизмы интертекста в раннебуддийской текстовой традиции,Жутаев Дмитрий Игоревич,Жутаев Дмитрий Игоревич,https://ancient.ivran.ru/novosti?year=2016,3bb208b459f53c36,c3a17decee9fc6ee
PRES_23d188e3b8,Roerich Readings,2016,ER2016,SESS_R_3f0dc8eb5f,Миф о сожжении Трипуры  на перекрестках ведийской и эпической традиции,Я.А. Борисов,Я.А. Борисов,https://ancient.ivran.ru/novosti?year=2016,21ea73df7b0566b1,9012c0a6411575f3
PRES_c335235106,Roerich Readings,2016,ER2016,SESS_R_481ce7ad4a,Мотив dad-u dām в могольском монаршем портрете: к вопросу о генезисе и семантике,Ю.Г. Атманова,Ю.Г. Атманова,https://ancient.ivran.ru/novosti?year=2016,c9f32b54092456df,d044dec386030aeb
PRES_89e6fde705,Roerich Readings,2016,ER2016,SESS_R_481ce7ad4a,Некоторые аспекты взаимопроникновения индуизма и буддизма в контексте непальских легенд и религиозной практики,К. П. Шрестха,К. П. Шрестха,https://ancient.ivran.ru/novosti?year=2016,3af409876b1f8438,544bd5b0d8810dfa
PRES_e876ae1163,Roerich Readings,2016,ER2016,SESS_R_481ce7ad4a,О происхождении некоторых ашрамных практик в произведениях Калидасы,Ю. М. Алиханова,Ю. М. Алиханова,https://ancient.ivran.ru/novosti?year=2016,fbf3fc7fdc84af6c,90c4e09b3b0952e8
PRES_285928c121,Roerich Readings,2016,ER2016,SESS_R_94d4b0c3e2,Образ Рахулы в японских ритуальных текстах косики,Е. С. Лепехова,Е. С. Лепехова,https://ancient.ivran.ru/novosti?year=2016,95ab5332a0b45a59,e885f0840cada195
PRES_680ad3eefb,Roerich Readings,2016,ER2016,SESS_R_abaaa784f9,Образ мира в индийской настольной игре jñãna-caupãr,Кузина Елизавета Олеговна,Кузина Елизавета Олеговна,https://ancient.ivran.ru/novosti?year=2016,4b018d8bad49ef10,40e2d0103adb0b2e
PRES_c454208636,Roerich Readings,2016,ER2016,SESS_R_ad125adaea,Опровержение существования субъекта в полемике с вайшешиками по вопросу о существовании субъекта в «Пудгалавинишчае» Васубандху,Титлин Лев Игоревич,Титлин Лев Игоревич,https://ancient.ivran.ru/novosti?year=2016,2d8aac2d6d3c573e,47c47c2a7a5799cc
PRES_b8ba5f1525,Roerich Readings,2016,ER2016,SESS_R_abaaa784f9,Особенности художественной структуры тамильской антологии «Калиттохей» (на примере песни 92),Дубянский Александр Михайлович,Дубянский Александр Михайлович,https://ancient.ivran.ru/novosti?year=2016,b80aab17c3f63d28,8d9d61e60be93914
PRES_4d4f6de3c4,Roerich Readings,2016,ER2016,SESS_R_94d4b0c3e2,Прогулки по городу с Хануманом (один эпизод из «Рамаяны» и его параллели в Артхашастре Каутильи и в палийском каноне),Вырщиков Евгений Геннадьевич,Вырщиков Евгений Геннадьевич,https://ancient.ivran.ru/novosti?year=2016,5ee0390075b6ab88,b3a52cfd03882ed9
PRES_ea64b2f0bf,Roerich Readings,2016,ER2016,SESS_R_d1c4368326,Пушкин на языке непали,К. П. Шрестха,К. П. Шрестха,https://ancient.ivran.ru/novosti?year=2016,8b23c8ee0cb44fbb,710cb83c481b0e16
PRES_85362479fd,Roerich Readings,2016,ER2016,SESS_R_d1c4368326,Рерих и проблема истории тохар,Шустова Алла Михайловна,Шустова Алла Михайловна,https://ancient.ivran.ru/novosti?year=2016,f932bda9e055e42a,e5ec9672082896bc
PRES_216a9b5ef2,Roerich Readings,2016,ER2016,SESS_R_94d4b0c3e2,Ритуал poṣadha в буддийских монастырях кушанского Термеза I – IV в. н. э. (реконструкция),Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2016,9b137d8efe416efc,d4fc9c2cf2cb15f9
PRES_640984ea12,Roerich Readings,2016,ER2016,SESS_R_d1c4368326,Ритуальный текст о структуре вселенной (опыт литературного перевода),Жутаев Дмитрий Игоревич,Жутаев Дмитрий Игоревич,https://ancient.ivran.ru/novosti?year=2016,1d4596ebbabd696c,c47afa8d7eaeb052
PRES_ccd96b58d3,Roerich Readings,2016,ER2016,SESS_R_94d4b0c3e2,Санскара «посвящение в ученики» (упанаяна): её место и значение в ряду других  санскар и в древней разработке стратификации индийского общества,Алешина Ирина Евгеньевна,Алешина Ирина Евгеньевна,https://ancient.ivran.ru/novosti?year=2016,2f2fe2ddd7c01533,cf929762f41128c2
PRES_2d68e779aa,Roerich Readings,2016,ER2016,SESS_R_3f0dc8eb5f,Символический язык буддизма ваджраяны на примере «Калачакра Тантры»,А. А. Мехакян,А. А. Мехакян,https://ancient.ivran.ru/novosti?year=2016,a435beedb22baf37,81c5b79e20c394ff
PRES_c4d6aec968,Roerich Readings,2016,ER2016,SESS_R_d1c4368326,Чувство времени (венок сонетов),Гурия Анастасия Георгиевна,Гурия Анастасия Георгиевна,https://ancient.ivran.ru/novosti?year=2016,b69bd59a378b0837,a072dc9e224c09e9
PRES_99722425ab,Roerich Readings,2017,ER2017,SESS_R_8431e5a917,"Анкхья-нат: обряд и драма средневекового Ассама, и их возрождение сегодня",Рыжакова Светлана Игоревна,Рыжакова Светлана Игоревна,https://ancient.ivran.ru/novosti?year=2017,6d078fd24149ffed,de840dc944948f2d
PRES_c577b567c6,Roerich Readings,2017,ER2017,SESS_R_77005c7381,Война в контексте истории буддистов-ойратов,Б. У. Китинов,Б. У. Китинов,https://ancient.ivran.ru/novosti?year=2017,16d7a6538eae0ee2,13e4f3a399be90a4
PRES_de66b08ee8,Roerich Readings,2017,ER2017,SESS_R_bdfedf0b94,Вопрос о дардском элементе в дотибетском населении Ладакха и Балтистана как лингвистическая проблема,А. И. Коган,А. И. Коган,https://ancient.ivran.ru/novosti?year=2017,ff67e516f09b94fd,b3a420117400dad4
PRES_009c33d727,Roerich Readings,2017,ER2017,SESS_R_77005c7381,Дивьядхвани и девадундубхи – иконографические мотивы божественной музыки в джайнской скульптуре Эллоры,Воробьева Дарья Николаевна,Воробьева Дарья Николаевна,https://ancient.ivran.ru/novosti?year=2017,061a56ee90790d92,12635051085db1c2
PRES_1f230903a7,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Из поэзии на диалектах,Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://ancient.ivran.ru/novosti?year=2017,aa32b41299ba7a12,2707a98c70b4411d
PRES_c252ed4677,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Из санскритской поэзии,Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://ancient.ivran.ru/novosti?year=2017,4d60aca4e5a40d39,01e5254b1b339aee
PRES_82a095552c,Roerich Readings,2017,ER2017,SESS_R_bdfedf0b94,"Изображение Канакавасты, архата из Кашмира: часть полиптиха или отдельная танка? (Танка из собрания Кабинета Ю.Н. Рериха, ИВ РАН, Москва)",Е. Д. Огнева,Е. Д. Огнева,https://ancient.ivran.ru/novosti?year=2017,4500fe13ee3732df,8d3c2d5ceade793c
PRES_d9109f79b8,Roerich Readings,2017,ER2017,SESS_R_ad88c6339e,Использование вторичного текста (цитирование) как средство ведения дискуссии в «Вопросе о субъекте (пудгале)» в «Катхаваттху 1.1»,Ложкина Анастасия Витальевна,Ложкина Анастасия Витальевна,https://ancient.ivran.ru/novosti?year=2017,be912e44f8f6a3ec,e545ed10e9a2a5d0
PRES_2d4b756bde,Roerich Readings,2017,ER2017,SESS_R_d10e1e70ac,К вопросу о могольском изобразительном «мультилингвизме» и культурной экстравертности,Ю.С. Атманова,Ю.С. Атманова,https://ancient.ivran.ru/novosti?year=2017,e6c2d07fcfb863fa,bc981df750fbb073
PRES_2955a962ea,Roerich Readings,2017,ER2017,SESS_R_77005c7381,К выходу Антологии индо-ирландских текстов,М.С. Фомин,М.С. Фомин,https://ancient.ivran.ru/novosti?year=2017,5b65dec785e41ff0,9f0ddf2554932294
PRES_105c99d06f,Roerich Readings,2017,ER2017,SESS_R_8431e5a917,Культ Нарасинхи в трактатах по вастувидье в пуранах,Тюлина Елена Владимировна,Тюлина Елена Владимировна,https://ancient.ivran.ru/novosti?year=2017,4bc39dc38eebcd1f,7f80765230c332b4
PRES_740b15bcbd,Roerich Readings,2017,ER2017,SESS_R_8431e5a917,Место и роль Сундарара в структуре шиваитского канона «Панниру Тирумурей»,Вечерина Ольга Павловна,Вечерина Ольга Павловна,https://ancient.ivran.ru/novosti?year=2017,abcf6da1da9578db,0d9297ba34f7617c
PRES_70492755f7,Roerich Readings,2017,ER2017,SESS_R_d10e1e70ac,Некоторые типичные моменты появления сонма божеств в Непале,К. П. Шрестха,К. П. Шрестха,https://ancient.ivran.ru/novosti?year=2017,c85abfa7bc6673b1,7882a07a6cac04eb
PRES_a6c6a53729,Roerich Readings,2017,ER2017,SESS_R_77005c7381,Об интерпретационном коде ранневедийской литературы (вед. śatabhuji),Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2017,52b946d711e0b9b0,4ab923a0254199d9
PRES_07f5f9116f,Roerich Readings,2017,ER2017,SESS_R_77005c7381,Первые известные изображения раг. Тексты и контекст,Бабин Александр Николаевич,Бабин Александр Николаевич,https://ancient.ivran.ru/novosti?year=2017,947cc97b2497182f,d2dccf503081a1f3
