video_id,year,duration_sec,has_manual_ru,has_auto_ru,manual_langs,auto_langs,error
3nCPdlDYDms,2023,1785,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
NzX9ybf8y70,2023,,,,,,timeout
wWjvuPuJO78,2023,2413,False,False,,,
HKPVeyX-ZnQ,2023,2066,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
P9iOwncHqBg,2023,2673,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
V9h922k2Rtw,2023,2332,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
_eEFdrzltmY,2023,2479,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
JRa-UfS_AWM,2023,3003,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
cFLTV3KZUYM,2023,2759,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
6ODttidAwgI,2023,2926,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
_lEO_jFsFvs,2023,,,,,,timeout
0OaG7ULAtTQ,2023,3260,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
BiB62h4h8nA,2023,3101,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
3EGajKOPdqE,2023,2728,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
Choawymmx54,2023,2024,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
RmK8B20-gfo,2023,2479,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
iZpNScaZX8g,2023,1831,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
C62rJKuqSnE,2023,1847,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
7zWZZqhSoeY,2023,2794,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
yVt70DiQ86Y,2023,,,,,,timeout
RS0K_oSaBPc,2023,2069,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
7R_EPJQ-zw0,2023,1669,False,False,,,
fRLisVdIIQk,2023,2822,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
MxE72XyRlZU,2023,1783,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
PwLF0kENJjQ,2023,2324,False,False,,,
sPTf2oBDn7c,2023,3473,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
BLOf6OyiN7w,2023,2016,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
9jCNZO4vSBs,2023,,,,,,timeout
HF0630FdIfo,2023,1192,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
82ifgU5wGzk,2023,3365,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
yAXJtALS5Mw,2023,1668,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
BSgUPZ3eZns,2023,,,,,,timeout
5GjkwpG1v9A,2023,2256,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
HK3j9S0ibio,2023,2424,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
LyBXlD_tbw0,2023,357,False,False,,,
gFgY9bMDR-Y,2023,1274,False,False,,,
GnlEx7DLpHk,2023,,,,,,ERROR: [youtube] GnlEx7DLpHk: Private video. Sign in if you've been granted access to this video. Use --cookies-from-bro
1LYgxkrB2gU,2023,2797,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;ru-orig;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
bZ884WoyOKo,2023,2016,False,True,,aa;ab;af;ak;am;ar;as;ay;az;ba;be;bg;bho;bn;bo;br;bs;ca;ceb;co;crs;cs;cy;da;de;dv;dz;ee;el;en;en-orig;eo;es;et;eu;fa;fi;fil;fj;fo;fr;fy;ga;gaa;gd;gl;gn;gu;gv;ha;haw;hi;hmn;hr;ht;hu;hy;id;ig;is;it;iu;iw;ja;jv;ka;kha;kk;kl;km;kn;ko;kri;ku;ky;la;lb;lg;ln;lo;lt;lua;luo;lv;mfe;mg;mi;mk;ml;mn;mr;ms;mt;my;ne;new;nl;no;nso;ny;oc;om;or;os;pa;pam;pl;ps;pt;pt-PT;qu;rn;ro;ru;rw;sa;sd;sg;si;sk;sl;sm;sn;so;sq;sr;ss;st;su;sv;sw;ta;te;tg;th;ti;tk;tn;to;tr;ts;tt;tum;ug;uk;ur;uz;ve;vi;war;wo;xh;yi;yo;zh-Hans;zh-Hant;zu,
